  TRAJ MGRID  YEAR MONTH  DATE  HOUR   MIN FOREH     AGE      LAT     LONG ALTITUDE PRESSURE    THETA AIR_TEMP RAINFALL MIXDEPTH RELHUMID TERR_MSL SUN_FLUX
     1     1    15     4    11    19     0     1     0.0   81.608 -101.369   3639.8    610.1    276.6    240.1      0.0    254.7     42.7     14.2    233.7
     2     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    611.3    277.2    240.7      0.0    237.2     46.8      0.0    229.9
     3     1    15     4    11    19     0     1     0.0   81.608 -101.369   3635.9    609.5    275.9    239.4      0.0    265.2     35.0     18.1    242.6
     4     1    15     4    11    19     0     1     0.0   81.608 -101.369   3639.8    610.1    276.6    240.1      0.0    254.7     42.9     14.2    233.7
     5     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    611.3    277.1    240.7      0.0    237.2     46.5      0.0    229.9
     6     1    15     4    11    19     0     1     0.0   81.608 -101.369   3635.9    609.5    275.8    239.4      0.0    265.2     35.3     18.1    242.6
     7     1    15     4    11    19     0     1     0.0   81.608 -101.369   3650.3    610.6    276.6    240.2      0.0    247.9     42.8      3.7    232.8
     8     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    611.2    277.2    240.8      0.0    212.3     46.7      0.0    226.8
     9     1    15     4    11    19     0     1     0.0   81.608 -101.369   3638.8    609.6    275.9    239.5      0.0    259.2     34.8     15.2    242.6
    10     1    15     4    11    19     0     1     0.0   81.608 -101.369   3639.8    632.1    275.5    241.6      0.0    254.7     37.6     14.2    233.7
    11     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    633.2    276.1    242.2      0.0    237.2     45.4      0.0    229.9
    12     1    15     4    11    19     0     1     0.0   81.608 -101.369   3635.9    631.5    274.8    240.9      0.0    265.2     33.9     18.1    242.6
    13     1    15     4    11    19     0     1     0.0   81.608 -101.369   3639.8    632.1    275.4    241.6      0.0    254.7     37.8     14.2    233.7
    14     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    633.2    276.0    242.2      0.0    237.2     45.5      0.0    229.9
    15     1    15     4    11    19     0     1     0.0   81.608 -101.369   3635.9    631.5    274.7    240.8      0.0    265.2     34.1     18.1    242.6
    16     1    15     4    11    19     0     1     0.0   81.608 -101.369   3650.3    632.6    275.4    241.6      0.0    247.9     37.6      3.7    232.8
    17     1    15     4    11    19     0     1     0.0   81.608 -101.369   3654.0    633.2    276.1    242.3      0.0    212.3     45.3      0.0    226.8
    18     1    15     4    11    19     0     1     0.0   81.608 -101.369   3638.8    631.6    274.8    240.9      0.0    259.2     33.7     15.2    242.6
    19     1    15     4    11    19     0     1     0.0   81.608 -101.369   3639.8    588.7    277.7    238.6      0.0    254.7     48.1     14.2    233.7
