  TRAJ MGRID  YEAR MONTH  DATE  HOUR   MIN FOREH     AGE      LAT     LONG ALTITUDE PRESSURE    THETA AIR_TEMP RAINFALL MIXDEPTH RELHUMID TERR_MSL SUN_FLUX
     1     1    15     4    11    19     0     1     0.0   81.550 -101.179   1191.2    857.2    259.8    248.6      0.0    256.0     37.8     16.3    234.0
     2     1    15     4    11    19     0     1     0.0   81.550 -101.179   1207.5    858.6    259.4    248.3      0.0    242.3     39.0      0.0    230.8
     3     1    15     4    11    19     0     1     0.0   81.550 -101.179   1189.4    857.0    260.2    249.0      0.0    266.5     36.7     18.1    243.8
     4     1    15     4    11    19     0     1     0.0   81.550 -101.179   1191.2    857.2    260.0    248.8      0.0    256.0     37.1     16.3    234.0
     5     1    15     4    11    19     0     1     0.0   81.550 -101.179   1207.5    858.6    259.5    248.5      0.0    242.3     38.6      0.0    230.8
     6     1    15     4    11    19     0     1     0.0   81.550 -101.179   1189.4    857.1    260.3    249.1      0.0    266.5     36.2     18.1    243.8
     7     1    15     4    11    19     0     1     0.0   81.550 -101.179   1197.0    857.7    259.6    248.5      0.0    254.4     38.3     10.5    233.8
     8     1    15     4    11    19     0     1     0.0   81.550 -101.179   1207.5    858.6    259.3    248.2      0.0    228.4     39.4      0.0    229.1
     9     1    15     4    11    19     0     1     0.0   81.550 -101.179   1190.1    857.1    260.0    248.8      0.0    263.1     37.1     17.4    243.8
    10     1    15     4    11    19     0     1     0.0   81.550 -101.179   1191.2    887.2    257.4    248.7      0.0    256.0     39.9     16.3    234.0
    11     1    15     4    11    19     0     1     0.0   81.550 -101.179   1207.5    888.6    257.2    248.7      0.0    242.3     40.0      0.0    230.8
    12     1    15     4    11    19     0     1     0.0   81.550 -101.179   1189.4    886.9    257.8    249.1      0.0    266.5     38.7     18.1    243.8
    13     1    15     4    11    19     0     1     0.0   81.550 -101.179   1191.2    887.2    257.5    248.8      0.0    256.0     39.6     16.3    234.0
    14     1    15     4    11    19     0     1     0.0   81.550 -101.179   1207.5    888.6    257.3    248.7      0.0    242.3     39.9      0.0    230.8
    15     1    15     4    11    19     0     1     0.0   81.550 -101.179   1189.4    886.9    257.9    249.2      0.0    266.5     38.3     18.1    243.8
