Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
002938,96,992.7,-20.3,-20.8,-22.9,97.1,118.6,43,37,,88.5,10.3,13.3,17.3,15.2,19,6.2,6,0.6,0.2,0.2,0.1,0,0,0,0
003138,90,993.4,-20.7,-20.9,-22.8,99.3,121.7,21,27,,86,9.5,12.9,15.7,14.9,18.8,6.9,6.3,0.6,0.3,0.1,0,0.1,0,0,0
003338,50,998,-20.5,-20.6,-22.4,100,122.2,81,85,,82.6,9.2,12.6,14.5,14.8,17.8,6.7,6.1,0.6,0.2,0.1,0.1,0,0.1,0,0
003538,50,998.1,-20.2,-20.2,-22,100,121.8,60,64,,82.7,9.1,11.5,15,14.7,17.9,7,6.2,0.7,0.2,0.1,0.1,0,0,0,0
003738,57,997.2,-19.8,-19.8,-21.6,100,121.3,62,65,,84.7,8.1,11.9,15.2,15.3,19.3,6.7,6.8,0.6,0.3,0.1,0.1,0.1,0,0,0
003938,57,997.3,-20.1,-19.9,-21.8,100,121.5,61,64,,80.9,7.5,11.5,14.9,13.8,18.1,7,7,0.6,0.2,0.1,0.1,0,0,0,0
004138,55,997.4,-20.4,-20.3,-22.1,100,121.9,61,63,,79.6,7.3,11.8,14.7,13.5,18.1,6.6,6.6,0.5,0.2,0.1,0.1,0.1,0,0,0
004338,62,996.6,-20.6,-20.5,-22.4,100,122.2,106,114,,87.5,10.1,13.9,15.4,15.4,18.2,6.9,6.3,0.6,0.3,0.2,0.1,0,0,0,0
004538,52,997.9,-20.6,-20.6,-22.5,100,122.3,60,66,,85,7.8,12.3,14.9,15.1,19.2,6.8,7.5,0.8,0.4,0.1,0.2,0,0.1,0,0
004738,53,997.7,-20.5,-20.5,-22.3,100,122.1,147,154,,90.2,10.7,15.2,17,14.5,18.3,6.9,6.4,0.7,0.2,0.1,0.1,0,0,0,0
004938,50,998.1,-20.3,-20.1,-22,100,121.7,57,63,,80.1,7.5,11.5,15,14.6,17.5,6.4,6.5,0.6,0.2,0.1,0,0,0.1,0,0
005138,50,998.1,-20.1,-19.8,-21.6,100,121.4,57,64,,79.8,8.1,10.8,13.9,14.5,17.7,6.9,6.7,0.5,0.3,0.1,0.1,0,0,0,0
005338,453,952,-17.9,-19.8,-21.5,86.9,103.8,100,109,,77.6,8.5,14.2,16.6,14,15.2,4.2,3.9,0.4,0.2,0.2,0.1,0,0,0,0
005538,1675,820.7,-17.9,-25.7,-28.4,55.5,66.2,172,182,,79.4,10.9,16.7,17.5,13.8,13.3,3.5,3,0.3,0.1,0.1,0.1,0,0,0,0
005738,2824,710.7,-21.6,-22.8,-25.1,91.9,113.6,271,304,,182.2,24.1,37.6,38.4,30.2,32.5,8.9,9.1,0.6,0.2,0.3,0.1,0.1,0,0.1,0
005938,3675,637.7,-24.3,-23.5,-26,100,125.8,557,333,,96.3,12.8,20.9,20.4,15.7,16.3,4.7,4.4,0.2,0.1,0.1,0.2,0,0.1,0.1,0.1
010138,4690,558.2,-29.7,-33.5,-36.4,74.4,99.7,352,336,,69.4,13.2,15.7,13.9,10.7,10.2,3,2.4,0.2,0,0.1,0,0,0.1,0,0
010338,5472,502.7,-35.5,-38.5,-41.1,79.7,113.5,195,247,,,,,,,,,,,,,,,,,
010538,6107,460.9,-38,-43.7,-48.8,61.6,89.6,277,471,,,,,,,,,,,,,,,,,
010738,6657,427.1,-38.8,-46.2,-53.5,48.5,71.2,314,605,,,,,,,,,,,,,,,,,
010938,6964,409,-40.6,-46.2,-53.6,58,86.4,377,663,,,,,,,,,,,,,,,,,
011138,6982,408,-40.4,-46.5,-53.8,54.9,81.6,390,688,,,,,,,,,,,,,,,,,
011338,6983,408,-40.7,-46.6,-54.4,56.1,83.7,496,864,,,,,,,,,,,,,,,,,
011538,6986,407.8,-40.9,-46.7,-54.3,56.9,84.9,559,983,,,,,,,,,,,,,,,,,
011738,6984,407.9,-41.3,-46.8,-53.8,58.3,87.4,536,946,,,,,,,,,,,,,,,,,
011938,6985,407.8,-41.3,-46.9,-53.6,57.4,86,361,626,,,,,,,,,,,,,,,,,
012138,6989,407.6,-41.7,-47.1,-53.7,59.1,89,266,465,,,,,,,,,,,,,,,,,
012338,6988,407.7,-42.2,-47.2,-54,61.2,92.5,212,383,,,,,,,,,,,,,,,,,
012538,6967,408.9,-43,-47.4,-54.1,65.9,100.5,240,415,,,,,,,,,,,,,,,,,
012738,6962,409.2,-43,-47.9,-54.3,62.8,95.7,211,363,,,,,,,,,,,,,,,,,
012938,6969,408.8,-43.4,-48.2,-54.4,63,96.4,138,233,,,,,,,,,,,,,,,,,
013138,6969,408.8,-43.7,-48.5,-54.2,63.3,97.3,104,226,,,,,,,,,,,,,,,,,
013338,6971,408.6,-44,-48.8,-52,63.2,97.3,272,463,,,,,,,,,,,,,,,,,
013538,6970,408.7,-43.9,-49,-51.7,60.9,93.6,230,426,,,,,,,,,,,,,,,,,
013738,6973,408.6,-43.8,-49.1,-53.1,59.9,92.1,243,415,,,,,,,,,,,,,,,,,
013938,6985,407.9,-44.3,-49.2,-53.9,63.1,97.4,260,448,,,,,,,,,,,,,,,,,
014138,6977,408.3,-44.2,-49.5,-53.7,60,92.5,237,411,,,,,,,,,,,,,,,,,
014338,6978,408.3,-43.7,-49.3,-53.3,57.5,88.2,242,412,,,,,,,,,,,,,,,,,
014538,6978,408.2,-43.5,-49.3,-53.5,56.1,85.9,230,410,,,,,,,,,,,,,,,,,
014738,6977,408.3,-43.5,-49.2,-53.2,57,87.3,232,398,,,,,,,,,,,,,,,,,
014938,6979,408.2,-43.5,-49.1,-52.5,57.2,87.6,224,376,,,,,,,,,,,,,,,,,
015138,6978,408.3,-43.9,-49.1,-51.3,60.4,92.9,235,379,,,,,,,,,,,,,,,,,
015338,6952,409.8,-43.7,-49.3,-51.5,57.5,88.2,221,363,,,,,,,,,,,,,,,,,
015538,6569,432.4,-43.4,-49.2,-47.1,57.1,87.4,366,467,,,,,,,,,,,,,,,,,
015738,6083,462.4,-40.6,-46.9,-44.7,54.3,80.9,1181,870,,,,,,,,,,,,,,,,,
015938,5962,470.1,-39.9,-43.3,-44,73.8,109.2,1129,822,,,,,,,,,,,,,,,,,
020138,5959,470.3,-39.8,-42.7,-44,78.2,115.7,1180,873,,,,,,,,,,,,,,,,,
020338,5962,470.1,-39.9,-42.5,-43.9,80.9,119.8,1364,938,,,,,,,,,,,,,,,,,
020538,5966,469.8,-40,-43.3,-44.8,73.9,109.4,864,811,,,,,,,,,,,,,,,,,
020738,5975,469.2,-40.2,-43.3,-44.5,76.9,114.2,251,378,,,,,,,,,,,,,,,,,
020938,5960,470.2,-39.9,-44,-45.1,68.5,101.5,269,370,,,,,,,,,,,,,,,,,
021138,5667,489.4,-37.9,-41.5,-42.7,73.2,106.3,268,410,,,,,,,,,,,,,,,,,
021338,5025,533.8,-33.4,-35.7,-37.9,83.9,116.7,310,426,,,,,,,,,,,,,,,,,
021538,4222,593.7,-28,-36.9,-39.9,46.5,61.6,456,549,,,,,,,,,,,,,,,,,
021738,3402,660.3,-24,-34.9,-36.7,41.4,52.4,513,535,,,,,,,,,,,,,,,,,
021938,2623,728.9,-21.1,-22.3,-24.2,91.5,112.6,171,190,,,,,,,,,,,,,,,,,
022138,2464,743.5,-19.9,-20.4,-22,94.9,115.1,132,144,,,,,,,,,,,,,,,,,
022338,2312,757.8,-19.2,-18.3,-20,99.5,118.9,193,195,,,,,,,,,,,,,,,,,
022538,1930,794.7,-16.6,-15.5,-17,99.8,116.1,169,167,,,,,,,,,,,,,,,,,
022738,1368,851.8,-12.3,-13.7,-15,90.2,101.9,159,152,,,,,,,,,,,,,,,,,
022938,851,906.9,-8.1,-15.4,-17,57.5,62.5,148,119,,,,,,,,,,,,,,,,,
023138,627,931.6,-6.8,-15.6,-17,50.4,54,191,105,,,,,,,,,,,,,,,,,
023338,428,954.2,-5.3,-14.4,-15.5,49.5,52.2,3,0,,90.1,10.9,20,19,15,15.4,4.8,3.5,0.6,0.4,0.3,0.2,0.1,0,0,0
023538,105,991.6,-4,-8.4,-8.8,73,76,0,0,,83.9,11.4,17.5,18.4,14.2,12.9,4.4,3.7,0.4,0.5,0.2,0.2,0.1,0,0,0
