  TRAJ MGRID  YEAR MONTH  DATE  HOUR   MIN FOREH     AGE      LAT     LONG ALTITUDE PRESSURE    THETA AIR_TEMP RAINFALL MIXDEPTH RELHUMID TERR_MSL SUN_FLUX
     1     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    564.9    282.4    239.9      0.0    389.2     63.7     59.9    172.4
     2     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    565.4    282.9    240.3      0.0    351.2     68.7     60.0    171.5
     3     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.3    565.3    282.0    239.5      0.0    415.2     58.5     60.2    168.3
     4     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    564.8    282.3    239.7      0.0    355.6     62.4     59.9    180.8
     5     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    565.3    282.7    240.2      0.0    329.7     66.8     60.0    176.9
     6     1    15     4    13    17     0     1     0.0   79.987 -104.397   4192.6    564.2    282.0    239.4      0.0    393.6     59.0     61.9    171.4
     7     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    566.0    282.5    240.0      0.0    414.8     63.4     60.0    170.1
     8     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.4    566.6    282.9    240.4      0.0    356.1     69.2     60.1    166.2
     9     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    565.7    282.1    239.6      0.0    436.4     58.4     60.0    163.6
    10     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    585.3    281.3    241.4      0.0    389.2     62.8     59.9    172.4
    11     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    585.7    281.8    241.8      0.0    351.2     66.8     60.0    171.5
    12     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.3    585.7    280.8    241.0      0.0    415.2     54.6     60.2    168.3
    13     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    585.1    281.2    241.2      0.0    355.6     59.0     59.9    180.8
    14     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    585.6    281.7    241.7      0.0    329.7     66.5     60.0    176.9
    15     1    15     4    13    17     0     1     0.0   79.987 -104.397   4192.6    584.6    280.8    240.8      0.0    393.6     54.7     61.9    171.4
    16     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    586.3    281.3    241.5      0.0    414.8     63.2     60.0    170.1
    17     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.4    586.9    281.8    242.0      0.0    356.1     67.8     60.1    166.2
    18     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    586.1    280.9    241.1      0.0    436.4     55.1     60.0    163.6
    19     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    545.2    283.6    238.4      0.0    389.2     64.0     59.9    172.4
    20     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    545.7    284.0    238.8      0.0    351.2     68.4     60.0    171.5
    21     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.3    545.5    283.1    238.1      0.0    415.2     60.1     60.2    168.3
    22     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.6    545.0    283.4    238.3      0.0    355.6     63.5     59.9    180.8
    23     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    545.6    283.8    238.7      0.0    329.7     65.2     60.0    176.9
    24     1    15     4    13    17     0     1     0.0   79.987 -104.397   4192.6    544.5    283.1    237.9      0.0    393.6     60.1     61.9    171.4
    25     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    546.2    283.6    238.6      0.0    414.8     63.5     60.0    170.1
    26     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.4    546.8    284.0    238.9      0.0    356.1     68.8     60.1    166.2
    27     1    15     4    13    17     0     1     0.0   79.987 -104.397   4194.5    545.9    283.2    238.2      0.0    436.4     59.6     60.0    163.6
