Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude
004209,986.2,-9.2,168,-9.5,100,,7712.9,,,0,71.28564,156.72066
004210,985.7,-9.2,172,-9.6,100,,7474.2,,,0,71.28564,156.71774
004211,984.8,-9.2,180,-10.1,96.9,,7454.6,,,0,71.28564,156.71516
004212,983.7,-9.2,189,-9.6,100,,7557.4,,,0,71.28564,156.7131
004213,982.9,-9.3,196,-9.5,100,,7509.8,,,0,71.28564,156.71069
004214,982.1,-9.3,202,-10,97.7,,7516.1,,,0,71.28564,156.70847
004215,981.1,-9.4,212,-9.6,100,,7336.6,,,0,71.28564,156.70624
004216,980,-9.5,221,-9.4,100,,7400.6,,,0,71.28564,156.70401
004217,978.8,-9.7,231,-10.1,99.4,,6784.2,,,0,71.28564,156.7016
004218,977.5,-9.7,242,-9.9,100,,3975.9,,,0,71.28564,156.69937
004219,976.4,-9.7,252,-9.6,100,,1281.9,,,0,71.28564,156.69714
004220,975.3,-9.8,261,-10.2,99.7,,204.6,,,0,71.28564,156.69508
004221,973.9,-9.9,273,-10,100,,53.4,,,0,71.28564,156.69267
004222,972.6,-9.7,284,-9.7,100,,40.5,,,0,71.28564,156.69009
004223,971.3,-9.7,296,-10.3,99.5,,10.1,,,0,71.28564,156.68787
004224,970,-9.5,307,-9.9,100,,21.8,,,0,71.28564,156.68547
004225,968.7,-9.1,318,-9.3,100,,18.9,,,0,71.28564,156.68358
004226,967.5,-8.9,328,-9.5,100,,43.7,,,0,71.28564,156.68066
004227,966.3,-8.9,339,-9.2,100,,35,,,0,71.28582,156.67911
004228,965.3,-8.9,348,-8.8,100,,36.6,,,0,71.28582,156.67619
004229,964.1,-9,358,-9.3,100,,7.3,,,0,71.28582,156.67448
004230,963,-8.9,368,-9.2,100,,8.8,,,0,71.28582,156.67276
004231,961.8,-8.7,378,-8.8,100,,25.1,,,0,71.28599,156.66949
004232,960.8,-8.6,387,-9.2,99.2,,45.8,,,0,71.28599,156.66743
004233,959.6,-8.5,397,-9.1,99.4,,56.3,,,0,71.28616,156.66487
004234,958.5,-8.3,407,-8.4,100,0,63.8,,,0,71.28616,156.66246
004235,957.4,-7.7,416,-8.5,100,0,56.4,,,0,71.28633,156.6604
004236,956.3,-7.1,426,-8.5,95.9,0,77.1,,,0,71.28651,156.658
004237,955.2,-5.6,436,-7.8,93.7,0.24,138.8,,,0,71.28667,156.65628
004238,953.9,-5.2,447,-7.1,93.6,0.04,181,,,0,71.28685,156.65353
004239,952.9,-4.8,455,-6.3,95.2,0.08,195.5,,,0,71.28702,156.65199
004240,951.9,-4.5,464,-5.8,95.1,0.08,229.2,,,0,71.28719,156.64958
004241,950.7,-4,475,-6.6,86.6,0,195.1,,,0,71.28754,156.64735
004242,949.5,-3.5,485,-7.5,77.2,0.04,197.6,,,0,71.28788,156.64496
004243,948.6,-3,493,-7.1,76.8,0,176.8,,,0,71.28805,156.64307
004244,947.5,-2.8,503,-7,75.5,0.25,203,,,0,71.28822,156.64169
004245,946.4,-2.8,512,-7.3,72.5,0,248.8,,,0,71.28857,156.6398
004246,945.4,-2.6,521,-6.7,74.8,0.08,247.7,,,0,71.28891,156.63689
004247,944.5,-2.4,530,-5.9,78.5,0.08,215.8,,,0,71.28908,156.63535
004248,943.6,-2.4,538,-5.7,79,0.08,232.2,,,0,71.28942,156.6331
004249,942.7,-2.4,545,-6.8,72.5,0,197,,,0,71.28976,156.63123
004250,941.8,-2.4,554,-8.1,65.5,0.25,216.4,,,0,71.28994,156.62881
004251,940.9,-2.4,561,-9.3,59.7,0.04,219.6,,,0,71.29028,156.62659
004252,940.1,-2.3,568,-9.8,57.4,0.08,160.9,,,0,71.29063,156.62505
004253,939.3,-2.1,575,-9.1,60,0,178.8,,,0,71.29079,156.62247
004254,938.7,-2,581,-8.5,62.1,0.04,193.9,,,0,71.29097,156.62041
004255,937.8,-1.9,588,-8.6,61.2,0,195.6,,,0,71.29131,156.61852
004256,937.2,-1.4,594,-7.9,63.2,0.04,209,,,0,71.29148,156.61646
004257,936.4,-1.4,601,-7.1,66.6,0.12,265.5,,,0,71.29166,156.61423
004258,935.7,-1.3,607,-6.3,70,0.25,204.9,,,0,71.292,156.61217
004259,935,-1.2,614,-5.6,73.7,0.08,212.4,,,0,71.29217,156.60942
004300,934.2,-1.2,621,-4.9,77.3,0.04,197.6,,,0,71.29234,156.60822
004301,933.3,-1.3,629,-4.3,80.8,0.12,173.6,,,0,71.29269,156.60564
004302,932.5,-1.3,636,-3.5,85.6,0.04,215.2,,,0,71.29285,156.60307
004303,931.7,-1.3,643,-3,89.3,0.08,214.2,,,0,71.29303,156.60152
004304,930.8,-1.3,651,-2.4,93.5,0.25,183.1,,,0,71.29337,156.59912
004305,929.8,-1.4,660,-1.8,98.2,0,174.3,,,0,71.29354,156.59723
004306,929.1,-1.4,667,-1.4,100,0,185,,,0,71.29372,156.59483
004307,928.3,-1.5,674,-0.9,100,0,165.9,,,0,71.29406,156.59242
004308,927.5,-1.5,681,-0.3,100,2,139.1,,,0,71.29423,156.59053
004309,926.6,-1.6,689,0.2,100,1.75,155.8,,,0,71.2944,156.5883
004310,925.8,-1.6,696,0.2,100,4.75,177,,,0,71.29475,156.58676
004311,924.9,-1.7,704,-1.2,100,0.25,138.2,,,0,71.29491,156.58401
004312,924.2,-1.7,711,-2.5,95.9,0.28,153.5,,,0,71.29509,156.58195
004313,923.4,-1.8,717,-2.4,97.2,16.98,202,,,0,71.29526,156.57973
004314,922.5,-1.8,726,-1.8,100,22.48,99.6,,,0,71.29543,156.57784
004315,921.7,-1.9,733,-1.7,100,23.22,135.9,,,0,71.2956,156.57594
004316,920.9,-1.9,740,-2.5,97.4,52.93,124.2,,,0,71.29594,156.57336
004317,920.2,-2,747,-2.4,98.8,75.42,72.9,,,0,71.29612,156.57149
004318,919.5,-2,752,-1.7,100,106.45,82.1,,,0,71.29629,156.56943
004319,918.8,-2.1,759,-1.9,100,90.97,60.9,,,0,71.29646,156.56754
004320,918.1,-2.1,765,-2.6,98.3,74.43,76.4,,,0,71.29681,156.56479
004321,917.2,-2.2,773,-2.3,100,72.41,131.5,,,0,71.29697,156.56325
004322,916.3,-2.2,781,-1.8,100,73.84,126.9,,,0,71.29715,156.56084
004323,915.5,-2.2,789,-2.5,100,79.74,134.7,,,0,71.29732,156.55844
004324,914.8,-2.2,795,-2.6,99.6,90.88,148.5,,,0,71.29749,156.55688
004325,913.8,-2.3,804,-2.1,100,90.86,152.9,,,0,71.29766,156.55449
004326,913,-2.3,811,-2.1,100,98.7,126.5,,,0,71.29784,156.5526
004327,912,-2.4,820,-2.8,99.2,101.98,137.5,,,0,71.298,156.55037
004328,910.9,-2.4,830,-2.5,100,106.17,153.2,,,0,71.29818,156.54831
004329,910.1,-2.4,837,-2.1,100,104.45,171.1,,,0,71.29835,156.54573
004330,909.3,-2.5,845,-2.7,100,110.97,171.4,,,0,71.29852,156.54367
004331,908.4,-2.5,853,-2.8,100,108.44,152.9,,,0,71.29869,156.54196
004332,907.5,-2.6,861,-2.2,100,112.57,146,,,0,71.29887,156.53955
004333,906.8,-2.6,868,-2.6,100,109.76,121.2,,,0,71.29903,156.53732
004334,906,-2.7,875,-3,100,114.6,150.5,,,0,71.29921,156.53578
004335,905.4,-2.7,881,-2.5,100,114.8,133.8,,,0,71.29938,156.53304
004336,904.9,-2.8,885,-2.4,100,115.9,172.4,,,0,71.29955,156.53114
004337,904.2,-2.8,891,-3.1,100,118.8,163.5,,,0,71.29972,156.52908
004338,903.8,-2.9,895,-2.8,100,115.82,122.1,,,0,71.29972,156.52719
004339,903.1,-2.9,901,-2.4,100,111.16,159.5,,,0,71.2999,156.5248
004340,902.7,-3,905,-3.2,100,108.17,159.9,,,0,71.30006,156.52255
004341,902.3,-3,909,-3.1,100,97.1,177.1,,,0,71.30024,156.52068
004342,901.9,-3,912,-2.5,100,111.26,157.1,,,0,71.30041,156.51826
004343,901.4,-3,917,-3,100,95.73,188.3,,,0,71.30058,156.5162
004344,900.9,-3.1,921,-3.2,100,68.91,185.3,,,0,71.30075,156.51431
004345,900.5,-3,925,-2.8,100,65.57,112.1,,,0,71.30093,156.51192
004346,900,-3,930,-2.9,100,28.07,95,,,0,71.30109,156.51019
004347,899.5,-2.9,934,-3.3,100,6.24,31.2,,,0,71.30127,156.50763
004348,898.9,-2.7,940,-2.9,100,0.25,68.8,,,0,71.30144,156.50557
004349,898.6,-1.8,943,-2.5,100,0,86.2,,,0,71.30161,156.50282
004350,898,-1.1,948,-3.3,91.2,0,106.6,,,0,71.30178,156.50076
004351,897.6,-0.9,952,-3.5,86.3,0,131.7,,,0,71.30196,156.4987
004352,897.2,-0.8,956,-3.3,85.6,0,125.5,,,0,71.30212,156.49629
004353,896.7,-0.8,960,-3.9,80.7,0,138.2,,,0,71.30212,156.49423
004354,896.1,-0.8,966,-3.7,81.6,0.08,117.8,,,0,71.3023,156.49217
004355,895.6,-0.7,970,-3.3,84,0,141.4,,,0,71.30247,156.48959
004356,895.3,-0.7,973,-3.8,80.2,0.25,129.1,,,0,71.30264,156.48753
004357,894.8,-0.7,978,-3.8,79.9,0,132.3,,,0,71.30281,156.48497
004358,894.3,-0.6,983,-3.6,81.4,0.04,145.2,,,0,71.30299,156.48341
004359,893.8,-0.6,987,-4.2,77.7,0.08,142.1,,,0,71.30315,156.48085
004400,893.3,-0.6,992,-4,78.9,0.08,164.3,,,0,71.30333,156.47844
004401,892.7,-0.6,997,-3.4,82,0.04,121.7,,,0,71.3035,156.47604
004402,892.1,-0.6,1003,-3.7,80.5,0,136.1,,,0,71.30367,156.47346
004403,891.5,-0.7,1008,-3.6,81.1,0.08,117.3,,,0,71.30384,156.47141
004404,890.8,-0.7,1014,-3,85.1,0.08,106.2,,,0,71.30402,156.46935
004405,890.2,-0.7,1020,-2.7,86.9,0.04,130.1,,,0,71.30418,156.46677
004406,889.4,-0.8,1027,-3.2,83.8,0,106.4,,,0,71.30436,156.46471
004407,888.6,-0.8,1035,-3.1,84.8,0.08,144.6,,,0,71.30453,156.46213
004408,888,-0.8,1041,-2.6,88.4,0,97,,,0,71.3047,156.45973
004409,887.2,-0.8,1048,-2.9,86.6,0.24,124.2,,,0,71.30487,156.45801
004410,886.4,-0.9,1055,-3.3,84.6,0.04,140.3,,,0,71.30505,156.45493
004411,885.7,-0.9,1062,-2.8,87.9,0.04,124.5,,,0,71.30521,156.4532
004412,884.8,-0.9,1070,-2.8,88.1,0.04,110.2,,,0,71.30539,156.45029
004413,884.1,-1,1077,-3.6,83.3,0,110.4,,,0,71.30556,156.44823
004414,883.3,-1,1084,-3.3,85,0.04,132.9,,,0,71.3059,156.44583
004415,882.6,-1,1091,-3.1,86.6,0,120.3,,,0,71.30608,156.44359
004416,881.8,-1,1098,-3.8,82.5,0.08,136.5,,,0,71.30624,156.44136
004417,881.1,-1.1,1105,-3.7,83.8,0.25,120.6,,,0,71.30642,156.4393
004418,880.3,-1.1,1112,-3.2,87.3,0.04,128.8,,,0,71.30659,156.43672
004419,879.6,-1.2,1119,-3.8,83.7,0,138.6,,,0,71.30676,156.43466
004420,878.8,-1.2,1126,-3.9,83.1,0,120.9,,,0,71.30693,156.43243
004421,878,-1.3,1133,-3.3,87.5,0.08,105,,,0,71.30727,156.42952
004422,877.4,-1.3,1140,-3.6,85.9,0.04,119.6,,,0,71.30727,156.42746
004423,876.6,-1.4,1147,-4,83.8,0.04,131.1,,,0,71.30762,156.42574
004424,875.8,-1.4,1155,-3.5,87.6,0.25,110.2,,,0,71.30779,156.42334
004425,875,-1.5,1162,-3.4,88.5,0.08,136.2,,,0,71.30796,156.42111
004426,874.3,-1.5,1169,-4,84.5,0,120.1,,,0,71.3083,156.41905
004427,873.6,-1.5,1175,-3.6,87.5,0.08,112.1,,,0,71.30848,156.41647
004428,872.9,-1.6,1182,-3.1,90.9,0.04,81.4,,,0,71.30865,156.41389
004429,872.2,-1.6,1188,-3.5,88.7,0,101,,,0,71.30882,156.41235
004430,871.5,-1.7,1195,-3.8,87.2,0,117.4,,,0,71.30917,156.40977
004431,870.7,-1.7,1203,-3.2,91.5,0.25,86.5,,,0,71.30933,156.4072
004432,870,-1.7,1209,-3.2,92.1,0.12,129.1,,,0,71.30951,156.40514
004433,869.3,-1.8,1215,-3.7,88.5,0.04,132.6,,,0,71.30985,156.40308
004434,868.7,-1.8,1221,-3.4,91.3,0.04,126.1,,,0,71.31002,156.40085
004435,868.1,-1.9,1227,-3,94.4,0.04,121.4,,,0,71.3102,156.39845
004436,867.4,-1.9,1233,-3.4,91.5,0,105.1,,,0,71.31036,156.39587
004437,866.7,-2,1240,-3.3,92.6,0.08,110.2,,,0,71.31071,156.39381
004438,865.9,-2,1248,-2.9,96.5,0.04,92.3,,,0,71.31088,156.39175
004439,865.3,-2.1,1254,-3.2,94.1,0,122.2,,,0,71.31105,156.38918
004440,864.6,-2.1,1260,-3.4,93.4,0.24,109.2,,,0,71.31123,156.38712
004441,863.9,-2.1,1267,-2.9,97.2,0,139.3,,,0,71.31157,156.38454
004442,863.3,-2.1,1273,-3.2,95,0.08,106.3,,,0,71.31174,156.38283
004443,862.7,-2.2,1278,-4.1,89.1,0.04,118.1,,,0,71.31191,156.37991
004444,862,-2.2,1285,-3.8,91,0,115,,,0,71.31208,156.37819
004445,861.4,-2.2,1291,-3.9,90.6,0.04,103.4,,,0,71.31226,156.37561
004446,860.7,-2.3,1297,-4.7,85.4,0.24,133.6,,,0,71.31242,156.37442
004447,860.1,-2.3,1303,-4.4,87.8,0.16,117.1,,,0,71.31277,156.3708
004448,859.5,-2.3,1309,-4.2,89.5,0,85.5,,,0,71.31294,156.36893
004449,858.9,-2.4,1315,-4.8,85.5,0.04,109,,,0,71.31311,156.36652
004450,858.2,-2.4,1321,-4.6,87.2,0.04,75.6,,,0,71.31329,156.36429
004451,857.6,-2.5,1327,-4.3,90.2,0.24,99.3,,,0,71.31363,156.36171
004452,857,-2.5,1332,-4.9,85.8,0.04,99.5,,,0,71.3138,156.35965
004453,856.5,-2.6,1337,-4.8,87,0.08,82.8,,,0,71.31397,156.35742
004454,855.8,-2.6,1344,-4.3,90.5,0.04,87.9,,,0,71.31414,156.35484
004455,855.2,-2.7,1350,-4.9,87.1,0,123.6,,,0,71.31448,156.35278
004456,854.6,-2.7,1355,-4.9,87.3,0,89.9,,,0,71.31466,156.35004
004457,853.9,-2.8,1362,-4.4,90.8,0.04,93.4,,,0,71.31483,156.34798
004458,853.3,-2.8,1368,-4.8,88.6,0.04,100.4,,,0,71.315,156.3454
004459,852.6,-2.8,1374,-5,87.4,0.08,107.3,,,0,71.31535,156.34317
004500,852,-2.9,1380,-4.6,91,0.24,97.2,,,0,71.31551,156.34059
004501,851.2,-3,1388,-4.9,89.3,0.08,81.9,,,0,71.31569,156.3394
004502,850.5,-3,1394,-5.2,87.5,0.12,109.4,,,0,71.31586,156.33665
004503,849.9,-3.1,1400,-4.7,91.4,0.08,87.3,,,0,71.3162,156.33356
004504,849.2,-3.1,1407,-4.9,90.4,0.24,90.8,,,0,71.31638,156.3315
004505,848.5,-3.1,1414,-5.4,87.2,0.11,70.4,,,0,71.31654,156.32961
004506,847.8,-3.2,1421,-4.9,90.9,0.08,113.5,,,0,71.31689,156.32669
004507,847.1,-3.3,1428,-4.8,91.6,0.08,118.8,,,0,71.31706,156.32446
004508,846.5,-3.3,1433,-5.4,88.2,0,98.3,,,0,71.31741,156.32188
004509,845.7,-3.4,1440,-5,91.4,0.24,72.5,,,0,71.31757,156.31999
004510,845.1,-3.4,1447,-4.8,93.4,0,77.9,,,0,71.31775,156.31743
004511,844.5,-3.5,1452,-5.2,90.5,0,107.4,,,0,71.31809,156.31519
004512,844,-3.5,1458,-4.9,93.4,0.11,72.9,,,0,71.31826,156.31296
004513,843.3,-3.6,1465,-4.8,94.6,0,74.9,,,0,71.31844,156.31038
004514,842.7,-3.6,1470,-5.4,90.2,0.11,66.3,,,0,71.3186,156.30782
004515,842,-3.7,1476,-5.1,92.8,0,92.7,,,0,71.31895,156.30524
004516,841.5,-3.7,1481,-4.9,94.9,0,85.9,,,0,71.31912,156.30386
004517,840.9,-3.7,1488,-5.5,90.5,0,91.3,,,0,71.31929,156.3006
004518,840.3,-3.8,1493,-5.3,92.5,0,58,,,0,71.31963,156.29837
004519,839.7,-3.8,1499,-5,94.3,0.23,74,,,0,71.31981,156.29562
004520,839.1,-3.8,1505,-5.8,89.4,0.04,74.1,,,0,71.31998,156.2934
004521,838.5,-3.8,1511,-5.6,91,0.04,76,,,0,71.32032,156.29082
004522,837.7,-3.9,1518,-5.1,94.9,0,65.5,,,0,71.3205,156.28876
004523,837.2,-3.9,1524,-5.6,90.8,0.04,67.4,,,0,71.32066,156.28653
004524,836.6,-4,1530,-5.7,90.8,0,87,,,0,71.32101,156.28395
004525,835.9,-4,1536,-5.2,94.7,0.04,87.2,,,0,71.32118,156.2812
004526,835.3,-4,1542,-5.7,91.2,0,78.5,,,0,71.32135,156.27879
004527,834.7,-4,1547,-6.4,86.7,0.23,80.5,,,0,71.32169,156.27657
004528,834.2,-4.1,1553,-5.9,90.1,0.04,84.2,,,0,71.32187,156.27434
004529,833.5,-4.1,1559,-6.1,88.8,0.04,68.3,,,0,71.32221,156.27107
004530,832.9,-4.2,1565,-6.7,85.3,0,61.1,,,0,71.32238,156.26936
004531,832.3,-4.2,1571,-6.2,88.8,0.11,97.3,,,0,71.32256,156.26695
004532,831.9,-4.2,1575,-6.3,88.2,0,70.5,,,0,71.3229,156.26369
004533,831.2,-4.3,1582,-7.2,82.9,0.04,57.9,,,0,71.32307,156.26129
004534,830.5,-4.3,1589,-6.9,84.7,0.22,70.7,,,0,71.32324,156.25888
004535,830,-4.3,1594,-6.6,87,0,79.9,,,0,71.32341,156.25613
004536,829.4,-4.4,1600,-7.5,81.6,0,78.2,,,0,71.32375,156.25426
004537,828.8,-4.4,1605,-7.5,81.9,0.04,61.9,,,0,71.32393,156.25133
004538,828.2,-4.4,1611,-7.6,81.1,0.04,71.1,,,0,71.3241,156.24858
004539,827.6,-4.4,1617,-8.6,75,0,64,,,0,71.32427,156.24635
004540,827,-4.4,1623,-9.6,69.4,0.04,76.9,,,0,71.32462,156.24396
004541,826.4,-4.5,1629,-9.6,69.7,0,55,,,0,71.32478,156.24103
004542,826,-4.5,1633,-9.4,71.3,0,47.7,,,0,71.32496,156.23915
004543,825.2,-4.6,1641,-9.9,68.6,0,47.8,,,0,71.32513,156.23622
004544,824.7,-4.6,1646,-9.5,70.6,0,59,,,0,71.3253,156.23331
004545,824,-4.6,1652,-9.5,71.2,0,51.6,,,0,71.32565,156.23091
004546,823.4,-4.7,1658,-10,68.3,0,68.4,,,0,71.32581,156.22867
004547,822.8,-4.7,1664,-9.6,71.1,0,85.2,,,0,71.32599,156.22559
004548,822.2,-4.7,1670,-9.3,72.6,0,64.9,,,0,71.32616,156.22318
004549,821.7,-4.7,1676,-10,68.8,0.04,70.6,,,0,71.32633,156.22026
004550,821,-4.8,1683,-9.8,70.2,0,85.6,,,0,71.3265,156.21768
004551,820.3,-4.8,1689,-9.6,71.7,0.04,50.4,,,0,71.32668,156.21545
004552,819.7,-4.8,1695,-10.3,68,0,56.1,,,0,71.32702,156.21254
004553,819.1,-4.8,1701,-10,69.4,0.22,74.9,,,0,71.32719,156.20944
004554,818.5,-4.8,1707,-9.7,71.1,0.04,75.1,,,0,71.32736,156.20738
004555,817.7,-4.9,1715,-10.3,68.2,0,62.1,,,0,71.32753,156.20464
004556,817,-5,1721,-9.9,70.6,0,83,,,0,71.32771,156.20155
004557,816.4,-5,1728,-9.5,72.9,0,113.4,,,0,71.32787,156.19914
004558,815.7,-5,1735,-10.1,69.9,0.07,75.8,,,0,71.32822,156.19623
004559,815,-5.1,1741,-9.8,71.6,0,100.5,,,0,71.32822,156.19383
004600,814.3,-5.1,1748,-9.3,74.8,0,104.6,,,0,71.32856,156.19177
004601,813.7,-5.2,1754,-9.9,71.9,0.03,93.4,,,0,71.32874,156.18884
004602,813.1,-5.2,1761,-9.6,73.6,0,97.5,,,0,71.3289,156.18628
004603,812.3,-5.3,1768,-9.1,77,0,107.3,,,0,71.32908,156.18335
004604,811.6,-5.4,1775,-9.7,73.9,0,101.4,,,0,71.32925,156.18044
004605,811,-5.4,1782,-9.6,74.6,0,94.5,,,0,71.32942,156.17838
004606,810.2,-5.5,1789,-9.4,76.1,0,77,,,0,71.32959,156.17546
004607,809.6,-5.6,1795,-9.9,73.8,0.22,94.5,,,0,71.32993,156.17255
004608,809,-5.6,1801,-9.6,76,0,123.7,,,0,71.32993,156.17065
004609,808.4,-5.7,1808,-9.7,75.9,0.03,87.2,,,0,71.33028,156.16705
004610,807.7,-5.7,1814,-10,74.4,0,104.8,,,0,71.33045,156.16516
004611,807.2,-5.8,1819,-9.4,77.9,0,132.3,,,0,71.33062,156.16173
004612,806.6,-5.8,1825,-9.3,79.1,0,81.8,,,0,71.3308,156.15967
004613,805.9,-5.9,1832,-9.8,76.6,0,117,,,0,71.33114,156.15657
004614,805.4,-5.9,1837,-9.4,79.4,0,109.5,,,0,71.33131,156.15417
004615,804.8,-6,1843,-9.4,79.7,0,113.7,,,0,71.33148,156.15176
004616,804.2,-6.1,1849,-9.8,77.1,0,80.4,,,0,71.33165,156.14885
004617,803.6,-6.1,1856,-9.4,80.1,0,70.7,,,0,71.33199,156.1461
004618,802.9,-6.2,1862,-9.6,79.5,0.03,123.9,,,0,71.33217,156.14302
004619,802.4,-6.2,1868,-9.8,78.3,0,141.9,,,0,71.33234,156.14061
004620,801.9,-6.2,1873,-9.2,82.3,0,84.9,,,0,71.33251,156.13821
004621,801.3,-6.3,1879,-9.5,80.6,0.1,108.6,,,0,71.33286,156.1346
004622,800.7,-6.4,1885,-10.2,76.6,0.07,95,,,0,71.33302,156.13272
004623,800.1,-6.4,1891,-9.7,80.1,0.03,89.2,,,0,71.3332,156.12979
004624,799.5,-6.5,1897,-9,84.9,0,91.3,,,0,71.33354,156.12671
004625,799,-6.5,1902,-9.5,82.1,0.03,133.2,,,0,71.33371,156.12379
004626,798.3,-6.6,1909,-9.7,81.3,0.21,117.5,,,0,71.33389,156.12173
004627,797.7,-6.6,1915,-9,86.4,0.03,121.7,,,0,71.33423,156.11932
004628,797.2,-6.7,1920,-9.1,86,0.07,101.9,,,0,71.3344,156.11624
004629,796.5,-6.7,1927,-9.5,83.7,0.07,84.1,,,0,71.33474,156.11331
004630,796,-6.8,1932,-8.9,88,0.03,118.4,,,0,71.33492,156.11092
004631,795.3,-6.8,1939,-9.2,86.2,0.03,106.4,,,0,71.33508,156.10817
004632,794.9,-6.9,1944,-9.9,81.8,0.21,122.7,,,0,71.33543,156.10611
004633,794.2,-7,1951,-9.5,84.9,0.03,70.5,,,0,71.3356,156.10251
004634,793.6,-7,1957,-8.8,90.1,0,106.9,,,0,71.33595,156.1001
004635,793.1,-7.1,1962,-9.4,86.6,0.07,101,,,0,71.33611,156.09702
004636,792.4,-7.1,1969,-9.6,85.3,0.07,105.2,,,0,71.33629,156.09512
004637,791.8,-7.2,1975,-8.9,90.3,0.21,93.2,,,0,71.33663,156.09203
004638,791.2,-7.2,1981,-9.1,89.2,0.07,123.8,,,0,71.33698,156.08911
004639,790.7,-7.3,1987,-9.4,87.4,0.21,115.7,,,0,71.33714,156.08653
004640,790.1,-7.3,1993,-8.7,92.7,0.1,144.5,,,0,71.33749,156.08362
004641,789.5,-7.4,1998,-8.6,93.8,0,159,,,0,71.33766,156.08104
004642,788.8,-7.4,2006,-9.5,88,0.03,138.8,,,0,71.33801,156.07812
004643,788.2,-7.5,2012,-9.3,89.7,0.03,104.2,,,0,71.33817,156.07504
004644,787.7,-7.5,2017,-8.8,94,0,112.6,,,0,71.33835,156.07298
004645,787,-7.6,2024,-9.4,89.8,0.21,106.6,,,0,71.33869,156.06989
004646,786.4,-7.6,2030,-9.3,90.7,0,131.3,,,0,71.33904,156.06697
004647,785.9,-7.7,2036,-8.7,95.6,0.03,127.5,,,0,71.3392,156.06474
004648,785.2,-7.7,2042,-9.2,92.5,0.03,117.4,,,0,71.33938,156.06233
004649,784.6,-7.8,2048,-9.3,91.5,0.03,138.2,,,0,71.33972,156.05873
004650,784,-7.9,2055,-8.7,96.4,0.21,136.2,,,0,71.33989,156.05684
004651,783.3,-7.9,2062,-9.1,94.2,0.21,128.2,,,0,71.34023,156.05392
004652,782.5,-8,2070,-9.4,92.9,0.03,111.8,,,0,71.34041,156.05151
004653,782.1,-8,2075,-8.8,97.4,0,107.8,,,0,71.34075,156.04843
004654,781.3,-8.1,2083,-9.2,94.9,0.13,108,,,0,71.34109,156.04552
004655,780.7,-8.1,2089,-9.7,91.5,0,128.9,,,0,71.34126,156.04294
004656,780.1,-8.1,2095,-9.1,96,0.21,102,,,0,71.34161,156.04036
004657,779.5,-8.2,2101,-9.3,95,0.03,95.9,,,0,71.34178,156.03745
004658,778.8,-8.3,2108,-9.6,93.4,0.07,150.4,,,0,71.34212,156.03487
004659,778.1,-8.3,2115,-9.1,97.7,0.07,92,,,0,71.34229,156.03195
004700,777.5,-8.4,2122,-9.5,95.1,0.21,94.2,,,0,71.34264,156.02904
004701,776.8,-8.5,2129,-9.7,94,0.03,102.8,,,0,71.34281,156.02698
004702,776.2,-8.5,2135,-9.1,98.4,0,105.1,,,0,71.34315,156.02371
004703,775.6,-8.5,2142,-9.4,96.4,0.1,90.6,,,0,71.34332,156.0213
004704,775,-8.6,2147,-9.7,95.1,0.21,118.3,,,0,71.34367,156.01891
004705,774.2,-8.7,2156,-9.1,100,0.07,122.8,,,0,71.34401,156.01581
