Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude
200825,585.2,-23.7,4460,-37.7,10,,565.5,582,598,729.3799152,70.87143,135.20891
200826,585.2,-23.7,4460,-37.7,10.2,,474.5,578,593,724.3669948,70.87194,135.20685
200827,585.3,-23.7,4459,-37.7,10,,569,615,604,770.6257805,70.87228,135.20445
200828,585.2,-23.7,4460,-37.7,10,,600.5,646,601,809.5866412,70.8728,135.20152
200829,585.2,-23.7,4460,-37.7,10.1,,519.1,615,603,770.7365083,70.87331,135.19861
200830,585.2,-23.7,4461,-37.8,10.3,,512.7,585,617,733.1396055,70.87383,135.19534
200831,585.2,-23.7,4461,,10.3,,533.5,618,599,774.4961986,70.87418,135.19295
200832,585.1,-23.7,4461,,10.1,,503.3,631,596,790.9018783,70.87469,135.18985
200833,585.1,-23.7,4461,,10,,472.7,630,595,789.648468,70.87521,135.18745
200834,585.1,-23.7,4462,,10.2,,506.7,628,592,787.1416475,70.87555,135.18454
200835,585.2,-23.7,4461,,9.9,,473.2,603,605,755.6977472,70.87606,135.18196
200836,585.1,-23.7,4461,,9.8,,480.4,605,594,758.3132114,70.87658,135.1799
200837,585.1,-23.7,4461,,9.8,,514.5,601,576,753.2995703,70.87692,135.17595
200838,585.1,-23.7,4462,,10,,500.8,564,583,706.9233904,70.87743,135.17355
200839,585.1,-23.7,4462,,9.9,,566,524,578,656.7869798,70.87778,135.17046
200840,585,-23.7,4463,,9.9,,493.9,509,590,638.0775978,70.8783,135.16788
200841,585,-23.7,4463,,10,,450,548,590,686.9676299,70.87881,135.16496
200842,585,-23.7,4463,,9.8,,491,605,582,758.4222921,70.87915,135.16238
200843,585,-23.7,4464,,10.1,,583,621,593,778.4797411,70.87949,135.15999
200844,584.9,-23.7,4464,-37.7,10.2,,595.6,630,596,789.8757243,70.88001,135.15689
200845,584.9,-23.7,4464,-37.7,10,,568.8,589,600,738.4711137,70.88052,135.15433
200846,584.9,-23.7,4464,-37.7,10.1,,448.8,584,588,732.2022588,70.88104,135.1514
200847,584.9,-23.7,4464,-37.7,9.8,,473,576,582,722.1720908,70.88121,135.14934
200848,584.9,-23.7,4465,-37.7,9.8,,456,580,572,727.1871748,70.8819,135.1459
200849,584.9,-23.7,4465,-37.7,10,,503.2,577,570,723.4258618,70.88242,135.14299
200850,584.8,-23.7,4465,-37.7,9.7,,500.2,561,578,703.4668159,70.88276,135.1411
200851,584.8,-23.7,4465,-37.8,10,,401.2,581,571,728.5458468,70.88327,135.1375
200852,584.8,-23.7,4466,,10.1,,530.3,561,574,703.4668159,70.88379,135.1351
200853,584.9,-23.7,4465,-37.9,9.7,,523.6,543,558,680.7976481,70.88413,135.13269
200854,584.8,-23.7,4465,-37.7,9.9,,485.7,574,584,719.768186,70.88464,135.12926
200855,584.8,-23.7,4465,-37.7,9.7,,621.6,615,595,771.1801992,70.88516,135.12668
200856,584.8,-23.7,4465,-37.7,10.1,,495.9,606,570,759.8946354,70.88567,135.1248
200857,584.8,-23.7,4466,-37.7,9.8,,618.7,596,578,747.3551199,70.88602,135.12137
200858,584.8,-23.7,4465,-37.7,10,,421.2,555,589,695.9431066,70.88636,135.11948
200859,584.8,-23.7,4465,-37.7,10,,485.7,531,572,665.8482696,70.88705,135.11604
200900,584.8,-23.7,4465,-37.7,10.1,,451.4,542,555,679.6417366,70.88757,135.11295
200901,584.8,-23.7,4466,-37.7,10,,434.4,549,561,688.4193974,70.88791,135.11089
200902,584.8,-23.7,4466,-37.7,10,,505.6,545,561,683.4035912,70.88842,135.10849
200903,584.8,-23.7,4466,-37.7,9.9,,498.4,516,552,647.0389964,70.88894,135.10522
200904,584.8,-23.7,4466,-37.8,10,,464.5,536,575,672.1180273,70.88945,135.10283
200905,584.8,-23.7,4465,-37.8,9.9,,528,595,579,746.1011684,70.88979,135.10042
200906,584.8,-23.7,4466,-37.7,10.1,,531.8,607,603,761.1485869,70.89031,135.0975
200907,584.8,-23.7,4466,-37.8,9.9,,625.6,596,590,747.3551199,70.89082,135.09459
200908,584.8,-23.7,4466,-37.7,9.9,,510.6,615,606,771.1801992,70.89117,135.0927
200909,584.8,-23.7,4466,-37.7,9.9,,489.8,556,567,697.1970582,70.89169,135.08978
200910,584.8,-23.7,4466,-37.7,9.9,,473,501,562,628.2297233,70.8922,135.08685
200911,584.9,-23.7,4465,-37.7,9.6,,442.2,507,561,635.6618924,70.89272,135.08446
200912,584.9,-23.7,4465,-37.7,10,,452.3,500,549,626.8854955,70.89323,135.08102
200913,584.8,-23.7,4466,-37.7,9.8,,384.4,552,560,692.181252,70.89375,135.07861
200914,584.8,-23.7,4466,-37.7,9.9,,424.9,577,550,723.5300406,70.89426,135.0757
200915,585,-23.7,4464,-37.7,10,,431.7,568,556,712.0394412,70.8946,135.07364
200916,584.8,-23.7,4466,-37.7,9.8,,435,568,580,712.2444767,70.89512,135.07072
200917,584.9,-23.7,4465,-37.7,9.7,,408.1,519,604,650.7071443,70.89563,135.06831
200918,584.8,-23.7,4466,-37.7,10,,411.4,534,607,669.6101242,70.89615,135.06506
200919,584.8,-23.7,4465,-37.7,9.8,,492.4,549,601,688.4193974,70.89666,135.06248
200920,584.9,-23.7,4465,-37.7,9.7,,428.7,580,590,727.1871748,70.89718,135.05974
200921,584.8,-23.7,4465,-37.7,9.7,,378,595,567,746.1011684,70.89752,135.05768
200922,584.9,-23.7,4465,-37.7,9.9,,509.7,559,559,700.857984,70.89803,135.05476
200923,584.8,-23.7,4466,-37.7,9.8,,391.9,554,551,694.6891551,70.89855,135.05235
200924,584.8,-23.7,4466,-37.7,10,,486.4,526,541,659.5785119,70.8989,135.04996
200925,584.8,-23.7,4466,-37.7,9.8,,466.1,524,554,657.0706088,70.89941,135.04703
200926,584.8,-23.7,4466,-37.7,10,,395.2,506,540,634.499481,70.90009,135.04359
200927,584.8,-23.7,4465,-37.7,9.5,,422.2,519,555,650.8008511,70.90044,135.0412
200928,584.8,-23.7,4466,-37.7,9.8,,453,568,558,712.2444767,70.90096,135.03828
200929,584.8,-23.7,4466,-37.7,9.6,,503.2,554,556,694.6891551,70.9013,135.03587
200930,584.9,-23.7,4465,-37.7,9.9,,459.8,536,545,672.0212512,70.90199,135.03279
200931,584.8,-23.7,4465,-37.7,9.9,,459.4,514,551,644.5310934,70.9025,135.03038
200932,584.9,-23.7,4465,-37.7,9.9,,381.7,546,555,684.5589611,70.90284,135.0278
200933,584.9,-23.7,4465,-37.7,10.1,,388.5,630,556,789.8757243,70.90318,135.02541
200934,584.8,-23.7,4465,-37.7,9.8,,422.2,572,542,717.2602829,70.9037,135.02249
200935,584.9,-23.7,4464,-37.7,10,,432,492,552,616.8553276,70.90421,135.01939
200936,584.9,-23.7,4464,-37.7,10,,425.7,551,554,690.8278161,70.90473,135.017
200937,584.8,-23.7,4465,-37.7,10,,530.4,574,556,719.768186,70.90524,135.01407
200938,584.9,-23.7,4465,-37.7,9.8,,503.8,589,574,738.4711137,70.90576,135.01115
200939,584.8,-23.7,4465,-37.7,9.6,,406.1,601,573,753.6248776,70.90611,135.00858
200940,584.8,-23.6,4465,-37.7,9.8,,433.1,565,552,708.4826221,70.90662,135.00618
200941,584.8,-23.7,4465,-37.7,9.9,,440.3,546,554,684.6575427,70.90714,135.00327
200942,584.9,-23.7,4465,-37.7,9.9,,460.7,534,559,669.5137092,70.90748,135.00085
200943,584.9,-23.7,4465,-37.7,9.9,,518.7,557,553,698.350442,70.90799,134.99794
200944,584.8,-23.7,4465,-37.7,10.2,,440.7,588,564,737.3235076,70.90851,134.99503
200945,584.8,-23.7,4465,-37.7,9.9,,518.7,568,562,712.2444767,70.90885,134.99365
200946,584.9,-23.7,4464,-37.7,9.7,,451.4,572,567,717.1570069,70.90936,134.99004
200947,584.9,-23.7,4465,-37.7,9.7,,488.3,578,556,724.6796328,70.90988,134.98712
200948,584.8,-23.7,4466,-37.7,9.8,,512.4,555,572,695.9431066,70.91039,134.98473
200949,584.9,-23.7,4464,-37.7,10.2,,610.4,576,552,722.1720908,70.91091,134.98129
200950,584.8,-23.7,4465,-37.7,10,,426.9,582,563,729.7997983,70.91125,134.9794
200951,584.9,-23.7,4465,-37.7,9.8,,429.9,542,557,679.5438771,70.91194,134.97597
200952,584.9,-23.7,4465,-37.7,10.1,,446.4,552,558,692.081587,70.91228,134.97408
200953,584.9,-23.7,4464,-37.7,10.1,,422.8,570,559,714.6494649,70.9128,134.97116
200954,584.9,-23.7,4464,-37.7,9.8,,425.8,561,546,703.365526,70.91331,134.96825
200955,584.9,-23.7,4464,-37.7,9.8,,547,566,552,709.6343809,70.91383,134.96584
200956,584.9,-23.7,4464,-37.7,10.1,,506.4,576,556,722.1720908,70.91417,134.96344
200957,584.9,-23.7,4464,-37.7,9.8,,435.1,577,551,723.4258618,70.91486,134.96001
200958,584.9,-23.7,4465,-37.7,10,,441.8,551,564,690.8278161,70.9152,134.9576
200959,585,-23.7,4463,-37.7,10.1,,334,541,556,678.1924959,70.91572,134.95468
201000,584.8,-23.7,4465,-37.7,10.1,,468.8,600,551,752.3709261,70.91623,134.95227
201001,584.9,-23.7,4465,-37.7,9.8,,502.6,604,556,757.2776786,70.91675,134.94936
201002,584.8,-23.7,4466,-37.7,9.9,,485.7,576,564,722.2760891,70.91709,134.94746
201003,584.9,-23.7,4465,-37.7,9.7,,557.1,574,553,719.6645488,70.91778,134.94403
201004,584.8,-23.8,4466,-37.7,10.1,,516.5,585,553,733.5616529,70.91812,134.94164
201005,584.8,-23.8,4465,-37.7,9.9,,449.4,595,551,746.1011684,70.91863,134.93872
201006,584.7,-23.8,4467,-37.7,10.2,,462.8,560,554,702.3140448,70.91932,134.93597
201007,584.7,-23.8,4467,-37.7,10,,513.9,552,561,692.280987,70.91966,134.93356
201008,584.7,-23.7,4467,-37.7,10.2,,473.4,565,559,708.5847059,70.92001,134.9315
201009,584.7,-23.7,4467,-37.7,10.1,,412.2,578,553,724.8884248,70.92087,134.92773
201010,584.6,-23.7,4468,-37.7,9.9,,469.5,559,554,701.1609834,70.92121,134.92532
201011,584.7,-23.7,4467,-37.7,9.9,,568,545,549,683.5020615,70.92155,134.92343
201012,584.7,-23.7,4467,-37.7,10,,436.1,528,562,662.1818137,70.92207,134.92052
201013,584.6,-23.7,4468,-37.7,9.9,,540.9,549,567,688.6178531,70.92275,134.9176
201014,584.6,-23.7,4468,-37.7,9.9,,435.7,555,567,696.1437313,70.9231,134.91519
201015,584.5,-23.7,4469,-37.7,9.9,,533.6,525,569,658.6093304,70.92378,134.91228
201016,584.6,-23.7,4468,-37.7,9.8,,489.3,522,552,654.7514013,70.92413,134.90988
201017,584.5,-23.7,4470,-37.7,10,,533.1,546,561,684.9537036,70.92464,134.90747
201018,584.5,-23.7,4470,-37.7,9.9,,502.7,540,563,677.4267399,70.92516,134.90489
201019,584.5,-23.7,4469,-37.7,9.9,,442,531,552,666.1362942,70.92567,134.90198
201020,584.5,-23.7,4469,-37.7,9.9,,404.5,517,552,648.5733787,70.92619,134.89923
201021,584.5,-23.8,4469,-37.7,9.8,,445,498,555,624.7379934,70.9267,134.89632
201022,584.6,-23.7,4468,-37.7,9.8,,431.9,537,549,673.5660967,70.92705,134.89442
201023,584.5,-23.7,4470,-37.7,9.9,,536.4,541,554,678.6812338,70.92756,134.89151
201024,584.6,-23.7,4469,-37.7,9.8,,415,531,545,666.0402186,70.92825,134.88824
201025,584.6,-23.7,4469,-37.7,9.9,,412.3,537,539,673.5660967,70.92876,134.88585
201026,584.6,-23.7,4468,-37.7,9.6,,540.8,528,546,662.2772795,70.92911,134.88344
201027,584.7,-23.7,4467,-37.7,9.8,,517.2,522,546,654.6570204,70.92962,134.88121
201028,584.7,-23.6,4467,-37.7,9.9,,456.7,518,564,649.6404915,70.93014,134.8783
201029,584.8,-23.6,4466,-37.7,9.7,,447,519,575,650.8008511,70.93082,134.87555
201030,584.9,-23.6,4464,-37.7,9.5,,457.6,584,631,732.2022588,70.93099,134.87399
201031,584.9,-23.6,4465,-37.7,9.2,,474.1,644,662,807.4285182,70.93185,134.86987
201032,584.9,-23.6,4465,-37.7,9.3,,424.1,613,642,768.5616175,70.9322,134.86748
201033,585,-23.6,4463,-37.7,9.6,,470.8,566,598,709.53226,70.93271,134.86507
201034,585,-23.6,4463,-37.6,9.8,,385.8,564,571,707.0250789,70.93305,134.86301
201035,585,-23.6,4463,-37.7,9.7,,344.9,536,547,671.9245431,70.93374,134.85976
201036,585.1,-23.6,4462,-37.7,9.6,,422.7,516,539,646.7596976,70.93426,134.85683
201037,585.1,-23.6,4462,-37.7,9.5,,372,593,585,743.2722882,70.93477,134.85391
201038,585.2,-23.6,4460,-37.7,9.7,,462.9,624,562,782.0155792,70.93529,134.85152
201039,585.2,-23.6,4461,-37.7,10,,435.9,589,540,738.1525258,70.93563,134.84894
201040,585.2,-23.6,4460,-37.7,9.9,,435.9,552,536,691.7830123,70.93614,134.84653
201041,585.3,-23.6,4459,-37.7,9.5,,469.8,505,533,632.7902751,70.93666,134.84361
201042,585.2,-23.6,4460,-37.7,9.8,,442.7,494,547,619.0956668,70.93717,134.8407
201043,585.3,-23.6,4459,-37.7,10,,536.9,528,550,661.6104262,70.93752,134.83864
201044,585.3,-23.6,4459,-37.7,9.6,,473.2,575,542,720.5037785,70.9382,134.83521
201045,585.4,-23.6,4458,-37.7,9.8,,449.1,565,550,707.8716241,70.93838,134.83366
201046,585.3,-23.6,4459,-37.7,9.6,,472.8,571,556,715.4915783,70.93906,134.83005
201047,585.3,-23.7,4460,-37.7,9.9,,422.1,609,550,763.1074802,70.93958,134.82713
201048,585.2,-23.7,4460,-37.7,9.9,,418.4,562,565,704.3153133,70.94009,134.82405
201049,585.3,-23.7,4460,-37.7,9.5,,496,565,550,707.973278,70.94044,134.82164
201050,585.2,-23.6,4460,-37.7,9.5,,472.3,552,553,691.7830123,70.94095,134.81856
201051,585.3,-23.6,4459,-37.7,9.9,,482.9,530,550,664.1165263,70.94129,134.81598
201052,585.2,-23.6,4460,-37.7,9.9,,442.3,567,559,710.5814637,70.94181,134.81306
201053,585.2,-23.6,4461,-37.7,9.8,,395,575,556,720.6073045,70.94215,134.811
201054,585.1,-23.7,4461,-37.7,9.9,,408.5,562,542,704.4165699,70.94267,134.80739
201055,585.1,-23.7,4461,-37.7,9.7,,388.6,561,555,703.1631596,70.94318,134.80551
201056,585.2,-23.6,4461,-37.7,9.9,,405.5,542,542,679.2507114,70.94353,134.80241
201057,585.1,-23.6,4461,-37.7,9.7,,520.9,552,558,691.8824672,70.94404,134.79933
201058,585.2,-23.6,4460,-37.6,9.9,,362,555,544,695.5427026,70.94438,134.7964
201059,585.1,-23.6,4462,-37.7,9.8,,436.3,561,549,703.1631596,70.9449,134.79384
201100,585.1,-23.6,4461,-37.7,9.7,,402.5,557,533,698.1495186,70.94507,134.79178
201101,585.1,-23.6,4461,-37.7,9.7,,459.5,527,517,660.5472106,70.94559,134.78868
201102,585.1,-23.6,4462,-37.7,9.7,,443,542,530,679.3483646,70.9461,134.7856
201103,585.2,-23.6,4461,-37.6,9.6,,443.1,577,534,723.1137647,70.94662,134.78198
201104,585.1,-23.6,4461,-37.7,9.6,,405.5,548,553,686.8688262,70.94713,134.77942
201105,585.1,-23.6,4461,-37.7,9.9,,439.6,489,541,612.9176204,70.94747,134.77701
201106,585.2,-23.6,4461,-37.7,10,,419.4,500,533,626.6150474,70.94781,134.77443
201107,585.1,-23.6,4462,-37.7,9.6,,436.2,541,516,678.0949543,70.94833,134.77187
201108,585.2,-23.6,4461,-37.7,10,,429.5,519,522,650.4264192,70.94884,134.76825
201109,585.1,-23.6,4461,-37.7,9.8,,344.9,518,532,649.2665182,70.94919,134.76585
201110,585.1,-23.6,4461,-37.7,9.8,,416.3,531,532,665.5608516,70.94971,134.76276
201111,585.1,-23.6,4462,-37.7,9.7,,396.3,520,522,651.7733387,70.95005,134.76019
201112,585.1,-23.6,4462,-37.7,9.9,,443.4,545,539,683.1085954,70.95056,134.7571
201113,585.1,-23.6,4462,-37.7,9.7,,504.7,564,542,706.9233904,70.9509,134.75418
201114,585.1,-23.6,4462,-37.7,9.5,,420.4,565,536,708.1768007,70.95142,134.7516
201115,585.1,-23.6,4462,-37.7,9.8,,406.9,547,532,685.6154159,70.95159,134.74954
201116,585,-23.6,4462,-37.7,9.5,,359.4,496,548,621.7809205,70.95228,134.74611
201117,585.1,-23.6,4462,-37.7,9.4,,434.4,491,533,615.424441,70.9528,134.74319
201118,585.1,-23.6,4462,-37.7,9.7,,526.1,533,551,668.0676722,70.95331,134.74062
201119,585.1,-23.6,4462,-37.7,9.3,,468,552,545,691.8824672,70.95365,134.73839
201120,585,-23.6,4463,-37.7,9.6,,569.1,548,567,686.9676299,70.95434,134.73547
201121,585,-23.6,4463,-37.7,9.6,,477.6,556,582,696.9963544,70.95486,134.73323
201122,585,-23.6,4463,-37.7,9.4,,476.8,556,554,696.9963544,70.95554,134.73015
201123,585.1,-23.6,4462,-37.7,9.8,,530.9,538,570,674.3347235,70.95589,134.72842
201124,585.1,-23.6,4462,-37.7,9.6,,584.5,536,579,671.827903,70.9564,134.7262
201125,585,-23.6,4463,-37.7,9.4,,593.5,580,590,727.082528,70.95726,134.72328
201126,585,-23.6,4463,-37.7,9.7,,623.8,601,593,753.4079298,70.95777,134.72122
201127,585,-23.6,4462,-37.7,9.6,,505.8,600,618,752.1543393,70.95846,134.71933
201128,585,-23.6,4463,-37.7,9.5,,576,608,618,762.1830638,70.95898,134.71727
201129,584.9,-23.6,4464,-37.7,10,,494.7,615,621,771.0691595,70.95983,134.71504
201130,585,-23.6,4463,-37.7,9.9,,559.2,574,614,719.5609846,70.96035,134.71332
201131,584.9,-23.6,4464,-37.7,9.8,,551.9,552,607,692.081587,70.9612,134.71109
201132,584.9,-23.6,4464,-37.7,9.8,,518.3,597,598,748.5012816,70.96207,134.70903
201133,584.9,-23.6,4464,-37.7,9.9,,572.2,608,595,762.2927625,70.96258,134.70766
201134,584.9,-23.6,4464,-37.7,9.7,,558.7,606,578,759.7852206,70.96361,134.7056
201135,584.9,-23.6,4464,-37.7,9.7,,555.3,589,555,738.4711137,70.96413,134.70439
201136,585,-23.6,4463,-37.7,9.6,,450.6,572,562,717.0538034,70.96516,134.70216
201137,584.8,-23.6,4465,-37.7,9.7,,420.2,545,564,683.4035912,70.96601,134.70131
201138,584.9,-23.5,4464,-37.7,9.5,,544.7,520,556,651.9609153,70.9667,134.69942
201139,584.9,-23.5,4464,-37.7,9.7,,521.2,530,556,664.4986252,70.96722,134.69856
201140,584.9,-23.5,4464,-37.7,9.4,,427,585,567,733.4560297,70.96807,134.69719
201141,584.9,-23.5,4465,-37.7,9.4,,396.7,611,562,766.0540755,70.9691,134.69598
201142,584.9,-23.5,4464,-37.7,9.6,,470.7,574,577,719.6645488,70.96979,134.69496
201143,585,-23.5,4464,-37.7,9.4,,504.4,560,572,702.0107166,70.97065,134.69392
201144,584.9,-23.5,4464,-37.7,9.4,,484.1,581,578,728.4409458,70.9715,134.69307
201145,584.9,-23.5,4465,-37.7,9.6,,540.8,606,595,759.7852206,70.97219,134.69238
201146,585,-23.5,4464,-37.7,9.6,,473.2,614,594,769.7046072,70.97288,134.6917
201147,584.9,-23.5,4464,-37.7,9.4,,526.9,590,595,739.7248847,70.97391,134.69084
201148,584.9,-23.5,4464,-37.7,9.4,,469.8,551,586,690.8278161,70.97494,134.69016
201149,584.9,-23.5,4464,-37.7,9.6,,446.8,568,584,712.1419229,70.97562,134.6898
201150,584.9,-23.5,4464,-37.7,9.5,,523.5,574,595,719.6645488,70.97665,134.68929
201151,585,-23.5,4464,-37.7,9.6,,486.6,561,591,703.2643072,70.97717,134.68912
201152,584.9,-23.5,4464,-37.7,9.5,,469.8,578,584,724.6796328,70.9782,134.68878
201153,584.9,-23.5,4464,-37.7,9.3,,513,595,572,745.9937397,70.97906,134.68878
201154,584.9,-23.5,4465,-37.8,9.1,,489.5,596,583,747.2475107,70.97974,134.68878
201155,584.9,-23.5,4464,-37.7,9.2,,496.6,603,590,756.0239076,70.98061,134.68878
201156,584.9,-23.5,4464,-37.8,8.9,,442.9,594,595,744.7399687,70.98146,134.68895
201157,584.9,-23.5,4464,-37.7,9.1,,476.5,548,590,687.0665031,70.98215,134.68895
201158,584.9,-23.5,4464,-37.7,8.9,,526.8,552,587,692.081587,70.98301,134.68929
201159,584.9,-23.5,4464,-37.7,9.3,,449.2,564,594,707.1268389,70.9837,134.68964
201200,584.9,-23.5,4464,-37.7,9.1,,486.5,538,597,674.5287932,70.98455,134.69016
201201,584.8,-23.5,4466,-37.7,9.2,,486,592,604,742.3393137,70.98541,134.69066
201202,584.8,-23.5,4466,-37.8,9.3,,559.7,618,610,774.9420539,70.98627,134.69153
201203,584.8,-23.5,4466,-37.7,9.1,,620,577,592,723.5300406,70.98679,134.69186
201204,584.7,-23.5,4467,-37.8,9.5,,512.8,567,599,711.0929704,70.98764,134.69272
201205,584.8,-23.5,4466,-37.8,9.1,,592.8,584,598,732.3077014,70.98833,134.69359
201206,584.8,-23.5,4465,-37.7,9.5,,502.3,610,601,764.9104415,70.98901,134.69461
201207,584.8,-23.5,4466,-37.8,9.3,,432,586,608,734.8156045,70.98988,134.69565
201208,584.8,-23.5,4465,-37.7,9.3,,442.4,514,613,644.5310934,70.99056,134.6965
201209,584.8,-23.5,4465,-37.7,9.3,,436.1,518,615,649.5468995,70.99125,134.69771
201210,584.8,-23.5,4465,-37.8,9.3,,489.8,589,623,738.5774591,70.99194,134.6989
201211,584.8,-23.5,4466,-37.8,9.2,,470,595,624,746.1011684,70.99245,134.69958
201212,584.8,-23.5,4466,-37.8,9.2,,591.9,585,628,733.5616529,70.99313,134.70079
201213,584.8,-23.5,4466,-37.7,9.3,,629.5,660,633,827.6080187,70.994,134.70183
201214,584.7,-23.5,4466,-37.8,9.1,,569.3,640,629,802.6446227,70.99451,134.70302
201215,584.7,-23.5,4466,-37.8,9.2,,569.3,618,625,775.0537138,70.99519,134.70422
201216,584.8,-23.5,4465,-37.8,9.1,,536.7,623,641,781.2118116,70.99606,134.70543
201217,584.9,-23.5,4465,-37.8,9.2,,549.7,617,635,773.5767015,70.99657,134.70628
201218,584.8,-23.5,4465,-37.7,9,,584,631,638,791.2434239,70.99725,134.70749
201219,584.9,-23.5,4464,-37.8,8.9,,543.5,603,628,756.0239076,70.99777,134.70851
201220,585,-23.5,4463,-37.8,9.1,,574,610,633,764.6902449,70.99846,134.70955
201221,584.9,-23.5,4465,-37.8,9,,617.2,624,626,782.3530984,70.99931,134.71092
201222,585,-23.5,4464,-37.7,8.8,,597.6,603,624,755.915111,71,134.71213
201223,584.9,-23.4,4464,-37.8,9,,573.4,595,637,745.9937397,71.00052,134.71315
201224,584.9,-23.5,4464,-37.8,9,,573.4,608,632,762.2927625,71.00137,134.71436
201225,584.9,-23.4,4464,-37.8,9.1,,535.8,653,640,818.7124571,71.00206,134.71556
201226,584.9,-23.4,4464,-37.8,9.2,,656.5,644,635,807.4285182,71.00258,134.71675
201227,584.9,-23.4,4464,-37.8,9.2,,646.4,659,627,826.2350831,71.00343,134.71796
201228,585,-23.4,4463,-37.7,9.2,,474.7,683,636,856.2023562,71.00395,134.71916
201229,585,-23.4,4464,-37.7,8.9,,619.5,621,628,778.4797411,71.00464,134.72018
201230,585,-23.4,4463,-37.8,9.1,,534.8,581,619,728.3361185,71.00533,134.72139
201231,585.1,-23.4,4462,-37.7,9,,645.9,586,638,734.4984163,71.00584,134.72224
201232,585,-23.4,4463,-37.7,9.3,,622.3,622,622,779.7333317,71.00652,134.7238
201233,585.1,-23.4,4462,-37.7,9.1,,561.3,625,627,783.3814167,71.00739,134.72517
201234,585,-23.4,4463,-37.8,9,,557.4,625,627,783.4941034,71.00773,134.72603
201235,585.1,-23.5,4462,-37.7,9.1,,500.4,617,616,773.3541346,71.00858,134.7274
201236,585.1,-23.4,4462,-37.7,9,,607.3,612,617,767.0870832,71.00927,134.72878
201237,585,-23.4,4463,-37.7,9.1,,569.8,630,617,789.7620562,71.00996,134.73015
201238,585.1,-23.5,4462,-37.8,9.1,,542.6,620,630,777.1143654,71.0103,134.73117
201239,585.1,-23.5,4462,-37.7,9.1,,582.8,652,629,817.2234939,71.01116,134.73254
201240,585.1,-23.5,4462,-37.8,8.9,,518.7,692,623,867.3599046,71.01185,134.73392
201241,585.1,-23.4,4461,-37.8,8.7,,572.3,637,631,798.4223399,71.01236,134.73512
201242,585.2,-23.5,4461,-37.8,9.1,,571.8,608,617,761.9638976,71.01305,134.7365
201243,585.2,-23.5,4461,-37.8,9.1,,525,652,627,817.1060218,71.01373,134.7377
201244,585.1,-23.5,4461,-37.7,9.1,,591.3,675,625,846.05193,71.01442,134.73907
201245,585.2,-23.5,4461,-37.7,9.1,,587.5,679,627,850.9432344,71.01476,134.73993
201246,585.2,-23.4,4460,-37.7,9,,497.4,618,613,774.4961986,71.01545,134.74147
201247,585.3,-23.4,4460,-37.7,8.8,,580.9,632,622,791.9276314,71.01614,134.74268
201248,585.3,-23.5,4460,-37.7,9.1,,570.4,676,628,847.0618335,71.01682,134.74405
201249,585.2,-23.5,4460,-37.7,9,,589.9,635,617,795.8011102,71.01751,134.74542
201250,585.3,-23.5,4459,-37.7,9,,519.5,607,624,760.6013801,71.01803,134.74663
201251,585.3,-23.5,4459,-37.7,8.9,,499.1,605,611,758.09528,71.01871,134.74817
201252,585.3,-23.5,4459,-37.7,9,,438.8,626,606,784.4093311,71.0194,134.74954
201253,585.3,-23.5,4459,-37.7,9.3,,455.9,619,592,775.6379807,71.01991,134.75075
201254,585.3,-23.5,4459,-37.7,9.3,,442.2,587,564,735.5403791,71.0206,134.75229
201255,585.3,-23.5,4459,-37.7,9.3,,545.3,582,555,729.2751289,71.02129,134.75349
201256,585.3,-23.5,4459,-37.8,9.2,,422.3,557,574,697.9488776,71.0218,134.7547
201257,585.4,-23.5,4457,-37.7,9.4,,408.7,537,554,672.7912604,71.02232,134.75589
201258,585.4,-23.5,4458,-37.7,9.4,,438.6,551,546,690.3314423,71.023,134.75745
201259,585.5,-23.5,4457,-37.7,9.5,,524.1,578,545,724.0550162,71.02369,134.75899
201300,585.4,-23.5,4458,-37.8,9.6,,494.2,595,535,745.4577281,71.02438,134.76036
201301,585.4,-23.5,4458,-37.7,9.3,,517.4,578,536,724.1589358,71.02506,134.76157
201302,585.3,-23.5,4459,-37.7,9.6,,544.4,507,558,635.2963752,71.02558,134.76276
201303,585.4,-23.5,4458,-37.7,9.4,,537.3,525,560,657.7568189,71.02627,134.76413
201304,585.4,-23.5,4458,-37.8,9.1,,524.1,634,559,794.3196632,71.02678,134.76534
201305,585.4,-23.5,4458,-37.7,9.4,,504.2,637,563,798.0782736,71.02747,134.76654
201306,585.4,-23.5,4459,-37.8,9.7,,517,554,570,694.0900527,71.02798,134.76775
201307,585.4,-23.5,4458,-37.7,9.3,,527.4,585,582,732.9290267,71.02867,134.76929
201308,585.4,-23.5,4458,-37.7,9.4,,583.8,607,580,760.4921696,71.02936,134.77049
201309,585.4,-23.6,4459,-37.8,9.3,,553.9,594,596,744.2048579,71.03004,134.77187
201310,585.3,-23.5,4459,-37.7,9.1,,544,587,601,735.5403791,71.03073,134.77324
201311,585.3,-23.5,4460,-37.7,9.3,,517.4,593,591,743.0586794,71.03124,134.77443
201312,585.3,-23.6,4459,-37.8,9.5,,544,555,591,695.4427775,71.03193,134.77563
201313,585.3,-23.6,4459,-37.7,9.5,,467.7,553,598,692.9366774,71.03262,134.77701
201314,585.2,-23.6,4460,-37.7,9.3,,630.2,574,586,719.3540744,71.03313,134.77805
