Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
163333,5064,533.7,-22.5,-34,,35.7,44.7,274,387,373.6838988,159.6,24.2,43.4,35.1,23.2,19,6.5,5.7,1.5,0.4,0.2,0.1,0,0.1,0.1,0
163533,5066,533.6,-22.6,-34.4,,34.6,43.3,278,387,379.2090193,271,45.6,69.2,57.4,38.5,34.6,10.8,10.2,2.5,1.2,0.4,0.1,0.1,0.2,0.1,0.1
163733,5065,533.6,-22.7,-33.8,,36.9,46.2,0,0,0,310.5,49.4,83.8,65.4,44.5,41.3,11.2,10.5,2.5,1,0.4,0.1,0.1,0.1,0.1,0.1
163933,5069,533.4,-22.8,-33.3,,39.2,49.2,0,0,0,342,53.9,85.9,73.4,49.2,45.7,15.4,12.2,3.4,1.5,0.6,0.2,0.2,0.2,0.1,0.1
164133,5072,533.1,-23.1,-31.1,,49.6,62.4,289,437,394.5775733,303.5,49.3,76.1,62.7,44.6,41.2,12.5,12.4,2.7,1,0.3,0.3,0.1,0.2,0,0
164333,5072,533.1,-23.3,-30.8,,52.5,66.3,412,571,562.511973,301.4,47.4,74.7,62.5,45.7,43.2,12.3,10.7,2.8,0.9,0.5,0.2,0.2,0.2,0.1,0.1
164533,5068,533.4,-23.5,-30.3,,55.7,70.4,412,578,562.2005377,369.6,54.2,80.4,77.4,59.5,58.3,18.8,15.9,3,1,0.4,0.2,0.1,0.1,0.2,0
164733,5069,533.4,-23.5,-30.2,,56.1,70.9,424,586,578.5753107,391.1,51.5,85.3,79,63.7,66.3,22.6,16.7,4,1.3,0.3,0.1,0.1,0.1,0.2,0
164933,5067,533.4,-23.5,-30,,57.7,72.9,431,590,588.1272615,408,57.4,86.8,81.3,70.1,65.8,22.3,18.3,4.1,1.1,0.5,0.1,0,0.1,0.1,0.1
165133,5066,533.6,-23.5,-30.3,,55.8,70.5,429,594,585.1822636,401.1,60,83.8,81.4,64.6,66.9,21.1,17.8,3.8,1,0.3,0.2,0.1,0.1,0.1,0
165333,5062,533.8,-23.6,-29.8,,59.4,75.2,441,613,601.329355,352.3,52.2,80,68.9,57.3,57.4,17.4,14.1,3.1,0.9,0.3,0.3,0.1,0.2,0.1,0.1
165533,5057,534.2,-23.6,-29.9,,58.3,73.7,450,620,613.1498575,309.4,50.2,71.7,61.4,48.8,46,14.9,11.9,2.3,0.9,0.4,0.3,0.1,0.1,0.2,0.1
165733,5059,534,-24.1,-29.4,,64.2,81.5,379,515,516.5984644,364.6,49.7,72.6,76.1,59.2,65.5,19.9,15.9,3.8,0.9,0.4,0.2,0.1,0.2,0.1,0
165933,5060,533.9,-23.9,-29.5,,62.5,79.4,373,508,508.5137186,361.3,51,74,70.2,59.8,61.1,21.1,17.8,4,0.9,0.5,0.4,0,0.2,0.1,0.1
170133,5061,533.9,-23.7,-30.4,,56.2,71.2,354,480,482.610875,342.5,49.5,66.7,67.2,55.6,61.7,19.3,16.8,3.5,1.2,0.4,0.2,0.1,0.1,0.1,0.2
170333,5066,533.6,-24.1,-29.8,,62.2,79,353,481,481.5136109,370,52.3,74.3,72.6,57,66.4,21.9,18.9,4.2,1.1,0.4,0.2,0.1,0.2,0.1,0.1
170533,5065,533.6,-24.2,-33.9,,42.3,53.8,390,531,531.983876,424.5,58.1,81.3,78.3,66.7,78,28,25.8,4.8,1.9,0.4,0.4,0.1,0.1,0.2,0.4
170733,5065,533.6,-24.1,-32.7,,47,59.7,383,526,522.4354475,410.4,55.5,75.7,75.4,65.6,77.8,26.7,24.4,5.9,1.9,0.5,0.2,0.2,0.3,0.2,0.2
170933,5066,533.6,-23.8,-35.1,,36.2,45.9,387,534,527.8916924,420.6,57.6,75.3,78.2,68,77.3,29.4,25.5,5.4,1.9,0.9,0.3,0.1,0.2,0.3,0.2
171133,5068,533.4,-24,-36.3,,32.7,41.5,390,534,532.1801207,333.5,52.7,68.5,62.3,54.1,55.1,18.8,16.3,3.6,0.8,0.4,0.3,0.1,0.2,0.1,0.1
171333,5064,533.7,-24.1,-39.9,,22.9,29.1,424,582,578.2553762,258.6,48.1,64.1,54.1,37.6,34.7,9.3,7.6,1.6,0.7,0.4,0.2,0.1,0.1,0.1,0.1
171533,5061,533.9,-24.7,-41.1,,21.3,27.2,394,536,537.1431772,230.3,41.7,56.8,47.7,35,30.2,8.7,7.8,1.1,0.5,0.2,0.1,0,0.1,0.1,0.1
171733,5065,533.6,-24.9,-39.9,,24.5,31.4,309,416,421.4949172,177.8,35.1,46.4,36,24.1,22.2,6.7,5.8,0.8,0.2,0.1,0.1,0.1,0.1,0.1,0
171933,5065,533.6,-24.9,-37.4,,31.6,40.5,284,384,387.3933866,170,34.7,44.3,35.1,23.9,20.6,5.5,4,1,0.5,0.1,0.1,0.1,0,0,0
172133,5066,533.5,-24.8,-38.8,,27.3,35,293,400,399.7436332,181.5,37.2,46.5,38.2,26,22.6,5.6,4.1,0.8,0.2,0.1,0,0,0,0,0
172333,5080,532.6,-25,-38.5,,28.6,36.7,275,378,375.8103729,169.2,35.4,44.1,34.4,24,21.1,5.2,3.6,0.8,0.3,0.1,0.1,0,0.1,0,0
172533,5091,531.7,-25,-37.2,,32.5,41.7,247,341,338.1098458,140.3,30.1,35.6,28.1,18.9,17.6,4.8,3.8,0.8,0.3,0.2,0.1,0,0.1,0,0
172733,5069,533.3,-24.8,-39,,26.9,34.4,381,512,519.9949845,234.3,47.1,57.8,48.4,32.4,29.6,9.5,6.7,1.5,0.4,0.3,0.2,0.1,0.1,0.1,0.1
172933,5070,533.2,-25.1,-39.2,,26.9,34.5,347,472,473.6786663,242.7,46.4,53.7,47.1,34.9,35.2,11.9,9.5,2.7,0.8,0.2,0.1,0.1,0.2,0.1,0
173133,5067,533.5,-25.1,-36.6,,34.9,44.8,362,490,493.8812124,296.6,52.7,61,55.8,46.1,46.7,15.8,13.2,3,1.2,0.4,0.2,0.1,0.1,0.2,0
173333,5062,533.8,-25.2,-36.3,,36.5,46.8,379,504,516.7887201,311.1,52.2,62.5,58.7,49.6,51.1,17.6,14.4,2.9,1.2,0.3,0.2,0.1,0.1,0.1,0.2
173533,5058,534.1,-25.3,-35.4,,40.3,51.9,406,534,553.2991799,262.9,46.6,54,50.8,40.2,41.6,13.4,12.1,2.7,0.4,0.4,0.4,0,0.2,0.1,0
173733,5057,534.2,-25.4,-35.1,,41.7,53.7,427,544,581.811087,210.6,38.6,43.6,38.4,30.4,34.5,11.3,10.5,2.1,0.7,0.2,0.1,0.2,0,0.1,0
173933,5072,533.1,-25.7,-35.3,,42.5,54.9,395,509,539.3015275,221.8,41.2,42.1,42.5,33.6,35.9,11.6,11.2,2.1,0.7,0.2,0.3,0,0.1,0.1,0
174133,5446,507.1,-28.5,-32,,76.5,101.6,371,511,532.7895145,223.5,50.9,40.1,38.4,30.2,36.5,12.2,11.6,2.3,0.7,0.2,0.1,0.1,0.1,0.1,0
174333,5956,473,-32,-32.7,,98.9,135.9,276,419,426.581376,219.2,56.1,36,35.4,31.2,32.9,11.6,11.3,2.4,1.2,0.5,0.1,0.3,0.1,0,0.3
174533,6099,463.8,-32.9,-33.9,,96.2,133.4,346,524,546.1859867,,,,,,,,,,,,,,,,
174733,6099,463.8,-33.4,-34,,99,137.7,272,420,429.3716427,,,,,,,,,,,,,,,,
174933,6095,464.1,-33.2,-33.9,,98.2,136.3,337,515,531.6082606,,,,,,,,,,,,,,,,
175133,5920,475.4,-32.8,-33.8,,94.8,131.1,322,470,494.9869884,,,,,,,,,,,,,,,,
175333,5530,501.3,-29.8,-32,,86.1,115.7,421,596,611.8559712,,,,,,,,,,,,,,,,
175533,5220,523.1,-27.9,-28.9,,93.8,123.5,505,688,702.6050285,,,,,,,,,,,,,,,,
175733,5281,520.3,-28.4,-29.1,,97.2,128.8,512,706,716.2088356,,,,,,,,,,,,,,,,
175933,5282,520.2,-28.5,-29.6,,95.7,127.1,565,777,790.5012266,,,,,,,,,,,,,,,,
180133,5286,519.9,-28.7,-29.9,,94.4,125.6,576,793,806.3617822,,,,,,,,,,,,,,,,
180333,5295,519.3,-28.6,-30.3,,90.6,120.5,515,709,721.8089247,,,,,,,,,,,,,,,,
180533,5296,519.3,-28.6,-30.5,,88.6,117.8,533,728,747.0371978,,,,,,,,,,,,,,,,
180733,5296,519.2,-28.8,-30.7,,88.7,118.1,567,769,794.845616,,,,,,,,,,,,,,,,
180933,5296,519.3,-29.1,-29.9,,98.2,131.2,573,775,803.1000269,,,,,,,,,,,,,,,,
181133,5296,519.2,-29.3,-29.3,,100,133.1,569,777,797.6493043,,,,,,,,,,,,,,,,
181333,5298,519.1,-29.2,-29.2,,100,133,497,669,696.8524813,,,,,,,,,,,,,,,,
181533,5298,519.1,-29.1,-29.8,,98.2,131.1,469,630,657.5931865,,,,,,,,,,,,,,,,
181733,5302,518.8,-29.3,-29.5,,100,133.4,452,616,634.1285418,,,,,,,,,,,,,,,,
181933,5302,518.8,-29.2,-29.7,,98.8,131.8,469,641,657.978509,,,,,,,,,,,,,,,,
182133,5301,518.9,-29.3,-29.6,,99.7,133,503,683,705.5406129,,,,,,,,,,,,,,,,
182333,5302,518.8,-29.5,-29.7,,100,133.6,406,534,569.5933362,,,,,,,,,,,,,,,,
182533,5304,518.7,-29.3,-30.6,,92.9,124.3,490,653,687.5745784,,,,,,,,,,,,,,,,
182733,5307,518.5,-29.5,-30.6,,95,127.4,576,760,808.5670513,,,,,,,,,,,,,,,,
182933,5303,518.8,-29.5,-31.2,,89.4,119.8,601,801,843.1664903,,,,,,,,,,,,,,,,
183133,5283,520.1,-29.3,-31.4,,86.8,116.2,617,832,863.4231391,,,,,,,,,,,,,,,,
183333,5286,519.9,-29.5,-31.7,,85.6,114.7,627,865,877.7583984,,,,,,,,,,,,,,,,
183533,5289,519.7,-29.9,-31.1,,95.3,128.3,485,662,679.2321785,,,,,,,,,,,,,,,,
183733,5286,519.9,-30.3,-30.6,,100,134.8,1,0,1.39993365,,,,,,,,,,,,,,,,
183933,5046,537,-28.6,-30.4,,89.5,119.1,0,0,0,,,,,,,,,,,,,,,,
184133,4494,577.9,-24.9,-26.1,-47.8,93.7,120,0,0,0,,,,,,,,,,,,,,,,
184333,3926,622.5,-20.9,-22.7,-47.4,88.4,108.9,296,357,353.5667805,,,,,,,,,,,,,,,,
184533,3331,672.3,-16.3,-19.5,-46.7,78.2,92,350,366,398.8365919,,,,,,,,,,,,,,,,
184733,2774,721.6,-12.4,-14.7,-46,86.1,97.5,397,370,439.3369993,,,,,,,,,,,,,,,,
184933,2273,768.5,-8.8,-14.8,-45.5,63.8,69.8,546,346,595.3168914,,,,,,,,,,,,,,,,
185133,1844,810.6,-5.6,-10.9,-45,68,72.1,620,476,672.2426458,75,11.1,16.6,14,12.9,14.4,2.2,3.3,0,0.4,0,0,0,0,0,0
185333,1350,861.3,-2,-8.5,-44.4,62.5,63.9,452,431,489.4551984,56.8,8.3,13,13.9,10.1,8.2,1.7,1.3,0.1,0.1,0,0,0,0,0,0
185533,860,914.1,1.2,-5.9,-43.8,60.1,58.4,373,302,403.720565,56.3,7.4,12.8,14.1,10.3,8.3,1.8,1.4,0.1,0,0,0,0,0,0,0
185733,640,938.6,2.2,-4.5,-43.6,62.1,-88.8,276,263,298.2611477,44.7,5,9.8,11.1,8,7.3,1.9,1.5,0.1,0,0,0,0,0,0,0
185933,611,941.9,2.3,-4,-43.6,64,-88.8,273,265,294.9220769,47.2,5.8,10.9,11.2,8.5,7.6,1.8,1.4,0.1,0,0,0,0,0,0,0
190133,608,942.2,2.3,-4.1,-43.6,63.8,-88.8,356,333,384.5749107,52.5,7.3,12.1,12.1,9.5,8.1,1.9,1.3,0,0,0,0,0,0,0,0
190333,459,959.3,2.6,-3.8,-43.4,62.6,-88.8,307,291,330.8874427,42.7,4.6,9.6,9.6,8.4,7.3,1.7,1.5,0.1,0,0,0,0,0,0,0
190533,115,999.4,-6.3,-10.3,-43,72.6,80.6,5760,2014,6146.402664,231.8,55.3,69.9,47.4,28.2,19.2,4.6,3.5,0.7,0.7,0.4,0.4,0.2,0.3,0.5,0.4
190733,85,1003,-10.2,-11.8,-43,85,93.5,1,0,1.065709516,214.8,45.9,54.8,42.9,31.1,25.1,6.8,5.3,1.2,0.9,0.2,0.1,0,0.1,0.1,0.1
