Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
205428,4176,607.2,-22.7,-22.9,-23.8,98.9,123.5,385,502,,364.7,46.8,75.5,74.4,62,63.3,21.2,17.3,2.3,0.9,0.3,0.4,0.1,0.2,0.1,0
205628,4732,564.3,-26,-25.8,-27.2,99.8,128.4,349,481,,359.9,45.1,74.4,71.6,59.6,63.7,21.4,18.9,3.5,0.8,0.2,0.2,0.1,0.2,0.1,0.1
205828,5152,533.5,-28.8,-28.6,-30,99.7,131.8,551,781,,559.2,74.5,122.2,110,87.3,93,32.8,29.8,5.1,1.9,0.8,0.5,0.3,0.4,0.3,0.2
210028,5214,529.1,-29.3,-28.7,-30,100,132.3,334,467,,397.8,59.1,83.3,76.5,61.5,65.2,23.8,22,3.1,1.1,0.5,0.7,0.3,0.3,0.2,0.2
210228,5219,528.7,-29.2,-28.6,-29.9,100,132.2,184,257,,267.9,35.8,57.3,55.9,44.1,45,15.3,11,1.9,0.4,0.1,0.2,0.1,0.3,0.3,0.1
210428,5196,530.3,-29,-29,-30.2,100,132.8,196,272,,266.4,31.7,56.3,57.4,44.4,44.4,15.9,11.9,2.5,0.8,0.4,0.2,0.2,0,0.1,0.1
210628,5187,531,-28.8,-29.4,-30.2,99.4,132.4,173,251,,233.4,30.9,50.7,49.1,37,39.5,13.3,10.1,1.6,0.5,0.3,0.1,0.1,0,0,0.2
210828,5187,530.9,-28.7,-28.7,-29.9,100,132.3,154,221,,193.6,25.7,45.6,40.3,31.6,30.1,10.4,7.5,1.5,0.4,0.1,0,0,0,0.1,0.1
211028,5188,530.9,-28.5,-28.7,-29.8,99.5,131.6,158,226,,194.6,27,44.7,40.8,31.4,29.9,10.9,7.3,1.5,0.4,0.3,0,0,0.2,0.1,0.2
211228,5187,531,-28.3,-28.6,-29.8,100,132.2,154,222,,209.7,30.2,45.9,43.5,33.3,32.7,10.6,9.9,2,0.5,0.4,0.2,0.1,0.2,0.2,0.1
211428,5189,530.8,-28.5,-28,-29.5,100,131.5,169,249,,118.3,21,31.4,24.9,18.1,15.2,4.1,2.6,0.4,0.1,0.2,0.1,0,0,0.2,0.1
211628,5188,530.9,-28.6,-27.6,-29.3,100,130.9,139,204,,70.6,14,16.8,14.8,10.6,9.1,2.7,2,0.2,0.2,0.1,0,0,0,0,0
211828,5186,531,-28.6,-27.6,-29.4,100,130.9,18,16,,60.4,12.5,14.2,12.9,8.5,7.9,2.5,1.2,0.1,0.2,0.2,0,0,0,0.1,0
212028,5190,530.8,-28.6,-27.7,-29.5,100,131,64,105,,65.7,13.9,14.7,13.7,9.8,7.6,3.1,1.5,0.3,0.3,0.1,0.1,0.2,0.1,0,0.3
212228,5192,530.6,-28.5,-27.9,-29.8,100,131.3,131,193,,74.6,15.4,18.3,14.8,11.6,9.7,2.5,1.8,0.3,0,0,0.1,0,0,0.1,0
212428,5193,530.5,-28.5,-28.3,-29.7,100,131.7,147,210,,79.1,19.1,17.6,16.6,12.2,9,2.5,1.4,0.2,0,0.3,0,0.2,0,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
213228,5189,517.9,-28.4,-28.5,-30.2,99.1,130.8,156,175,,,,,,,,,,,,,,,,,
213428,5188,530.9,-28.5,-28.4,-30.2,99.9,131.8,165,190,,,,,,,,,,,,,,,,,
213628,5187,531,-28.4,-28.5,-30.3,99.9,131.9,124,149,,,,,,,,,,,,,,,,,
213828,5188,530.9,-28.4,-28.4,-30.3,100,132,136,165,,,,,,,,,,,,,,,,,
214028,5370,518.1,-29.6,-29.5,-31.8,100,133.3,124,155,,,,,,,,,,,,,,,,,
214228,5817,487.6,-33,-33.3,-35.5,98.4,135.8,100,137,,,,,,,,,,,,,,,,,
214428,6254,459.3,-36.2,-36.9,-38.7,95.3,135.9,150,242,,,,,,,,,,,,,,,,,
214628,6540,441.4,-38.1,-37.9,-40.6,99.4,143.6,215,357,,,,,,,,,,,,,,,,,
214828,6935,417.7,-40.7,-41.5,-43.1,91.1,134.9,310,575,,,,,,,,,,,,,,,,,
215028,7113,407.3,-41.8,-41.9,-44.3,100,150.1,285,575,,,,,,,,,,,,,,,,,
215228,7117,407.1,-41.9,-42.1,-44.3,99.9,150.2,339,574,,,,,,,,,,,,,,,,,
215428,7123,406.8,-42,-42.2,-44.3,99.4,149.6,396,634,,,,,,,,,,,,,,,,,
215628,7129,406.4,-41.8,-42.1,-44.4,100,150.4,457,737,,,,,,,,,,,,,,,,,
215828,7335,394.7,-43,-43.4,-45.5,96.8,146.8,376,711,,,,,,,,,,,,,,,,,
220028,7410,390.5,-43.4,-43.6,-46.1,100,152.5,336,729,,,,,,,,,,,,,,,,,
220228,7410,390.5,-43.2,-43.6,-46,100,152.5,314,689,,,,,,,,,,,,,,,,,
220428,7412,390.4,-43.2,-43.4,-45.9,100,152.1,226,499,,,,,,,,,,,,,,,,,
220628,7413,390.4,-43.1,-43.4,-45.8,100,152,257,477,,,,,,,,,,,,,,,,,
220828,7410,390.5,-43.2,-43.4,-46,100,152.2,276,500,,,,,,,,,,,,,,,,,
221028,7410,390.5,-43.3,-43.6,-46.2,99.9,152.4,470,917,,,,,,,,,,,,,,,,,
221228,7407,390.7,-43.2,-43.6,-46.2,99.7,151.9,496,1040,,,,,,,,,,,,,,,,,
221428,7404,390.8,-43,-42.9,-45.8,99.9,151.4,355,744,,,,,,,,,,,,,,,,,
221628,7196,402.6,-41.8,-41.4,-44.9,99,147.8,511,859,,,,,,,,,,,,,,,,,
221828,6584,438.8,-37,-37.7,-40.3,96.7,139,506,706,,,,,,,,,,,,,,,,,
222028,5941,479.5,-32.3,-32.9,-35.5,98.1,135,463,677,,,,,,,,,,,,,,,,,
222228,5376,517.7,-28.7,-29.1,-31.5,99.3,131.8,444,622,,,,,,,,,,,,,,,,,
222428,4762,562.1,-24.8,-25.4,-27.6,97.4,124.5,529,698,,,,,,,,,,,,,,,,,
222628,4326,595.3,-22.2,-22.6,-24.6,96.9,120.4,582,750,,,,,,,,,,,,,,,,,
222828,3849,633.6,-19.3,-19.6,-21.4,97.9,118.3,676,813,,,,,,,,,,,,,,,,,
223028,3391,672.2,-16.8,-17.3,-18.9,98.3,116.1,714,822,,,,,,,,,,,,,,,,,
223228,2930,712.8,-15.1,-17.4,-17.5,87.8,102.2,513,572,,,,,,,,,,,,,,,,,
223428,2476,754.9,-12.5,-13.7,-15,94,106.7,407,449,,382.7,67.3,72.3,79.4,64.1,66.4,17.6,13.7,0.9,0.3,0.2,0.1,0.1,0.1,0.1,0.1
223628,1959,805.3,-8.4,-11.2,-12.2,82.9,90.5,443,475,,202.2,38.2,45.9,43.3,31.8,28.4,7.6,6.1,0.4,0.2,0.1,0.1,0,0.1,0,0
223828,1398,862.9,-4,-9.1,-9.8,69.6,72.6,535,589,,168.6,27.9,40.7,37.7,25.6,25.3,6.1,4.6,0.4,0.1,0.1,0.1,0,0,0,0
224028,906,916.1,-2.7,-5.9,-6.4,80.6,83.1,448,484,,96.5,14.4,24,22.1,15.4,13.3,3.9,3,0.2,0.1,0.1,0,0,0,0,0
224228,475,964.8,-7.5,-7.4,-7.9,98.6,105.9,95,110,,33.2,3.5,6.6,5.6,4.2,3.4,1.3,1.2,0.2,0.6,0.8,0.6,0.5,1.2,1.9,1.5
224428,274,988.2,-7.6,-7.2,-7.5,100,107.3,67,57,,85.5,3.1,3.2,2.2,1.6,2.5,2.4,6.5,1.7,5,6.6,7.1,3.7,10.6,15.8,13.6
224628,542,957.1,-6.4,-6.9,-7.2,97.3,103.8,122,149,,36.4,3.5,7.2,8.4,6.4,5.5,1.5,1.5,0.2,0.3,0.3,0.3,0.1,0.3,0.5,0.4
224828,681,941.2,-2.6,-5.6,-5.9,82.1,84.5,300,345,,101.7,11.8,22.6,24,19,16.7,4,3.2,0.2,0.1,0,0,0,0,0,0
225028,676,941.8,-2.7,-5.4,-5.7,83.6,86.2,301,344,,108.5,13.1,25,25.5,19.3,17.1,4.7,3.4,0.2,0.1,0.1,0,0,0,0,0
225228,670,942.4,-2.8,-5.3,-5.5,85.1,87.7,272,310,,105.7,12.2,23.8,25.2,19,16.8,4.6,3.6,0.2,0.2,0,0,0,0,0,0
225428,692,940,-2.7,-5.4,-5.8,82.9,85.3,256,289,,98.3,11.3,21.1,23.9,17.8,16.5,4,3.4,0.2,0.1,0.1,0,0,0,0,0
225628,1146,889.8,-3.6,-9.6,-10.3,64.5,67,257,284,,137.9,17.3,31.3,31,24.1,23,6,4.4,0.4,0.2,0,0,0,0.1,0,0
225828,1705,830.9,-7.2,-9.5,-10.4,85.5,92.1,384,421,,112.2,16.8,27.8,25.9,17.9,16.1,3.8,3.2,0.3,0.1,0.1,0,0,0,0.1,0.1
230028,2198,781.7,-10.9,-11.4,-12.6,98.5,110,365,408,,211.7,26.7,48.7,47.7,36.6,34.9,8.7,7.2,0.5,0.3,0.1,0,0,0.1,0.1,0.1
230228,2715,732.6,-14,-14.6,-16.2,97.8,112.5,300,336,,205.2,24.2,41.5,44.9,36.7,37.2,10.4,8.7,0.5,0.3,0.2,0.1,0.1,0.1,0.2,0.1
230428,3129,695,-16.2,-17.4,-19.4,93.1,109.4,334,391,,294,32.4,54.3,60.1,51.1,58.8,18.9,16.1,1.2,0.4,0.2,0.1,0.1,0.1,0.2,0.1
230628,3555,658.1,-18.5,-18.6,-20.5,98.8,118.3,656,806,,717.6,81.8,132.4,139.8,129.4,146.5,44.1,38.2,2.6,1.2,0.3,0.3,0.2,0.2,0.2,0.2
230828,3892,630,-20.3,-19.4,-21.5,100,120.9,710,880,,822,100.5,163.8,166.8,145.3,153.5,47.7,38,3.3,1.3,0.6,0.3,0.2,0.1,0.2,0.2
231028,3743,642.2,-19.6,-18.8,-20.9,100,120.2,787,941,,1003.4,111,184.6,196.9,181.1,203.6,65,52.6,5,1.4,0.6,0.4,0.1,0.5,0.5,0.2
231228,3678,647.7,-19.2,-18.8,-20.9,100,120.2,787,942,,1013.2,112.2,182.8,197.2,176.6,208.7,66.2,59.4,6,1.6,0.8,0.6,0.1,0.3,0.4,0.3
231428,3676,647.9,-19.3,-18.5,-20.4,100,119.8,792,951,,981.9,108.7,182.2,191.6,172.9,197.2,65,55.7,4.8,1.5,0.5,0.6,0.2,0.3,0.3,0.3
231628,3678,647.7,-19,-18.5,-20.6,100,119.8,862,996,,1015.7,113.1,170.1,189.2,172.9,216.1,75.4,68.4,5.7,1.7,0.6,0.7,0.3,0.6,0.4,0.5
231828,3682,647.4,-18.7,-18.7,-20.8,100,120.1,879,1008,,1068.1,113.1,170.2,197,184.3,234.6,82.6,74.1,7.4,1.7,0.7,0.6,0.2,0.5,0.6,0.5
232028,3680,647.6,-18.6,-18.6,-20.7,100,120,811,931,,935.3,101.6,162.3,177.5,164.9,193.2,67.8,56.9,5.4,1.8,1,0.6,0.4,0.7,0.5,0.7
232228,3691,646.6,-18.8,-18.8,-20.9,100,120.2,883,1025,,1059.5,106,168.3,190.7,186.5,235.5,85.2,75.2,7,2.2,0.7,0.7,0.1,0.5,0.6,0.4
232428,3694,646.3,-19,-19,-21.1,100,120.4,830,968,,988.8,111.1,171.3,190.8,166.8,204.3,70.3,63.4,5.6,2,0.9,0.5,0.2,0.6,0.5,0.4
232628,3690,646.7,-19.3,-18.8,-20.9,100,120.1,827,979,,1031.6,111.7,177.5,194.2,179.4,218.5,74.9,65.3,6.2,1.7,0.8,0.4,0.2,0.4,0.2,0.2
232828,3684,647.2,-19.3,-19.4,-21.6,100,120.9,826,954,,1006.3,105.6,170.2,188.7,176.4,214.1,72.4,67.4,6.8,2.1,0.8,0.5,0.3,0.4,0.4,0.2
233028,3682,647.3,-19.3,-19.5,-21.7,100,121,795,920,,951.5,103.5,162.7,180.4,166.4,198.5,69,60.3,5.9,2.1,0.6,0.7,0.2,0.3,0.7,0.3
233228,3685,647.1,-19.2,-19.1,-21.3,100,120.6,851,998,,1090.8,117.8,185.5,202,188.6,231.7,81.8,72.3,6.8,2,0.7,0.5,0.2,0.4,0.3,0.2
233428,3681,647.5,-19,-19,-21.1,100,120.4,839,985,,1039.6,113.2,180.4,193,179.8,220,73.6,67.7,7.2,2.1,0.7,0.5,0.3,0.3,0.4,0.3
233628,3686,647.1,-18.7,-18.8,-21,100,120.2,805,959,,975,107.2,169.5,181.4,168.9,203.8,72.8,61.1,5.4,1.7,0.6,0.6,0.3,0.4,0.6,0.6
233828,3681,647.4,-18.6,-18.7,-20.9,99.7,119.7,826,933,,910.5,101,162.8,173.6,159.7,184,65.7,51.8,5.5,2.1,1,0.8,0.2,0.7,1,0.8
234028,3672,648.2,-18.4,-18.8,-20.9,99.3,119.3,113,124,,868.4,87.3,134.4,160,157.3,196.2,68.2,54.5,4.5,2,1.1,0.4,0.3,0.7,0.7,0.7
234228,3675,647.9,-18.4,-18.7,-20.8,99.7,119.6,626,735,,989.8,108.9,172.8,186.9,168.7,203.8,72.2,64.8,5.9,1.9,0.6,0.9,0.3,0.6,0.8,0.7
234428,3673,648.1,-18.3,-20.4,-22.9,86.7,104.1,685,823,,789.7,93.1,149.6,159.1,138.9,153.3,49,39.2,4.4,1.3,0.5,0.5,0.2,0.3,0.2,0.2
234628,3685,647.1,-18.4,-25.7,-29.1,55,66.1,563,677,,544.3,67.5,109.9,109.8,94,100.7,31.8,26.1,3,0.7,0.2,0.2,0.1,0.2,0.1,0.1
234828,3672,648.2,-18.5,-33.5,-36.7,26.5,31.8,473,547,,157.1,24.6,37.7,32,24.6,23.2,6.8,6.7,0.8,0.3,0.1,0,0.1,0.1,0,0.1
235028,3700,645.8,-18.5,-33.3,-36.6,26.7,32,621,734,,111.4,18.6,29.2,23.8,16.6,14.9,4,3.5,0.4,0.2,0,0,0,0.1,0.1,0
235228,4143,609.8,-21.4,-36.5,-41.9,25.4,31.4,563,718,,134,22.7,33,28.7,19.5,19.4,5.2,4.3,0.7,0.1,0.1,0,0.1,0.1,0.1,0
235428,4600,574.2,-23.8,-38.1,-45.3,26.7,33.9,481,655,,239.9,36,59.3,51.2,38.8,34.9,10.5,7.4,0.8,0.4,0.1,0.2,0,0.1,0.1,0
235628,5038,541.7,-26.7,-37.9,-38.9,35.8,46.8,550,797,,624.5,76.9,120.7,122.7,110.3,117.2,39.4,28.9,5.6,1.2,0.5,0.4,0.1,0.4,0.3,0
235828,5199,530.1,-27.8,-32.5,-35.4,67.5,88.9,628,913,,932,101.7,170.4,184.2,165.7,190.2,62.6,45.5,8.2,1.4,0.5,0.5,0.3,0.4,0.3,0.2
000028,5201,529.9,-28,-35.6,-38.9,50.9,67.3,551,813,,743.4,93.7,144.8,153.2,125.8,138.1,45.4,33.6,5.4,1.5,0.6,0.3,0.3,0.3,0.3,0.2
000228,5370,518.1,-29.3,-35.4,-38.6,58.8,78.7,539,803,,686.2,84.7,135.3,135.6,118.4,127.6,44,30.9,5.9,1.8,0.9,0.4,0.2,0.1,0.3,0.1
000428,5510,508.4,-30.6,-35.5,-38.8,65.6,89,536,810,,731.5,96.1,143.4,144.4,122,135.8,46.3,34.3,5.7,1.3,0.4,0.5,0.2,0.4,0.3,0.4
000628,5494,509.5,-30.7,-36.1,-39.7,62.8,85.3,542,805,,844,116.5,161.9,170.4,143,151,53,37.4,6.5,2.6,0.3,0.4,0.4,0.3,0.1,0.2
000828,5296,523.3,-29.3,-41.9,-46.3,30.5,40.8,430,638,,378.1,65.3,84.6,80,56.5,58.7,16.5,12.8,2.1,0.6,0.3,0.2,0.1,0.2,0.2,0.1
001028,5212,529.2,-29.4,-43.4,-45.9,25.8,34.6,529,741,,227,49.7,51.8,45.4,32.3,30.5,8.1,7,1.2,0.3,0.2,0.1,0.1,0.2,0.2,0
001228,4686,567.8,-25.9,-37.7,-40.4,33.3,43.1,1149,793,,101.6,23.3,26.1,20.5,14.7,10.7,3.5,2.2,0.4,0.1,0,0,0,0,0,0
001428,3773,640.1,-19.5,-25.4,-27.9,61.3,74.2,876,1028,,96.3,24.2,24.6,21.5,12.6,9.4,1.8,1.6,0.3,0.1,0.1,0,0.1,0,0,0
001628,2860,719.5,-13,-16.5,-18.3,76,86.4,1049,1208,,81.4,20,22.5,16.3,10.5,7.8,2,1.8,0.2,0.1,0.1,0,0,0,0,0
001828,2053,796,-7,-13.8,-15.2,59.8,64.1,746,817,,109.5,16.3,27.5,25.4,17.5,15.1,3.6,3.3,0.2,0.1,0,0.1,0,0,0,0
002028,1470,855.2,-2.5,-10.5,-11.5,54.5,55.9,291,325,,200.8,25.9,44.5,43.1,32.5,34.3,10.1,8.7,1,0.3,0.1,0.2,0,0.1,0.1,0
002228,957,910.4,1.2,-8,-8.7,50.8,52.3,377,442,,195.9,23.5,41.1,40.9,33.9,35,10.2,9.7,0.8,0.3,0.1,0.1,0,0,0.1,0
002428,690,940.1,1.6,-5.2,-5.5,61.3,-88.8,1120,1141,,191,25.3,44.8,41.2,31.7,30.7,9.3,6.9,0.6,0.3,0.1,0,0,0,0.1,0
002628,681,941.2,1.2,-4.5,-4.6,66.9,-88.8,811,847,,224,28.6,53.3,48.3,37.8,36.3,10.7,7.9,0.7,0.2,0.1,0,0,0,0,0
002828,684,940.9,1.3,-4.4,-4.6,66.9,-88.8,427,504,,210.8,26.9,49.9,44.2,35.4,35.1,10.2,7.9,0.9,0.2,0,0,0,0,0,0
003028,632,946.8,1.7,-4.2,-4.2,66.1,-88.8,409,492,,211.7,28.2,50.6,45,35.4,34.4,9.3,7.6,0.8,0.1,0,0,0,0,0,0
003228,315,983.4,4.2,-3,-2.8,59.7,-88.8,780,860,,248.9,33.3,61,55,40.2,39.8,10.3,8,0.8,0.2,0.1,0,0,0,0,0
003428,67,1012.9,6.5,-1.8,-10.6,51.1,-88.8,4541,3710,,294.7,36.8,65.4,63.4,49.6,50.1,15.1,11.5,1.7,0.7,0.1,0.1,0,0.1,0,0
