Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude
213927,907.9,-10.9,916,-12.3,91.7,0.23,45.5,128,116,138.5700458,71.33302,156.62881
213928,907.2,-11,922,-11.9,95,0.04,73.2,124,111,134.2422474,71.33389,156.63054
213929,906.6,-11,928,-11.7,97.2,0.23,47.3,115,115,124.5007834,71.33457,156.63156
213930,905.7,-11.1,936,-12.3,92.8,0.04,76.7,111,112,120.1729859,71.33526,156.63293
213931,904.8,-11.1,944,-12.2,93.6,0.23,71.9,121,116,131.0021289,71.33611,156.63466
213932,904.1,-11.2,951,-11.9,96.6,0.23,63.9,134,115,145.0789874,71.3368,156.63585
213933,903.1,-11.2,960,-12.5,92.2,0.23,73.8,128,111,138.5858175,71.33766,156.63722
213934,902.2,-11.3,968,-12.3,94.6,0.7,65.6,119,115,128.8437812,71.33835,156.6386
213935,901.2,-11.4,977,-12,97.2,0.23,52.5,114,121,123.4324467,71.33886,156.63963
213936,900.2,-11.4,986,-12.6,92.5,0.15,75.6,116,116,125.6000755,71.33972,156.64117
213937,899.4,-11.5,994,-12.5,94.3,0.08,156.2,125,118,135.346638,71.34041,156.64255
213938,898.3,-11.6,1004,-12.1,98.2,0.23,80.4,121,115,131.0176808,71.34126,156.64409
213939,897.3,-11.7,1012,-15.2,76.6,0.47,77.7,109,110,118.025795,71.34178,156.64513
213940,896.3,-11.7,1022,-14.5,81.6,0.04,64.4,107,116,115.8616269,71.34264,156.6465
213941,895.5,-11.8,1030,-12.6,95.4,0.08,67.8,121,115,131.0222943,71.34367,156.64839
213942,894.5,-11.8,1039,-13.1,92.5,0,56.3,135,115,146.1834365,71.34418,156.64941
213943,893.6,-11.9,1047,-12.8,94.8,0.23,87.9,138,114,149.4332422,71.34487,156.65079
213944,892.8,-12,1054,-12.6,96.9,0.15,73.1,118,117,127.7771421,71.34556,156.65199
213945,892,-12,1061,-13.3,92.2,0.23,46.6,111,115,120.197908,71.34641,156.65353
213946,891.3,-12,1068,-13.3,92.3,0.08,103.3,116,117,125.6128681,71.3471,156.65474
213947,890.5,-12.1,1075,-13.1,94.4,0.47,83.5,116,117,125.613533,71.34796,156.65645
213948,889.7,-12.1,1083,-13.6,90.8,0.23,66.8,128,125,138.6086947,71.34865,156.65782
213949,889,-12.2,1089,-13.6,91.3,0.04,112.1,131,132,141.8578643,71.34916,156.65903
213950,888.4,-12.2,1095,-13.3,94.1,0.23,90.4,136,126,147.2727114,71.35019,156.66075
213951,887.5,-12.2,1103,-13.8,90.4,0.04,77,141,131,152.6877315,71.35088,156.66212
213952,886.7,-12.3,1111,-14.5,85.9,0.04,75.4,132,127,142.9421196,71.35156,156.6635
213953,886,-12.3,1117,-15.4,79.7,0.23,110.6,133,129,144.0253265,71.35225,156.66452
213954,885.3,-12.4,1124,-15.7,77.8,0.11,97.3,130,135,140.7768939,71.35277,156.66624
213955,884.6,-12.5,1130,-14.8,84.4,0.46,77.2,127,136,137.5284064,71.35362,156.66779
213956,883.9,-12.5,1137,-13.2,97.3,0.07,62.2,134,136,145.1088907,71.35431,156.66916
213957,883.3,-12.6,1143,-13.2,97.6,3.01,102.7,130,125,140.7773984,71.355,156.67087
213958,882.7,-12.7,1148,-14,92.4,4.15,92.7,119,126,128.8655456,71.35568,156.67224
213959,881.9,-12.8,1155,-13.8,94.5,0.04,87.5,116,125,125.6169023,71.35637,156.6738
214000,881.4,-12.8,1160,-13.8,94.3,0.23,71.2,124,124,134.2801605,71.35706,156.67517
214001,880.7,-12.8,1166,-15.2,84.3,0.46,87.9,119,130,128.8656438,71.35774,156.67671
214002,880.2,-12.8,1172,-15.9,80,0.23,89.8,124,133,134.2801529,71.35843,156.67792
214003,879.4,-12.9,1179,-16.2,78.1,0.23,57.7,144,132,155.9381823,71.35929,156.67979
214004,878.9,-12.9,1183,-15.3,84.4,0.46,83.1,140,134,151.6065101,71.35998,156.68152
214005,878.4,-12.9,1188,-15.8,80.7,0.46,98.6,150,137,162.4354713,71.36066,156.68289
214006,877.7,-13,1195,-15.7,82.1,0.11,102.1,173,140,187.3420945,71.36152,156.6846
214007,877.2,-13,1199,-15.4,84.5,0.45,80.1,173,141,187.3419697,71.36221,156.68633
214008,876.6,-13.1,1205,-15.7,82.3,0.23,54.6,171,143,185.176,71.36289,156.68753
214009,876.1,-13.1,1210,-15.1,86.7,0,58.1,171,147,185.1758469,71.36358,156.68924
214010,875.4,-13.1,1216,-13.7,97.6,0.11,97.5,148,133,160.2689512,71.36444,156.69061
214011,875,-13.2,1220,-13.9,96.8,0.23,90.8,120,134,129.9476977,71.36513,156.69234
214012,874.4,-13.2,1226,-14.3,93.9,0.07,89.3,120,125,129.9475385,71.36598,156.69388
214013,873.7,-13.3,1232,-13.7,98.7,0.45,89.4,130,129,140.7762868,71.36667,156.69525
214014,873,-13.3,1239,-13.7,99.3,0.04,75.8,139,134,150.5220976,71.36736,156.69679
214015,872.5,-13.4,1244,-14.3,94.5,0.45,84.5,144,139,155.9363779,71.36804,156.69817
214016,871.8,-13.4,1250,-14,97.3,0.45,96.6,126,139,136.4440994,71.36873,156.69971
214017,871.2,-13.5,1256,-13.8,99.3,0.89,93.3,124,139,134.2781206,71.36942,156.70108
214018,870.4,-13.5,1263,-14.4,94.9,2.22,117.6,144,145,155.9355685,71.37045,156.70297
214019,869.7,-13.6,1269,-14.1,97.8,3.78,79.7,153,139,165.6812478,71.37113,156.70435
214020,869,-13.6,1276,-13.7,100,0.67,142.3,154,137,166.7638364,71.37182,156.70624
214021,868.4,-13.6,1282,-14.3,97,4.01,78.2,140,146,151.6032594,71.37268,156.70795
214022,867.7,-13.7,1289,-14.3,97.7,36.65,78.3,131,147,141.8570903,71.37319,156.70915
214023,867,-13.8,1295,-13.7,100,77.52,50.6,140,171,151.6027415,71.37405,156.71088
214024,866.3,-13.8,1302,-14.2,99.1,83.59,29.7,148,151,160.265494,71.37474,156.71242
214025,865.7,-13.9,1308,-14.5,97.5,82.25,15.7,129,100,139.6906823,71.37543,156.71413
214026,865.1,-13.9,1313,-14,100,82.76,5.3,92,74,99.62423496,71.37628,156.71568
214027,864.6,-13.9,1318,-14.2,100,85.32,8.8,71,80,76.88384245,71.37697,156.71706
214028,864.1,-14,1323,-14.6,98.1,86.72,10.6,66,66,71.46941865,71.37783,156.71893
214029,863.6,-14,1327,-14.1,100,82.97,8.8,75,90,81.21517518,71.37834,156.72014
214030,863.1,-14,1332,-14.3,100,79.29,12.4,82,67,88.79518373,71.3792,156.7222
214031,862.6,-14.1,1337,-14.7,97.8,69.23,10.6,75,64,81.21504456,71.37989,156.72357
214032,862.1,-14.1,1342,-14.2,100,68.66,28.3,75,74,81.21498807,71.38058,156.72511
214033,861.5,-14.2,1347,-14.3,100,68.43,19.5,87,96,94.20931742,71.38143,156.72701
214034,861,-14.2,1352,-14.8,98.1,59.89,32,91,89,98.54072959,71.38229,156.72873
214035,860.5,-14.2,1356,-14.4,100,75.74,16,86,97,93.12636431,71.3828,156.72975
214036,860,-14.2,1361,-14.3,100,76.46,28.5,88,94,95.29206243,71.38383,156.73198
214037,859.4,-14.2,1368,-14.8,98.3,75.64,21.4,98,94,106.1206783,71.38452,156.73318
214038,858.8,-14.3,1373,-14.5,100,75.88,28.6,105,96,113.7007146,71.38521,156.73473
214039,858.2,-14.3,1379,-14.3,100,75.91,23.3,96,98,103.954945,71.38589,156.73645
214040,857.5,-14.3,1385,-14.9,98.5,76.39,28.7,97,94,105.0378388,71.38676,156.73816
214041,857,-14.4,1390,-14.6,100,74.68,34.2,109,94,118.0322524,71.38761,156.73988
214042,856.3,-14.4,1396,-16.3,87.6,74.38,23.4,101,86,109.3694133,71.3883,156.74159
214043,855.6,-14.5,1403,-17.8,77.6,71.42,34.4,99,101,107.2037885,71.38898,156.74315
214044,854.9,-14.5,1410,-17.7,78.8,73.01,41.7,91,90,98.54098186,71.38985,156.74469
214045,854.4,-14.5,1415,-17.6,79.8,72.47,47.1,88,92,95.29248238,71.3907,156.74658
214046,853.6,-14.6,1423,-17.9,77.8,74.79,33,88,97,95.2926809,71.39139,156.74812
214047,853.1,-14.6,1427,-17.5,81,68.36,38.5,91,103,98.54144454,71.39225,156.74983
214048,852.3,-14.7,1435,-16.7,87.2,69.15,42.2,93,108,100.7074713,71.39294,156.75121
214049,851.8,-14.8,1440,-17.1,84.6,68.96,64.3,93,109,100.7076701,71.39362,156.7531
214050,851.1,-14.8,1446,-17.9,79.3,31.91,53.5,96,113,103.9566245,71.39448,156.75499
214051,850.4,-14.7,1453,-17.3,83.6,8.18,36.9,99,109,107.2056393,71.39516,156.75601
214052,849.9,-14.7,1458,-17,85.2,41.5,48,126,120,136.44391,71.39585,156.7579
214053,849.3,-14.8,1464,-16.4,90,40.39,51.7,129,123,139.6930659,71.39671,156.7598
214054,848.7,-14.7,1470,-15.1,99.8,12.27,35.1,114,110,123.4501578,71.3974,156.76082
214055,848,-14.7,1476,-15.1,99.7,5.16,48.2,101,118,109.3730391,71.39825,156.76306
214056,847.4,-14.1,1482,-15.6,93.5,0,75.9,102,131,110.4564385,71.39894,156.76425
214057,846.8,-14.4,1488,-15.7,91.6,1.51,90.8,134,157,145.1101413,71.39997,156.76649
214058,846.1,-14.1,1495,-16.1,88.5,0,59.3,184,207,199.2569276,71.40049,156.76768
214059,845.4,-13.6,1501,-17.1,78.5,0,68.5,189,182,204.67286,71.40134,156.76958
214100,844.7,-13.4,1508,-18.3,69.6,0,87,177,213,191.6791088,71.40203,156.7713
214101,844,-13,1515,-17.5,72.5,0,72.1,192,248,207.9246717,71.40272,156.77284
214102,843.4,-12.7,1521,-18.3,65.8,0,72,227,275,245.8293001,71.4034,156.77438
214103,842.8,-12.7,1527,-18.9,61.7,0.22,73.7,275,308,297.8129939,71.40427,156.77644
214104,842,-12.7,1534,-18.9,61.1,0,81,305,325,330.305096,71.40495,156.77798
214105,841.7,-12.7,1537,-18.8,61.1,0.04,64.4,314,318,340.0531847,71.40564,156.77971
214106,841.1,-12.7,1543,-18.9,60.6,0.07,84.7,307,319,332.4751856,71.40633,156.78142
214107,840.6,-12.6,1548,-19.1,59.4,0,55.2,293,316,317.3157841,71.40718,156.78331
214108,840.1,-12.6,1553,-19.2,59.1,0,66.3,303,321,328.1481859,71.40787,156.78503
214109,839.5,-12.7,1558,-19.3,58.7,0,81,291,320,315.1552398,71.40873,156.78691
214110,839.1,-12.7,1562,-19.2,59.1,0.22,81.1,275,318,297.8290945,71.40958,156.7888
214111,838.5,-12.7,1568,-19.2,59.2,0,108.7,278,312,301.0812525,71.41027,156.79034
214112,838.2,-12.7,1571,-19.2,59.3,0.03,103.2,283,320,306.4980207,71.41096,156.79207
214113,837.7,-12.7,1576,-19.4,58.5,0.07,81.1,293,318,317.3312481,71.41164,156.79361
214114,837.1,-12.7,1582,-19.5,57.7,0,82.9,281,311,304.3382267,71.41251,156.7955
214115,836.6,-12.7,1586,-19.5,57.9,0.03,75.6,286,316,309.7565639,71.41336,156.79739
214116,836,-12.7,1592,-19.4,58.8,0,94,292,313,316.2588527,71.41405,156.79893
214117,835.6,-12.7,1596,-19.5,58.2,0.03,97.8,292,318,316.2615401,71.41457,156.80031
214118,834.9,-12.7,1603,-19.7,57.1,0,84.9,296,318,320.5988313,71.41542,156.80202
214119,834.4,-12.7,1608,-19.7,57,0.21,86.8,301,316,326.0180814,71.41628,156.80374
214120,833.7,-12.7,1615,-19.8,56.3,0,122,303,329,328.1897713,71.41714,156.80563
214121,833.2,-12.7,1620,-19.8,56.4,0,114.7,281,331,304.364561,71.41766,156.80682
214122,832.4,-12.7,1627,-19.6,57.5,0.03,170.4,278,315,301.1212896,71.41869,156.80888
214123,831.7,-12.8,1634,-19.5,58,0.03,166.7,289,338,313.0420277,71.41954,156.81009
214124,831.1,-12.8,1640,-19.6,57.6,0,172.5,286,334,309.7976223,71.4204,156.81198
214125,830.4,-12.8,1647,-19.2,59.8,0,135.5,291,341,315.2200252,71.42109,156.81387
214126,829.6,-12.9,1654,-18.7,62.5,0.03,176.5,302,334,327.1434211,71.42178,156.81541
214127,828.9,-12.9,1661,-19,61.4,0.07,206.5,316,330,342.3165054,71.42263,156.81731
214128,828.2,-12.9,1668,-18.9,62.1,0.03,184.5,321,341,347.7408063,71.42332,156.8185
214129,827.6,-13,1674,-18.1,66.2,0.03,214.7,308,341,333.6645652,71.42418,156.82022
214130,827,-13,1680,-18,67.1,0.03,175.7,300,348,325.0047016,71.42503,156.82211
214131,826.3,-13,1687,-18.4,65.2,0,254.6,315,349,341.263477,71.42572,156.82365
214132,825.8,-13,1692,-18,67.6,0,275.8,318,342,344.5199482,71.42641,156.82503
214133,825.2,-13,1698,-17.2,72.2,0,291.1,321,348,347.7780274,71.42744,156.82709
214134,824.6,-13.1,1704,-17.2,72.2,0.03,238.9,312,360,338.0351346,71.42812,156.82863
214135,824,-13.1,1709,-17.9,68.6,0.03,229.7,312,361,338.0432537,71.42881,156.83017
214136,823.5,-13.1,1714,-18,67.9,0.07,245.1,322,346,348.8851366,71.4295,156.83189
214137,823.1,-13.1,1719,-17.4,71.9,0.07,249.4,322,353,348.8909867,71.43036,156.8336
214138,822.5,-13.2,1725,-17.1,73.6,0.03,279.7,314,357,340.231641,71.43105,156.83516
214139,822,-13.1,1729,-17.5,71.4,0,285.9,316,354,342.4062454,71.43208,156.83739
214140,821.5,-13.2,1734,-17.2,73.1,0.21,271,340,359,368.4200593,71.43259,156.83876
214141,821,-13.2,1740,-16.9,75,0,286.7,356,362,385.7663312,71.43311,156.83961
214142,820.5,-13.2,1744,-17.1,74.2,0.03,269.9,343,363,371.6880786,71.43414,156.84219
214143,820,-13.2,1750,-17.3,72.8,0,243.5,321,363,347.8563641,71.43482,156.84373
214144,819.4,-13.3,1755,-17.3,73.5,0.03,312.4,333,365,360.8709628,71.43568,156.84579
214145,818.8,-13.3,1761,-17.1,74.8,0.03,286,356,362,385.8076281,71.43636,156.84734
214146,818.4,-13.3,1765,-17.2,74.3,0.03,320.8,360,367,390.1505585,71.43739,156.84958
214147,817.8,-13.3,1771,-17.3,73.4,0,378.6,362,372,392.3303971,71.43791,156.85077
214148,817.4,-13.3,1775,-17.1,74.5,0.03,306.3,366,365,396.6740235,71.43894,156.85301
214149,816.9,-13.4,1780,-17.1,75.1,0.21,300.9,354,369,383.678761,71.43945,156.8542
214150,816.2,-13.4,1786,-17.2,74.8,0,318.3,365,371,395.6164188,71.44032,156.85609
214151,815.8,-13.4,1790,-17.2,74.8,0,343.9,368,362,398.8771468,71.44117,156.85799
214152,815.3,-13.4,1796,-17,75.9,0.03,365.3,327,371,354.4472994,71.44186,156.8597
214153,814.8,-13.4,1801,-16.9,76.4,0,383.1,307,359,332.7783932,71.44254,156.86125
214154,814.1,-13.4,1808,-16.8,77.1,0.03,398.8,308,370,333.8764829,71.44341,156.86313
214155,813.6,-13.4,1813,-16.5,79.4,0,436,321,383,347.9794228,71.44409,156.86469
214156,812.8,-13.4,1821,-15.9,83.4,0.03,432.4,378,408,409.79091,71.44478,156.86588
214157,812.1,-13.5,1827,-15.9,83.6,0,420.9,395,428,428.2401576,71.44563,156.86794
214158,811.4,-13.5,1834,-16.2,81.3,0,456.2,378,428,409.8287031,71.4465,156.86983
214159,810.7,-13.5,1841,-16.2,82,0,425.8,361,427,391.4159876,71.44718,156.87155
214200,810,-13.6,1849,-15.9,83.9,0.03,451.4,376,424,407.6998074,71.44804,156.87343
214201,809.3,-13.6,1856,-16.2,82,0,353.1,400,406,433.7449955,71.44872,156.87498
