Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
223005,7062,407.1,-43.6,-49.8,-51.2,54.3,83.3,568,1024,,,,,,,,,,,,,,,,,
223205,7057,407.4,-43.8,-45.1,-47,90.6,138.6,586,1037,,,,,,,,,,,,,,,,,
223405,7057,407.4,-43.7,-44.7,-48.2,96.9,148.7,516,909,,,,,,,,,,,,,,,,,
223605,7054,407.6,-43.8,-47.2,-50,75,115.3,384,673,,,,,,,,,,,,,,,,,
223805,7047,408,-43.7,-47.7,-50.4,69.8,107.3,343,597,,,,,,,,,,,,,,,,,
224005,7046,408.1,-43.6,-47.6,-50.1,70.1,107.7,370,646,,,,,,,,,,,,,,,,,
224205,7044,408.1,-43.8,-46.7,-48.9,78.5,120.7,436,762,,,,,,,,,,,,,,,,,
224405,7042,408.3,-43.7,-43.5,-47.1,100,152.3,314,548,,,,,,,,,,,,,,,,,
224605,7042,408.3,-43.6,-45.9,-49.4,84.6,129.8,437,760,,,,,,,,,,,,,,,,,
224805,7045,408.1,-43.7,-46.4,-49.2,80.6,123.7,480,831,,,,,,,,,,,,,,,,,
225005,6933,414.6,-43.1,-45.9,-49.4,79.6,121.6,464,781,,,,,,,,,,,,,,,,,
225205,6536,438.3,-40.8,-45.1,-47.6,67.9,101.4,421,687,,,,,,,,,,,,,,,,,
225405,6092,466,-37.7,-41.2,-44.5,74.2,107.7,472,715,,,,,,,,,,,,,,,,,
225605,5635,496,-34.5,-37.9,-40.8,76.2,107.3,526,760,,,,,,,,,,,,,,,,,
225805,5507,504.7,-33.7,-36.8,-40,78.7,110,521,765,,,,,,,,,,,,,,,,,
230005,5500,505.1,-33.8,-36.4,-39.7,83.1,116.2,569,855,,,,,,,,,,,,,,,,,
230205,5502,505,-33.9,-34.3,-37.6,98.5,137.4,561,834,,,,,,,,,,,,,,,,,
230405,5509,504.5,-34,-33.9,-37.2,100,139.1,267,398,,,,,,,,,,,,,,,,,
230605,5512,504.3,-34.1,-33.7,-37,100,138.8,325,508,,,,,,,,,,,,,,,,,
230805,5513,504.2,-34.2,-33.6,-36.9,100,138.7,527,797,,,,,,,,,,,,,,,,,
231005,5498,505.3,-34,-33.8,-37,100,139,518,779,,,,,,,,,,,,,,,,,
231205,5282,520.2,-32.6,-32.2,-35.4,100,136.9,524,759,,,,,,,,,,,,,,,,,
231405,4956,543.4,-30.6,-30.2,-33.3,100,134.2,550,775,,,,,,,,,,,,,,,,,
231605,4655,565.7,-28.8,-29.5,-32.1,96.7,128.4,361,488,,,,,,,,,,,,,,,,,
231805,4369,587.4,-27.1,-26.9,-29.8,100,130.1,291,380,,,,,,,,,,,,,,,,,
232005,4071,610.8,-25.4,-25.5,-28.2,99.9,128.1,355,453,,,,,,,,,,,,,,,,,
232205,3786,633.9,-24.3,-24,-26.6,100,126.4,335,416,,,,,,,,,,,,,,,,,
232405,3510,656.9,-23.1,-22.8,-25.1,100,124.9,230,278,,,,,,,,,,,,,,,,,
232605,3242,679.8,-21.5,-20.9,-23.1,100,122.7,226,268,,,,,,,,,,,,,,,,,
232805,2946,705.9,-19.8,-19.2,-21.2,100,120.7,267,304,,,,,,,,,,,,,,,,,
233005,2675,730.6,-18.2,-17.9,-19.8,100,119.1,251,278,,145.8,29.7,27,29.9,23,23.4,6.3,6,0.3,0.1,0,0.1,0,0.1,0,0
233205,2394,756.9,-17.1,-17,-18.9,100,118.1,258,286,,161.6,26.8,30.7,34.5,27.4,26.7,7.8,7,0.5,0.1,0.1,0.1,0.1,0,0,0
233405,2107,784.4,-16.2,-16.3,-18.1,100,117.3,277,300,,126.6,19.4,25.4,27.9,22.8,20.8,5.1,4.6,0.2,0.1,0,0,0,0.1,0,0
233605,1830,811.8,-15.3,-15.7,-17.5,98.4,114.5,304,327,,135,17.3,27.7,28.3,24.8,24.4,6.2,5.5,0.4,0.2,0.1,0.1,0,0,0.1,0
233805,1543,841.2,-14.1,-18.4,-20.4,73,84.1,275,291,,162.1,21.6,33.2,34.4,26.8,28.3,8.6,7.6,0.7,0.4,0.2,0.1,0.1,0.1,0.1,0.1
234005,1252,871.7,-13.4,-19.6,-21.7,62,71,234,248,,126.8,15,27.7,28.2,22.1,21.6,6.1,4.9,0.6,0.3,0.1,0.1,0,0,0,0.1
234205,965,902.5,-13,-19.4,-21.5,60,68.4,215,230,,158.9,20,34.8,35.4,27,26.4,7.6,6.2,0.6,0.4,0.2,0.2,0,0.1,0,0
234405,674,934.8,-14.2,-18.4,-20.4,72.8,83.9,116,124,,73.1,9.5,16.9,16.7,12.3,11.3,3.3,2.4,0.3,0.1,0.1,0,0,0.1,0,0
234605,342,972.8,-18.7,-19.5,-21.7,93.8,112.7,82,94,,112.4,11,18.5,22.6,20.8,23.6,8.3,6.3,0.5,0.2,0.1,0.1,0,0.1,0.1,0.1
234805,164,993.6,-20,-18.8,-20.9,100,120.2,75,83,,95.1,10.1,15.9,18.5,16.7,19.6,6.9,6,0.4,0.3,0.2,0.1,0,0.1,0.1,0.1
235005,251,983.4,-20.4,-18.8,-20.8,100,120.2,43,38,,21.4,1.7,3,3.2,2.9,3.4,1.4,1.2,0.2,0.4,0.4,0.4,0.3,0.8,1.1,1
235205,220,987.1,-20.5,-19,-20.8,100,120.4,33,39,,40.3,4.1,5.7,6.7,6.5,8,2.8,3.2,0.3,0.3,0.3,0.3,0.1,0.6,0.6,0.8
235405,137,996.8,-19.9,-19,-20.9,100,120.4,77,93,,98.8,10.7,15.9,17.9,17.8,20.6,8.2,6.8,0.5,0.2,0.1,0.1,0,0.1,0.1,0
235605,138,996.8,-19.9,-19.3,-21.4,100,120.7,69,83,,101.7,9.7,16.1,19.1,17.9,22.3,7.9,7.7,0.6,0.2,0.1,0.1,0,0,0.1,0
235805,96,1001.6,-19.5,-19.2,-21.3,100,120.6,71,83,,102.4,10.7,15.3,20,17.2,21.9,8.6,7.6,0.6,0.2,0.1,0,0,0,0,0
000005,148,995.5,-19.9,-18.9,-21.1,100,120.3,71,87,,94.9,10.5,15.6,18,15.7,19.5,6.8,7.1,0.4,0.3,0.2,0.1,0.1,0.2,0.1,0.1
000205,287,979.2,-20.8,-19.2,-21.1,100,120.7,35,36,,16.2,1.3,1.8,2.1,1.8,1.9,1,1.1,0.2,0.4,0.5,0.5,0.4,0.7,1.3,1.2
000405,473,957.8,-17.9,-18.2,-20,93.8,111.3,82,95,,92.3,8,12.5,14,12.5,15.2,5.6,6.8,1.1,1.9,2,2,1,2.6,4.1,3.1
000605,1180,879.5,-13.2,-19.4,-22,61.3,69.9,200,222,,104.4,14,23.6,22.7,17.6,16.9,4.4,4.2,0.4,0.1,0.2,0.1,0,0,0,0
000805,1913,803.8,-15.4,-17.6,-19.3,86.2,100.5,263,293,,112.1,13.2,23.4,24.6,20.5,19.3,5.4,5,0.3,0.2,0.1,0,0.1,0.1,0.1,0
001005,2596,738,-17.8,-17.5,-19.5,100,118.6,251,284,,115.5,12.8,22.9,26.4,20.8,20.7,5.6,5.7,0.4,0.1,0,0,0,0.1,0,0
001205,3267,677.8,-21.3,-21.1,-23.7,100,122.9,305,366,,107.3,13.5,21.5,22.1,19.1,20.1,5.6,4.8,0.2,0.1,0.1,0.1,0,0,0,0
001405,3891,625.3,-24.4,-24.4,-27.2,99.3,126,270,345,,164.9,19.2,32.5,36.6,27.3,30.1,9.4,8.2,0.9,0.2,0.2,0,0,0.1,0,0
001605,4490,578.2,-27,-28.1,-31.4,95.3,124.7,607,807,,640.7,75.6,130.7,134.3,110.3,119.2,38.2,27.7,3.4,0.7,0.3,0,0,0.1,0.1,0
001805,5055,536.4,-30.2,-33.1,-37.1,81.8,110.7,614,866,,654.1,81.3,135.3,138.7,112.4,117.4,37.1,26.4,3.3,0.9,0.2,0.2,0.1,0.3,0.3,0.1
002005,5654,494.8,-34.3,-36,-40.1,92.2,129.8,519,786,,617.4,77.7,124.6,127.6,104.9,111.2,36.2,28.6,3.7,1.2,0.4,0.4,0.2,0.3,0.3,0.1
002205,6258,455.5,-38.5,-39.3,-43.4,92.7,134.7,532,878,,687.3,89.1,125.5,136.2,118.8,133.4,46.3,29.3,5,2,0.6,0.3,0.1,0.5,0.2,0.1
002405,6802,422.4,-42.1,-44.5,-48.4,83.7,126.4,431,755,,837.3,134.8,145.3,151.1,136.7,159,58.2,37.1,8.1,4,0.7,0.4,0.5,0.5,0.3,0.7
002605,7052,407.7,-43.7,-47.8,-51.2,70.2,107.9,339,643,,,,,,,,,,,,,,,,,
002805,7059,407.3,-43.8,-47.2,-51.2,75.7,116.6,416,787,,,,,,,,,,,,,,,,,
003005,7061,407.2,-43.9,-46.9,-50.5,79.1,121.9,382,723,,,,,,,,,,,,,,,,,
003205,7046,408,-43.8,-44,-48.5,98,149.6,512,956,,,,,,,,,,,,,,,,,
003405,7045,408.1,-43.9,-45.1,-48.9,93.1,142.9,514,951,,,,,,,,,,,,,,,,,
003605,7049,407.9,-43.7,-47.8,-52.6,69.5,106.8,464,865,,,,,,,,,,,,,,,,,
003805,7051,407.7,-43.5,-45.8,-49.5,85.4,131,496,952,,,,,,,,,,,,,,,,,
004005,7050,407.8,-43.4,-46.5,-51,77.5,118.8,489,928,,,,,,,,,,,,,,,,,
004205,7050,407.8,-43.4,-44.4,-48.1,92.8,141.6,487,909,,,,,,,,,,,,,,,,,
004405,7047,408,-43.1,-43.9,-48,99.4,151.8,509,952,,,,,,,,,,,,,,,,,
004605,7051,407.7,-43,-44.2,-47.8,95.2,145.2,501,951,,,,,,,,,,,,,,,,,
004805,7055,407.5,-42.9,-43.1,-47.4,92.5,139.2,487,912,,,,,,,,,,,,,,,,,
005005,7057,407.4,-42.8,-42.2,-47.4,99.4,149.5,464,849,,,,,,,,,,,,,,,,,
005205,7055,407.5,-42.8,-43.4,-47.5,99.5,151.2,246,442,,,,,,,,,,,,,,,,,
005405,7055,407.5,-42.7,-42.9,-46.9,100,151.4,242,450,,,,,,,,,,,,,,,,,
005605,7057,407.4,-42.6,-41.9,-46.2,100,150.1,305,563,,,,,,,,,,,,,,,,,
005805,7059,407.3,-42.2,-42.2,-46.8,99.9,150.3,453,842,,,,,,,,,,,,,,,,,
010005,7039,408.5,-41.9,-43.2,-46.8,92.9,140.2,509,929,,,,,,,,,,,,,,,,,
010205,6798,422.6,-40.1,-41.1,-44.7,95.7,141.9,529,890,,,,,,,,,,,,,,,,,
010405,6495,440.7,-38.1,-39.2,-42.6,95,138.3,572,901,,,,,,,,,,,,,,,,,
010605,6210,458.5,-36.1,-36.9,-40.7,98.4,140.7,1091,1720,,,,,,,,,,,,,,,,,
010805,5923,476.9,-34,-34.7,-38.5,98.6,138,720,1023,,,,,,,,,,,,,,,,,
011005,5620,497,-32.1,-32.7,-36.2,99.2,136.3,348,431,,,,,,,,,,,,,,,,,
011205,5321,517.5,-30.2,-30.8,-33.9,98.5,132.9,536,714,,,,,,,,,,,,,,,,,
011405,5016,539.2,-28.2,-29,-31.5,96.2,127,580,765,,,,,,,,,,,,,,,,,
011605,4743,559.1,-26.3,-26.6,-29.5,100,129.6,643,842,,,,,,,,,,,,,,,,,
011805,4465,580,-24.6,-25.2,-28,99.5,127.1,1006,1281,,,,,,,,,,,,,,,,,
012005,4153,604.3,-23,-23.7,-26.4,98.5,123.9,1030,1277,,,,,,,,,,,,,,,,,
012205,3929,622.2,-21.6,-22.6,-25.3,95.5,118.6,1053,1277,,,,,,,,,,,,,,,,,
012405,3921,622.8,-21.5,-22.4,-25.1,96.7,119.8,1055,1266,,,,,,,,,,,,,,,,,
012605,3922,622.7,-21.7,-22.1,-24.8,99.9,124,1004,1203,,,,,,,,,,,,,,,,,
012805,3900,624.5,-21.5,-22.1,-24.8,98.1,121.5,873,1061,,,,,,,,,,,,,,,,,
013005,3547,653.8,-19.5,-20.3,-22.7,96.2,116.8,943,1081,,942.2,125.8,175,180,160,181.8,61.5,51.6,3.2,1.5,0.3,0.3,0.2,0.3,0.3,0.5
013205,3056,696.2,-17.2,-18.1,-20.2,95.8,113.7,690,765,,833,108.7,159.1,168.4,150.3,156.6,47.2,37.5,2.8,1,0.5,0.2,0,0.1,0.3,0.2
013405,2583,739.2,-15.5,-16.4,-18.2,94.6,110.4,599,647,,711.8,83.4,133.4,145.3,125.5,141.3,42.8,36.6,2.2,0.8,0.2,0.2,0,0.1,0.1,0
013605,2116,783.7,-13.8,-16,-17.8,86.3,99.1,538,579,,713.6,75.4,128.7,144.8,130.2,147.3,45.4,37.9,2.5,0.7,0.3,0.1,0.1,0,0.1,0.1
013805,1578,837.7,-12.3,-14.2,-15.8,87.8,99.3,220,241,,148.8,14.8,26.4,32.1,28.1,31.3,8.6,6.9,0.4,0.1,0,0,0,0,0,0
014005,1061,892.1,-11.9,-11.6,-12.9,99.7,111.6,163,167,,164.1,17.6,29.4,31.9,30.1,34.6,11,8.6,0.5,0.1,0.1,0.1,0,0,0,0.1
014205,668,935.5,-9,-10.4,-11.5,91.6,100.3,213,110,,77.8,10.2,15.3,15.3,14.6,14.4,4.2,3.4,0.1,0.1,0,0,0,0,0,0
014405,513,953,-7.8,-10.6,-11.6,82.7,89.5,176,127,,65.5,9.1,13.2,12.8,12.1,11.9,3.4,2.7,0.2,0.1,0,0,0,0,0,0
014605,475,957.4,-7.5,-10.2,-11.2,83,89.7,207,144,,57.1,8.4,12.3,11.9,10.2,9.3,2.8,2.1,0.2,0.1,0,0,0,0,0,0
014805,276,980.6,-7.8,-9.3,-10,90.4,97.7,413,229,,46.2,5.5,9.5,8.6,8.4,8.9,3,2,0.2,0,0.1,0,0,0,0,0
015005,4,1017.8,-9.7,-10.6,-13.2,88.5,96.7,5423,905,,731.8,169.6,211.9,165.6,94.5,62.6,15.4,9.8,1.3,0.9,0.2,0.1,0,0,0,0
