Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
190838,53,1011.1,-4.4,-8.1,-0.4,72.5,75.3,2981,3130,,1742.5,1572.3,46,28.7,21.8,29.5,11.3,19.9,4.8,5.5,1.6,0.4,0.2,0.2,0.3,0.1
191038,53,1011.1,-4.6,-8.6,-0.7,70.6,73.4,4131,4627,,1692.1,1492.5,60.2,37.8,25.5,29.5,12.2,20,4.9,6.6,1.4,0.6,0.3,0.3,0.2,0.1
191238,51,1011.4,-4.5,-8.8,-1,70.9,74,18315,1333,,2937.4,1885.8,469.2,279.8,145.9,95.6,21.9,25.2,5.1,6.3,1.3,0.5,0.1,0.2,0.2,0.1
191438,61,1010.3,-5.2,-9,-1.5,75.4,79.5,3294,862,,1676.3,1382.8,112.6,64,37.8,36.6,12.4,18.3,4.4,5.3,1.1,0.3,0.1,0.2,0.2,0.2
191638,600,947.6,-9.4,-10.6,-5.4,93.3,102.5,196,195,,62.1,7.3,11.4,12.8,10.2,11.4,3.6,3.6,0.4,0.3,0.2,0.1,0.1,0.2,0.4,0.3
191838,1383,861.6,-11.7,-13.5,-8.6,88.4,99.4,258,251,,190.1,21.5,35.6,39.4,34.2,38,9.9,10.2,0.6,0.3,0.1,0.1,0,0.1,0.1,0.1
192038,2011,797.4,-13.8,-17.1,-11.9,78.5,90.1,254,224,,193.7,18.5,29.8,35.8,35.6,42.9,14.8,14.3,0.6,0.4,0.2,0.2,0.1,0.2,0.3,0.2
192238,2603,740.6,-16.9,-20.2,-16.5,78,92.4,264,252,,206.6,22,34.6,42.4,36.7,41.9,13.7,13.3,0.9,0.3,0.1,0.2,0.1,0.2,0.2,0.1
192438,3142,691.6,-20.1,-22.5,-20.1,84.2,103,300,319,,265.1,28.9,47.2,51.2,46.7,55.7,16.2,17.2,1.3,0.2,0.1,0.1,0,0,0,0.1
192638,3667,646.6,-23.9,-26,-24.5,87.4,111,248,278,,238,25,41.5,47.5,44.4,48.2,15.1,14.2,1.3,0.4,0.1,0.1,0,0,0.1,0.1
192838,4196,603.6,-27.4,-29.9,-27.6,84.3,110.8,265,322,,255.1,25.1,48.3,53,46.1,49.9,16.9,13.6,1.4,0.4,0.1,0.1,0,0.1,0,0
193038,4766,559.9,-30.3,-36.9,-36.5,58.3,78.9,258,333,,224.4,30.5,45.9,42.3,38.8,39.8,13.5,10.2,1.9,0.7,0.3,0.2,0.1,0.1,0.1,0
193238,5324,519.6,-32.9,-42.1,-41.8,42.4,58.8,233,316,,164,22.8,40.7,36.4,24.7,23.1,7.2,6.2,1.4,0.7,0.3,0.1,0,0.1,0.1,0.1
193438,5554,503.6,-34.7,-44.1,-45.5,40.7,57.4,235,324,,283.9,38.3,62.2,61.4,44.3,48.1,13.8,10.6,2.6,0.8,0.6,0.5,0.1,0.3,0.1,0.1
193638,5553,503.7,-34.6,-45.2,-47.4,35.5,50.1,238,322,,287.9,45.1,62,58.3,44.6,45,16.6,10.3,2.9,1.6,0.6,0.4,0.1,0.1,0.2,0
193838,5557,503.4,-34.7,-45,-48.9,37.1,52.4,224,304,,304.6,45.1,67.7,61.8,48.3,47.2,16.3,11.6,3.2,1.7,0.5,0.3,0.2,0.2,0.3,0.1
194038,5559,503.3,-34.7,-44.6,-50,38.6,54.4,222,302,,306.1,56.3,59.5,60.4,50.7,45,14.4,12.4,4.4,1.1,0.8,0.4,0.1,0.2,0.3,0
194238,5561,503.2,-34.9,-44.5,-51,39.7,56.1,199,274,,283.4,54,61.6,53.6,44,38.8,14.7,10.9,1.9,1.8,0.7,0.5,0.2,0.5,0.2,0.1
194438,5557,503.4,-35,-44.5,-51.9,40.3,57,194,263,,286.2,57.5,60.3,56.4,41.3,42.2,13.9,9.7,2,1.1,0.4,0.6,0.3,0.2,0.2,0
194638,5553,503.7,-35.4,-44.5,-51.9,41.6,59,198,268,,291.7,65.3,58.3,51.9,44.2,42.1,13.9,10.2,2.3,1.4,0.6,0.5,0.2,0.1,0.5,0.1
194838,5555,503.6,-35.7,-44.6,-51.5,42.4,60.5,218,294,,315.7,72,64.4,59.2,43.9,41.5,14.5,12.8,2.1,2.4,0.3,0.7,0.3,0,0.7,0.7
195038,5557,503.4,-35.9,-44.8,-50.4,42.1,60,295,396,,,,,,,,,,,,,,,,,
195238,5556,503.5,-35.9,-45,-51.1,41.7,59.5,223,304,,,,,,,,,,,,,,,,,
195438,5558,503.4,-35.9,-45,-51.4,41.2,58.8,135,178,,,,,,,,,,,,,,,,,
195638,5556,503.5,-35.9,-45,-50.5,41.1,58.7,0,0,,,,,,,,,,,,,,,,,
195838,5555,503.6,-35.9,-45,-49.3,41.3,59,0,0,,,,,,,,,,,,,,,,,
200038,5554,503.6,-35.6,-44.7,-49.6,41.3,58.8,25,56,,,,,,,,,,,,,,,,,
200238,5484,508.4,-35.1,-44.4,-49.5,40.8,57.8,270,357,,,,,,,,,,,,,,,,,
200438,5093,536,-33.7,-43.8,-45.7,37.7,52.6,411,523,,,,,,,,,,,,,,,,,
200638,4594,572.8,-31.3,-36.5,-39.1,63.6,86.8,424,508,,,,,,,,,,,,,,,,,
200838,4084,612.5,-27.9,-32,-34.3,72,95,623,714,,,,,,,,,,,,,,,,,
201038,3559,655.7,-24.5,-25.7,-28.1,92.7,118.2,712,774,,,,,,,,,,,,,,,,,
201238,3020,702.5,-21.4,-21,-23.1,99.7,122.4,212,214,,,,,,,,,,,,,,,,,
201438,2603,740.5,-18.5,-18.8,-20.6,98.9,118.7,192,196,,,,,,,,,,,,,,,,,
201638,2581,742.5,-18.4,-18.6,-20.4,99.7,119.5,186,190,,,,,,,,,,,,,,,,,
201838,2594,741.2,-18.7,-18.2,-20,100,119.5,202,202,,218.1,26.1,33.7,42.4,39.8,46.4,15,13.8,0.5,0.1,0.2,0.1,0,0.1,0,0.1
202038,2456,754.3,-18.3,-17.2,-18.8,100,118.3,193,187,,162.5,21.5,25.1,28.8,26.9,29.6,9.6,10.3,0.8,1.2,1.3,1.1,0.7,1.4,2.3,1.8
202238,2216,777.2,-17.2,-15.8,-17.4,100,116.7,147,138,,63.9,7.8,9.5,10.5,8.3,10.3,4.3,4.3,0.5,0.8,0.8,1,0.8,1.3,2.3,1.7
202438,2318,767.4,-17.8,-16.4,-17.9,100,117.3,121,107,,47.9,6.5,6.1,4.2,2.6,3.7,2,3.7,0.8,2.2,2,2.1,1.2,2.9,4.6,3.5
202638,2319,767.3,-18,-16.5,-18.1,100,117.5,94,91,,41.6,5.8,4.9,3.9,2.4,2.8,1.7,3.4,0.7,1.7,2,2.1,0.9,2.5,4,2.9
202838,2133,785.4,-17,-15.9,-17.4,100,116.8,158,148,,85,7.9,12.6,14.4,12.4,15.1,5.5,6.2,0.6,1.2,1.4,1.2,0.7,1.8,2.4,1.7
203038,1689,829.8,-14.8,-14.5,-16,100,115.3,287,274,,256,27.3,44.3,51,47.1,53.8,16.7,14.2,0.6,0.2,0.2,0.2,0,0.2,0.3,0.1
203238,1186,882.5,-12.8,-12.5,-13.7,100,113,215,199,,160.1,16.8,28,32.3,29.1,33.1,10.7,7.7,0.4,0.3,0.3,0.2,0.1,0.3,0.3,0.4
203438,736,932,-11,-11,-12,100,111.3,212,204,,133.1,13.7,26.4,28.6,24.2,24.2,7.8,5.8,0.4,0.3,0.3,0.2,0.1,0.4,0.4,0.3
203638,327,978.8,-10.7,-11,-12,98.1,109.1,178,178,,147.2,16.5,31.2,31.3,24.9,25,9,6.6,0.6,0.2,0.2,0.3,0.1,0.4,0.5,0.4
203838,136,1001.2,-10,-10.2,-11,99.2,109.6,146,140,,117.9,12.3,22.5,23.3,19.4,22,9,6.6,0.5,0.3,0.3,0.2,0.1,0.3,0.5,0.5
204038,141,1000.7,-10.1,-10.6,-11.4,97.2,107.5,141,138,,121.2,13.3,24.4,24.8,20,21.6,7.7,6.8,0.6,0.3,0.3,0.2,0.1,0.3,0.4,0.4
204238,142,1000.5,-10,-10.3,-11.1,98.8,109.1,125,129,,116,12.8,22,24.1,20.3,21.5,7.2,6.4,0.5,0.3,0.1,0.2,0.1,0.1,0.2,0.1
204438,139,1000.9,-9.9,-10.4,-11.2,97.8,107.9,152,145,,123.2,14.6,23.9,24.5,19,22.2,8.1,7,0.5,0.4,0.2,0.4,0.2,0.5,0.7,0.8
204638,238,989.3,-10.3,-10.6,-12.1,99.1,109.9,162,154,,116.8,13.1,23.9,23.9,19.2,20.6,7.3,6.2,0.5,0.2,0.3,0.3,0.2,0.3,0.4,0.4
204838,875,916.6,-11.6,-11.5,-12.6,100,111.9,190,181,,96.5,11.3,18.5,20.2,17.8,17.2,5.9,3.7,0.2,0.2,0.2,0.2,0.1,0.2,0.4,0.5
205038,1495,849.9,-13.9,-13.9,-15.3,99.9,114.4,244,236,,169.9,18.3,30.5,34,31.9,34.7,9.7,9.3,0.3,0.3,0.2,0.2,0.1,0.2,0.1,0.1
205238,2051,793.4,-16.4,-15.8,-17.4,100,116.7,200,190,,120.7,12.2,21,23.9,22,24.2,8.2,6.8,0.3,0.2,0.1,0.1,0.1,0.3,0.7,0.6
205438,2296,769.5,-18.1,-18,-18.3,94.2,111.4,99,91,,25.9,3.1,3.1,3.4,1.6,2.3,1.2,1.9,0.4,0.9,0.8,0.8,0.4,1.3,2.7,1.9
205638,2306,768.5,-18.2,-16.7,-18.3,99.9,117.6,91,84,,19.5,1.9,2.1,2.3,2,2.4,1.2,0.8,0.2,0.3,0.4,0.5,0.3,0.9,1.4,2.8
205838,2305,768.7,-17.8,-16.4,-18.1,100,117.4,141,141,,77.4,6.4,12.2,13.8,13.5,15.5,4.6,4.9,0.3,0.4,0.4,0.5,0.4,0.9,1.6,2
210038,2339,765.3,-17.8,-16.5,-18.1,100,117.5,146,144,,92.8,9.5,14.3,16.5,14.9,19.3,6.2,6.9,0.4,0.5,0.5,0.4,0.2,0.7,1.2,1.1
210238,2494,750.6,-18.6,-17.5,-19.2,100,118.6,175,172,,142.1,14.4,21.7,24.5,23.8,28.2,8.5,9.2,1,1.3,1.1,1.3,0.8,1.7,2.6,2.2
210438,2116,787.1,-16.6,-16,-17.6,100,116.9,188,181,,126.5,12.9,20.5,23.8,21.2,28.7,8,9.6,0.5,0.2,0.1,0.2,0.1,0.3,0.4,0.2
210638,2312,768.1,-17.3,-16.9,-18.6,100,117.9,190,186,,142.8,12.8,23.3,28.8,27.4,30,9,8.5,0.6,0.3,0.3,0.2,0.2,0.3,0.3,1
210838,2133,785.4,-17,-16.4,-18.1,100,117.4,179,172,,150.3,15.7,24.5,30.3,26.5,31.2,9.4,9.2,0.4,0.4,0.3,0.3,0.2,0.2,0.7,1
211038,2261,773.1,-17.6,-16.8,-18.5,100,117.9,180,185,,134.4,13.4,22.1,26.8,24.1,27.9,8.3,8.1,0.4,0.3,0.3,0.2,0.2,0.5,0.9,1.1
211238,2914,712,-20.1,-20.9,-22.9,95.5,116.4,170,179,,86.7,8.8,15.4,17.4,15.1,18.3,5.6,5.4,0.3,0.2,0,0,0,0,0,0
211438,3521,658.8,-23.6,-25.8,-28.2,87.6,111.1,549,629,,94.4,13,18.4,17.7,14.4,17.2,5.9,7.2,0.4,0.1,0,0,0,0,0,0
211638,3658,647.2,-24.8,-27.6,-30,81.2,103.9,503,559,,121.3,17.9,24.3,22.5,18.9,21,7.6,8.1,0.6,0.3,0,0.1,0,0,0,0
211838,3652,647.7,-24.7,-27.6,-30.1,80.7,103.2,493,556,,123.7,18.7,24.7,23.6,18.2,21.3,7.6,8.7,0.6,0.2,0.2,0,0,0,0,0
212038,3660,647.1,-24.8,-27.4,-30,82.3,105.3,582,654,,111.6,16,23.2,20.3,16.5,19.9,6.5,8.2,0.6,0.2,0,0,0,0,0,0
212238,3662,646.9,-24.8,-27.2,-29.7,84.5,108.3,687,773,,95.3,14.2,21,17,13,16,5.7,7.7,0.4,0.2,0,0,0,0,0,0
212438,3646,648.2,-24.7,-27.1,-29.6,84.9,108.6,597,669,,93.2,15,20.7,17.2,13,14.7,4.6,7.2,0.5,0.2,0,0,0,0,0,0
212638,3651,647.8,-24.8,-27.5,-30,82.1,105.1,553,620,,106.1,17.4,21.2,20.3,15.8,17,6.5,7.3,0.5,0.1,0,0,0,0,0,0
212838,3647,648.1,-24.7,-27.6,-30.1,80.8,103.4,494,558,,124.2,20.7,24.1,22.7,18.1,21.3,7.5,8.6,1,0.2,0,0,0,0,0,0
213038,3638,648.9,-24.6,-27.7,-30.2,79.2,101.2,494,552,,126.1,19.4,25.6,23.4,19,20.5,8.3,9,0.8,0.2,0,0,0,0,0,0
213238,3645,648.3,-24.8,-27,-29.5,85.3,109.2,576,646,,99.3,16.1,19.9,18.4,13.8,16.9,6.3,7.2,0.5,0.2,0,0,0,0,0,0
213438,3648,648.1,-24.7,-27.6,-30.1,80.4,102.8,549,615,,112,18.8,22.4,21.2,16.6,17.5,6.8,7.6,0.7,0.2,0.1,0,0.1,0,0,0
213638,3575,654.2,-24.2,-27.5,-29.9,77.6,98.7,541,592,,133.9,24.7,25.5,23.9,19.3,22.1,8.1,9.2,0.7,0.2,0.1,0,0,0,0,0
213838,3031,701.5,-20.8,-22.5,-24.7,89.7,110.4,323,299,,106.9,17.5,18.8,20,17.6,19.7,6.4,6.5,0.2,0.1,0,0,0,0,0,0
214038,2415,758.3,-18,-17.9,-19.7,98.4,117,173,174,,183.2,21.5,28.9,35.5,33,38.2,12.3,12.6,0.6,0.2,0.1,0.1,0,0,0,0
214238,1599,839.3,-14.6,-15.1,-16.6,96.3,111.1,182,184,,184.1,20.4,32.7,36.7,33.3,38.8,10.7,10.8,0.4,0.3,0.1,0,0,0,0,0
214438,490,960.3,-11.4,-12.1,-13.2,94.3,105.4,144,156,,140.9,15.7,29.1,29.6,24.6,26.7,7.3,6.9,0.6,0.1,0.1,0.1,0,0.1,0.1,0
214638,169,997.4,-10.9,-11,-12,99.8,111.1,101,105,,104.6,11.1,20.6,22.1,18.3,19,6.3,6.2,0.6,0.2,0.1,0,0,0,0,0
214838,167,997.6,-10.9,-11.1,-12.1,98.7,109.9,103,108,,103.2,11.2,19.5,22.3,18.7,19,5.6,5.7,0.6,0.4,0.1,0.1,0,0,0.1,0
215038,171,997.1,-10.7,-11,-11.9,98.8,109.8,106,111,,100.9,10.6,18.7,22.4,18,18.7,5.8,5.6,0.6,0.2,0.1,0.1,0,0.1,0,0.1
215238,173,996.9,-10.4,-10.7,-11.6,98.6,109.3,116,122,,101.2,10.5,20.6,22.8,17.2,18.7,5.5,4.9,0.6,0.2,0.1,0,0,0,0,0
215438,181,995.9,-10.4,-10.6,-11.5,99.4,110.1,117,127,,99.3,11.7,20.5,21.4,17.9,17.4,4.8,4.7,0.4,0.2,0.2,0,0.1,0,0,0
215638,191,994.8,-11.1,-11.1,-12.1,99.9,111.3,114,120,,95.6,10.4,19.8,21.7,17,16.3,4.7,4.9,0.4,0.2,0.1,0,0,0,0,0
215838,188,995.1,-12,-12.3,-13.4,98.2,110.5,109,115,,90.5,10.2,17.8,19.2,16.7,16.5,4.7,4.6,0.5,0.3,0.1,0,0,0,0,0
220038,119,1003.3,-11.8,-11.9,-13.2,99.6,111.9,103,108,,87,9.4,16.4,18.7,16,15.9,5,4.6,0.4,0.2,0.1,0.1,0,0.1,0,0
220238,72,1008.9,-10.9,-11.4,-12.4,98.9,110.3,104,109,,90.8,9.9,17.3,19.2,16.7,16.5,5.3,4.9,0.4,0.2,0.1,0,0.1,0,0.1,0
220438,77,1008.4,-9.8,-10.7,-11.5,96.1,106.1,122,129,,104,12.3,20.9,22.4,18.3,18.2,5.7,5.4,0.4,0.2,0.1,0,0,0,0,0
220638,77,1008.3,-9.7,-10.5,-11.4,96,105.8,125,138,,105.9,11.5,21.7,24.1,18.4,18.8,5.7,5,0.4,0.2,0.1,0,0,0,0,0
220838,79,1008,-9.8,-10.7,-11.6,95.3,105.2,128,141,,102.7,11.8,20.3,22,19,18.1,5.2,5.2,0.5,0.3,0.2,0,0,0,0,0
221038,74,1008.6,-10.2,-11.2,-12.1,94.6,104.8,113,124,,103.9,11.4,19.7,21.9,19.2,19.2,6,5.4,0.4,0.4,0.1,0.1,0,0.1,0,0
221238,72,1009,-10.1,-11.1,-12,95.2,105.5,102,107,,103.5,10.8,19,21.6,18.5,20,6.4,6.1,0.5,0.3,0.1,0,0,0.1,0,0
221438,216,991.8,-11.3,-11.6,-13.4,97.5,108.9,101,107,,93.1,10.1,18.4,19.5,16.4,17.3,5.1,5.1,0.4,0.2,0.1,0.1,0,0.1,0.1,0.1
221638,524,956.2,-11.6,-12.1,-13.2,97.2,108.9,146,151,,92.8,10.7,17.8,20.2,17.3,17,4.6,4.1,0.3,0.3,0.2,0.1,0,0.1,0.1,0.2
221838,1724,826.7,-15.1,-15.3,-17,98,113.7,177,178,,106.9,11.6,19.9,21.7,19.6,21.7,5.6,6.4,0.2,0.1,0.1,0,0,0,0,0
222038,2956,708.7,-20.4,-21.4,-23.6,94.8,116.1,270,283,,61.8,6.4,11.4,12.4,11.4,12.4,3.5,3.8,0.3,0.1,0.1,0,0,0,0,0
222238,4087,612.5,-27.3,-31.6,-34.3,72.1,94.6,404,496,,107.4,13.3,19,18.4,15.9,22,7.6,10.1,0.7,0.3,0,0,0,0,0,0
222438,5028,540.7,-33.2,-38.4,-42.5,65.3,90.8,352,469,,310.7,32.7,59.3,63,53.6,61.8,20.2,15.4,3.3,0.6,0.3,0.2,0.1,0.1,0,0
222638,5207,527.8,-33.9,-42.4,-48.6,44.9,62.9,251,322,,316.5,39.9,60.7,58.2,52.1,57.8,21.8,19,4.3,1.6,0.5,0.1,0.2,0.2,0.2,0
222838,5194,528.7,-33.8,-42.8,-48.6,42.9,60,273,349,,343.5,44.7,67.1,66.7,56.3,60,22.9,18.5,4.4,1.1,0.7,0.3,0.1,0.2,0.3,0.2
223038,5193,528.8,-33.8,-43,-49.9,41.9,58.7,216,282,,,,,,,,,,,,,,,,,
223238,5191,528.9,-33.5,-43.1,-50.2,40,55.8,213,277,,,,,,,,,,,,,,,,,
223438,5160,531.1,-33,-43,-52.1,38.5,53.4,182,236,,,,,,,,,,,,,,,,,
223638,4527,578.1,-30.6,-40,-43.3,45.2,60.8,300,351,,,,,,,,,,,,,,,,,
223838,3470,663.5,-23.7,-26.8,-29.3,78.8,99.8,281,295,,,,,,,,,,,,,,,,,
224038,2421,758,-17.1,-18.4,-20.3,91.8,108.8,150,152,,,,,,,,,,,,,,,,,
224238,1479,851.8,-13.1,-15.7,-17.3,83.3,95,192,196,,,,,,,,,,,,,,,,,
224438,1001,902.8,-11.9,-12.6,-13.8,96.7,109,199,200,,139.3,15.5,26.3,29.7,27.2,27.7,6.6,5.9,0.3,0.1,0,0,0,0,0,0
224638,648,941.9,-11,-11,-11.9,99.3,110.4,148,153,,126.6,14,24.4,26.1,22.8,23.2,6.1,6.3,0.5,0.3,0.5,0.5,0.2,0.4,0.6,0.8
224838,508,957.7,-10.6,-10.5,-11.4,99.8,110.5,129,132,,108.2,11.7,22.3,23.1,18.8,19.9,5.6,5.2,0.4,0.3,0.2,0.1,0.1,0.2,0.2,0.2
225038,337,977.6,-9.4,-10.3,-11,96.2,105.9,489,388,,146.3,18.5,30.7,30.5,24.8,25.8,7.6,7.2,0.6,0.3,0.2,0.1,0,0,0,0
225238,42,1012.6,-6.4,-9.4,-9.8,71.5,75.2,463,245,,229.2,51.8,49.2,40.3,30.3,29.8,10.2,11.7,2.6,1.8,0.5,0.4,0.2,0.2,0.2,0.1
