Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
201929,6512,443.3,-41.8,-48.3,-51.5,52.4,79,278,485,,,,,,,,,,,,,,,,,
202129,6515,443.2,-42.4,-48.4,-47.1,55.6,84.3,401,692,,,,,,,,,,,,,,,,,
202329,6510,443.5,-42.4,-48.2,-46.4,57.6,87.4,371,640,,,,,,,,,,,,,,,,,
202529,6500,444.1,-42.5,-44.4,-45.8,88,133.6,382,658,,,,,,,,,,,,,,,,,
202729,6499,444.1,-42.5,-44.1,-46,90.7,137.8,363,644,,,,,,,,,,,,,,,,,
202929,6504,443.9,-41.9,-49.5,-50.7,47.2,71.2,781,755,,,,,,,,,,,,,,,,,
203129,6506,443.7,-41.7,-50.8,-51.8,39.2,59.1,264,468,,,,,,,,,,,,,,,,,
203329,6493,444.5,-41.2,-50.1,-52.9,39.8,59.6,221,388,,,,,,,,,,,,,,,,,
203529,6059,472.1,-38.8,-40.9,-41.6,85.6,124.9,443,694,,,,,,,,,,,,,,,,,
203729,5442,513.4,-35,-36.2,-38.7,94.4,133.4,351,488,,,,,,,,,,,,,,,,,
203929,4827,557.6,-32,-32.9,-35.4,97.7,134.2,580,745,,,,,,,,,,,,,,,,,
204129,4265,600.6,-28.7,-30.3,-32.8,91.9,122.5,565,692,,,,,,,,,,,,,,,,,
204329,3698,646.6,-25.7,-29.1,-31.5,76.8,99.1,298,346,,,,,,,,,,,,,,,,,
204529,3092,698.9,-22.3,-29.3,-31.4,58.8,73.6,274,304,,,,,,,,,,,,,,,,,
204729,2425,760.4,-19.5,-31.3,-33.7,35.6,43.2,230,241,,,,,,,,,,,,,,,,,
204929,1820,819.8,-17.8,-25.3,-27.5,54.5,65,216,227,,224.1,32.8,42.5,47.5,40.5,39.1,10.2,10.4,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1
205129,1241,880.2,-16.9,-21.2,-23.1,72,85.2,201,213,,142.1,24.7,29.9,31,23.4,21.3,5.8,5,0.5,0.3,0.1,0.1,0,0.1,0,0
205329,710,938.7,-16,-21.2,-23.2,66.8,78.4,137,144,,156.4,20.6,29.5,34,28.1,28.4,8,6.5,0.5,0.4,0.2,0.1,0,0,0,0
205529,308,985,-15.9,-16,-17.3,96.4,112.1,98,109,,120.4,16,20.6,23.1,20.1,21.9,6.9,7.2,0.4,0.7,0.5,0.5,0.3,0.5,0.9,0.8
205729,138,1005.1,-14.4,-14.7,-15.9,99.4,114.6,105,110,,142.6,28.7,24.7,26.3,21.8,24.2,7.8,7.4,0.6,0.3,0.2,0.3,0.1,0.2,0.2,0.1
205929,241,992.7,-15.1,-14.8,-27.2,100,115.5,100,107,,133.2,23.3,24.2,24.5,21.5,23.6,8.1,6.9,0.4,0.2,0.1,0.1,0.1,0.1,0.2,0.1
210129,257,990.9,-15.4,-14.8,-16.1,100,115.6,131,137,,132.5,20.5,26.2,25.8,21.1,23.2,7.4,7.1,0.4,0.2,0.2,0.1,0,0.1,0.1,0.1
210329,245,992.3,-16,-15.1,-16.4,100,115.9,25,19,,121.9,17.3,22.3,24.6,20.2,21.8,7.5,6.4,0.4,0.3,0.2,0.3,0.1,0.1,0.2,0.2
210529,245,992.3,-16.6,-15.6,-16.9,100,116.4,36,47,,95.4,13.1,17.9,18.6,16.2,16.8,5.5,4.9,0.4,0.3,0.2,0.3,0.1,0.2,0.5,0.4
210729,238,993.1,-17.1,-15.9,-17.3,100,116.8,67,77,,73,10,12.4,14,12.2,13,3.8,3.4,0.4,0.3,0.4,0.5,0.2,0.6,0.9,1
210929,239,993,-17.5,-16.3,-17.7,100,117.2,63,69,,61.3,7.9,10.2,11.5,10.6,11.5,3.6,2.9,0.2,0.2,0.3,0.3,0.2,0.4,0.8,0.8
211129,242,992.6,-18,-17,-18.5,100,118,67,71,,76.3,8.4,12.3,14.8,13.8,16.5,5.1,4.6,0.2,0.1,0.1,0,0,0,0,0
211329,248,991.9,-18.2,-17.4,-25.1,100,118.5,67,72,,80.9,8.8,12.3,15.9,14.8,17.8,5.3,5.4,0.3,0.1,0.1,0,0,0,0,0
211529,192,998.6,-17.8,-17.3,-18.8,100,118.4,63,69,,79.5,9.1,12.1,14.6,14.8,17.1,5.6,5.5,0.4,0.1,0.1,0.1,0,0,0,0
211729,180,1000,-17.5,-16.9,-18.5,100,118,66,70,,79.8,7.8,12.4,15.5,15,17.6,5.3,5.4,0.4,0.1,0.1,0.1,0,0,0.1,0
211929,183,999.7,-17,-16.5,-17.6,98.3,115.1,115,117,,83.5,10.4,14.5,15.8,15,16.4,5.6,5,0.3,0.1,0.1,0,0,0.1,0.1,0.1
212129,183,999.6,-16.5,-15.9,-16.9,98,114.1,104,110,,91.6,10.5,16.1,18.5,16.7,18.1,5.9,4.9,0.4,0.1,0,0.1,0.1,0.1,0.1,0.1
212329,177,1000.4,-15.9,-15.2,-16.5,100,116,76,87,,99.8,11.1,17.5,19.9,18,19.9,6.5,6,0.3,0.2,0,0.1,0,0.1,0.1,0
212529,179,1000.2,-15.2,-14.7,-16,100,115.5,88,101,,120.5,13.6,22.7,24.1,19.9,24,8.2,6.6,0.3,0.3,0.2,0.1,0.1,0.2,0.2,0.1
212729,181,999.9,-14.7,-14.6,-15.8,100,115.3,99,110,,126.6,15,24.2,25.3,21,24.5,8.3,6.4,0.6,0.3,0.2,0.2,0.1,0.2,0.2,0.2
212929,183,999.6,-14.6,-14.7,-24.2,100,115.4,101,110,,131.2,15.3,25.2,27.1,22.3,23.5,9,7.3,0.5,0.3,0.1,0.1,0,0.2,0.2,0.1
213129,160,1002.4,-14.4,-14.8,-16.1,98.3,113.3,105,114,,136.4,16.3,26.5,27,22,25.3,9.2,7.4,0.5,0.5,0.3,0.3,0.2,0.3,0.3,0.3
213329,111,1008.3,-14.1,-14.7,-16,97.6,112.4,102,111,,139.2,16.8,25.8,28.3,23.8,26.6,8.7,7.3,0.6,0.4,0.1,0.3,0.1,0.1,0.2,0.1
213529,115,1007.8,-14.4,-14.4,-15.7,99.3,114.2,93,104,,122.2,14.1,22.9,24.7,20.9,23.3,8.4,6.5,0.4,0.3,0.1,0.2,0,0.1,0.1,0.1
213729,112,1008.2,-15.1,-14.9,-16.1,100,115.6,81,87,,105.4,12,18.4,21.1,19.1,20.3,7.3,6.2,0.4,0.2,0.2,0.1,0,0.1,0.1,0.1
213929,112,1008.1,-15.5,-15.1,-16.4,100,115.9,71,78,,89.7,9.6,16,17.3,16.5,18.1,5.9,5.2,0.3,0.1,0.1,0.1,0,0.1,0.1,0.1
214129,112,1008.2,-15.9,-15.6,-17,100,116.5,68,74,,85.7,9.1,14.6,16.9,16.1,17.5,5.9,4.9,0.3,0.2,0.1,0.1,0.1,0.1,0,0
214329,113,1008,-16.4,-16.1,-17.5,100,117,65,70,,80.3,7.7,12.7,15.7,14.6,18.5,5.1,5.3,0.3,0.1,0.1,0.1,0,0.1,0,0.1
214529,112,1008.1,-16.7,-17.4,-18.2,96,113,65,69,,79,7.3,12.4,15.5,14.5,18.4,4.7,5.6,0.3,0.1,0,0.1,0,0.1,0,0
214729,249,992,-16.7,-18.7,-28.9,87.8,103.5,81,93,,93.4,9.6,16,19.3,17.6,18.9,6,5.2,0.3,0.2,0.1,0.1,0.1,0,0,0
214929,621,948.6,-16.4,-18,-19.7,89.9,106,131,142,,153.9,17.4,28.8,32.2,31.9,30.6,7.5,4.9,0.3,0.2,0.1,0,0,0,0,0
215129,627,948,-16.2,-19.2,-21,79.7,93.7,131,143,,153.3,17.3,27.3,34.2,31.5,29.4,7.1,6,0.2,0.1,0.1,0,0,0,0,0
215329,634,947.1,-16,-19.9,-21.8,73.5,86.2,120,131,,131.7,14,24.9,29.2,27.3,25.2,5.8,4.7,0.2,0.2,0.1,0,0,0,0,0
215529,637,946.8,-15.8,-20.6,-22.5,68.4,80.1,113,125,,129,15.8,24.7,27.7,24.4,24,6.7,5.1,0.3,0.1,0.1,0,0,0.1,0,0
215729,643,946.1,-15.9,-20.3,-22.2,70.9,83,103,119,,100.9,12.3,20.7,21.4,17.8,18.2,4.9,5,0.3,0.1,0.1,0,0,0,0,0
215929,637,946.8,-16.1,-18.4,-20.1,84.3,99,155,172,,145.6,16.8,29.5,30.6,26.1,25.8,7.6,7.6,0.6,0.3,0.2,0.1,0,0,0,0.1
220129,658,944.4,-16.4,-18.6,-20.2,85.7,101,150,166,,152.4,17.5,30.1,31.5,27.1,27.1,8.9,8.4,0.9,0.4,0.2,0.2,0.1,0.1,0.1,0
220329,754,933.5,-16.3,-21.7,-24.7,65.3,76.9,120,133,,130.5,15,26,28.3,24.9,24.2,6.2,5.1,0.4,0.1,0.1,0.1,0.1,0,0,0
220529,478,965.1,-16.9,-16.3,-17.7,96,111.9,79,79,,60.1,5.9,8.9,8.3,5.8,6.4,2.7,3.9,0.9,1.6,2,2,1.1,3.1,4.2,3.4
220729,419,972,-16.8,-15.5,-16.8,100,116.3,44,45,,40,4.1,6.5,6.5,4.8,5,2,1.6,0.3,0.8,1,0.9,0.7,1.4,2.2,2.4
220929,422,971.6,-17.2,-15.8,-17.1,100,116.6,36,34,,62.8,2.5,3.6,3.5,3.1,3.5,2.5,4.7,1.3,3,4,4.6,2.1,6.4,9.8,8.3
221129,389,975.4,-17.5,-16.1,-17.3,100,117,34,36,,56.2,3.4,5.2,5.8,4.9,5.7,2.1,3.6,0.7,2.4,2.5,2.8,1.5,4.2,6.1,5.2
221329,358,979,-17.6,-16.2,-17.5,100,117.2,32,36,,43.3,2.9,4.5,6.3,4.6,4.9,1.9,2.6,0.6,1.5,1.7,1.5,1,2.6,4,2.7
221529,344,980.7,-17.7,-16.5,-17.9,99.9,117.4,47,55,,59.9,6.1,9.4,11.2,9.1,9.8,3.4,3.3,0.4,0.6,0.8,0.9,0.3,1.1,1.8,1.5
221729,343,980.8,-16.5,-17.3,-19,94.5,111.2,120,136,,140.1,15.4,26.1,27.3,24.8,27,8.4,9.2,0.9,0.5,0.2,0.1,0.1,0,0.1,0
221929,349,980.1,-16.3,-17.7,-35.2,90.4,106.2,120,136,,140.4,14.7,26.2,28.1,25.9,27.3,8.1,8.6,0.6,0.3,0.2,0.1,0,0.1,0,0
222129,498,962.8,-16.3,-17.6,-19.7,92.1,108.3,125,137,,147.4,15.8,25.8,31.7,30.5,29.3,7.6,5.9,0.4,0.1,0.1,0.1,0,0,0,0
222329,336,981.6,-16.5,-17.6,-19.3,91.2,107.2,106,119,,125.6,12.9,22.8,26.5,23.1,24.2,7.4,7.7,0.4,0.2,0.1,0.1,0,0.1,0,0
222529,487,964,-16,-18.7,-20.5,83,97.5,113,123,,121.4,14.1,23,25.7,23.1,23.2,6.3,5.3,0.3,0.2,0.1,0,0,0,0,0
222729,457,967.5,-16.7,-17.6,-19.2,90.9,106.7,102,107,,112.1,11.5,22.1,24.6,20.9,20.7,5.5,5.3,0.4,0.3,0.1,0.1,0,0.1,0.2,0.1
222929,305,985.2,-17,-15.6,-16.9,100,116.5,28,30,,32.7,3.3,4.8,5.2,4.6,4.6,1.5,1.6,0.3,0.5,0.5,0.7,0.4,0.9,1.9,1.9
223129,529,959.1,-16.8,-17.2,-18.8,93.6,109.9,102,113,,112.5,10,18.4,19.2,17.4,17.7,5.1,6.6,1,1.7,2.1,2,1.1,2.9,4.2,3.1
223329,315,984,-16.1,-14.8,-16,100,115.5,42,44,,45.7,3.9,6.1,6.1,5.1,5.9,2.5,2.6,0.4,1,1.3,1.6,0.7,2.1,3.4,3.2
223529,524,959.8,-17.2,-16.2,-17.6,98.8,115.6,40,44,,44.5,3.5,5.9,5.9,5.2,5.6,2,2.7,0.5,1.1,1.5,1.5,0.9,2.1,3.2,2.8
223729,1380,866,-17,-22.2,-24.4,67.9,80.5,190,206,,111.8,16,23.2,23.1,19.7,19.2,4.6,5,0.4,0.3,0.1,0.1,0,0,0,0
223929,2658,738.7,-20,-29.2,-31.9,47.1,57.7,219,252,,127.1,16.1,25.9,25.9,22.2,23.3,6.5,5.7,0.6,0.3,0.1,0.1,0.1,0.1,0.1,0
224129,3753,642.2,-25.4,-28.2,-30.8,81.8,105.4,361,455,,277.8,31.6,52.5,56.4,49.7,54.8,17.2,13.1,1.6,0.4,0.1,0.1,0.1,0.1,0.1,0
224329,4724,565.4,-31.3,-32.1,-34.5,97.4,132.9,542,735,,584.4,64.5,97.7,107.2,106.3,122,44.6,34.1,5.7,1.1,0.4,0.3,0.1,0.3,0.2,0.1
224529,5261,526.1,-34.5,-35,-37.5,99.2,139.5,351,486,,358.1,42.7,69.3,66.9,58.9,68.1,23.5,20.1,5.7,0.8,0.4,0.1,0.3,0.1,0.8,0.3
224729,4765,562.1,-31.8,-32.6,-35.2,97.3,133.3,680,889,,,,,,,,,,,,,,,,,
224929,4762,562.4,-31.9,-32.5,-35.1,99.6,136.6,658,862,,,,,,,,,,,,,,,,,
225129,4747,563.5,-31.9,-32.3,-35,99.9,136.9,658,846,,,,,,,,,,,,,,,,,
225329,4749,563.3,-31.9,-32.3,-34.9,99.9,136.8,681,879,,,,,,,,,,,,,,,,,
225529,4752,563.1,-31.8,-32.5,-35,98.4,134.9,690,891,,,,,,,,,,,,,,,,,
225729,4757,562.7,-31.8,-32.3,-35,99.7,136.5,697,900,,,,,,,,,,,,,,,,,
225929,4753,563,-31.7,-32.2,-34.9,99.7,136.5,623,791,,,,,,,,,,,,,,,,,
230129,4745,563.6,-31.6,-32.3,-34.9,99.2,135.8,547,703,,,,,,,,,,,,,,,,,
230329,4742,563.8,-31.6,-32.3,-34.9,99.1,135.6,567,728,,,,,,,,,,,,,,,,,
230529,4677,568.7,-31.1,-31.9,-34.6,98.7,134.5,590,748,,,,,,,,,,,,,,,,,
230729,4599,574.6,-30.8,-31.6,-34.3,98.4,133.7,581,729,,,,,,,,,,,,,,,,,
230929,4599,574.6,-30.9,-31.5,-34.2,99.6,135.3,511,659,,,,,,,,,,,,,,,,,
231129,4601,574.5,-30.8,-31.7,-34.4,97.6,132.6,562,721,,,,,,,,,,,,,,,,,
231329,4597,574.8,-30.7,-31.7,-34.4,96.8,131.5,587,755,,,,,,,,,,,,,,,,,
231529,4596,574.8,-30.8,-31.5,-34.3,98.7,134.1,233,295,,,,,,,,,,,,,,,,,
231729,4592,575.1,-30.9,-31.4,-34.2,100,135.9,467,623,,,,,,,,,,,,,,,,,
231929,4592,575.1,-31,-31.5,-34.1,100,135.9,635,820,,,,,,,,,,,,,,,,,
232129,4596,574.9,-31,-31.6,-34.3,99.7,135.6,636,817,,,,,,,,,,,,,,,,,
232329,4595,574.9,-30.8,-31.7,-34.3,98,133.2,630,810,,,,,,,,,,,,,,,,,
232529,4595,574.9,-30.8,-31.7,-34.3,97.8,132.9,553,706,,,,,,,,,,,,,,,,,
232729,4594,575,-31,-31.3,-34,100,135.7,557,718,,,,,,,,,,,,,,,,,
232929,4595,574.9,-30.9,-31.4,-34,99.7,135.3,577,737,,,,,,,,,,,,,,,,,
233129,4594,575,-30.7,-31.5,-34.2,98.7,134,577,744,,,,,,,,,,,,,,,,,
233329,4598,574.7,-30.6,-31.3,-33.9,99.3,134.5,586,751,,,,,,,,,,,,,,,,,
233529,4596,574.9,-30.4,-31.4,-34,96.5,130.7,607,770,,,,,,,,,,,,,,,,,
233729,4600,574.6,-30.1,-31.4,-34.1,94.5,127.6,561,725,,,,,,,,,,,,,,,,,
233929,4599,574.6,-29.8,-31,-33.6,94.6,127.3,508,656,,,,,,,,,,,,,,,,,
234129,4597,574.7,-29.7,-30.6,-33.3,97.4,130.9,417,535,,,,,,,,,,,,,,,,,
234329,4598,574.7,-29.4,-30.3,-32.9,97.6,130.8,439,552,,,,,,,,,,,,,,,,,
234529,4596,574.8,-29.1,-30.1,-32.7,96.8,129.4,403,508,,,,,,,,,,,,,,,,,
234729,4593,575.1,-28.9,-30.2,-41.2,94,125.3,502,644,,,,,,,,,,,,,,,,,
234929,4502,582.1,-28.3,-29.9,-34.7,90.9,120.5,526,660,,,,,,,,,,,,,,,,,
235129,3976,623.7,-25.2,-29.5,-32,71.4,91.8,481,563,,,,,,,,,,,,,,,,,
235329,3385,673.2,-22.6,-26.2,-28.5,75.5,94.5,428,481,,,,,,,,,,,,,,,,,
235529,2788,726.3,-19.9,-23.1,-25.3,77.8,94.8,527,570,,,,,,,,,,,,,,,,,
235729,2156,786.3,-17.5,-23.4,-25.8,62.4,74.4,226,246,,186.8,23.1,39.5,44,31.6,32.8,8.4,6.7,0.2,0.2,0,0.1,0,0,0.2,0
235929,1498,852.9,-16,-22.9,-24.9,59.1,69.2,296,346,,376.5,47.8,83.8,91.5,68.7,58.2,13.6,11.2,0.5,0.4,0.2,0.2,0,0.1,0.1,0
000129,964,910.2,-17.7,-17.9,-19.5,93.4,110.2,123,130,,102.8,12.7,20.2,20.2,16.7,15.6,4.5,4.5,0.5,0.7,0.8,1,0.5,1.4,2,1.6
000329,698,939.9,-17.4,-16.1,-17.6,100,117.1,62,67,,30.8,3,4.2,4.1,3,2.7,0.9,0.7,0.2,0.5,0.3,0.7,0.4,1.3,3.7,5
000529,486,964.2,-16,-15.9,-17.3,98.6,115,352,306,,141.9,16.5,27.9,30.8,25.2,24,7,6.1,0.5,0.4,0.4,0.3,0.2,0.8,1,0.9
000729,128,1006.2,-12.4,-15.1,-16.3,80.1,90.5,0,0,,155.3,22,29.3,32,25.9,27.8,8.9,7.3,1.2,0.6,0.2,0.1,0,0.1,0,0
