Time,Pressure,Temperature,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude,CO2,H2O
192035,978.2,-1.5,244,-9.1,58.2,0,190.9,305,325,327.4870832,68.30492,133.44629,2558,522
192036,977.6,-1.6,250,-8.9,59.2,0,194.4,314,318,337.1991413,68.30492,133.4444,2558,522
192037,977.3,-1.7,253,-9,59,0,186.5,288,326,309.3002507,68.30492,133.44269,2557,522
192038,977,-1.7,255,-9.1,58.7,0,148.2,287,328,308.2481487,68.30509,133.44063,2557,522
192039,976.2,-1.7,262,-9,59.4,0,122.5,308,333,330.8647959,68.30509,133.4389,2555,522
192040,975.7,-1.7,266,-9.1,59,0,143.9,333,338,357.7620222,68.30526,133.43719,2554,522
192041,975.5,-1.7,268,-9,59.4,0,157.1,340,331,365.2993073,68.30544,133.43497,2555,522
192042,975.1,-1.5,271,-9,58.7,0,195.9,307,327,329.8738833,68.30544,133.43324,2554,521
192043,974.4,-1.6,277,-8.8,59.6,0,123,303,325,325.6272892,68.30544,133.43135,2553,521
192044,973.9,-1.8,282,-8.8,60.5,0,128.9,275,309,295.5692796,68.3056,133.42879,2552,521
192045,973.2,-1.8,288,-9.1,58.9,0,114.7,238,320,255.84125,68.30578,133.42706,2552,521
192046,972.5,-1.5,294,-9.1,58.5,0,146.5,260,318,279.5329769,68.30578,133.42517,2550,521
192047,971.3,-1.4,304,-8.5,60.6,0,109.2,288,317,309.7158,68.30595,133.42329,2547,520
192048,970.2,-1.4,314,-8.7,59.7,0,125.3,275,312,295.8033857,68.30595,133.42088,2548,520
192049,969.4,-1.4,320,-9,57.8,0,157.5,267,307,287.2451716,68.30612,133.41866,2548,520
192050,968.2,-1.5,331,-9,57.8,0,160.8,274,305,294.8467978,68.30629,133.41676,2549,520
192051,967,-1.6,342,-8.7,59.5,0,137.9,267,305,287.3815742,68.30647,133.41454,2547,519
192052,965.6,-1.7,353,-8.9,58.7,0,114.8,275,307,296.0710329,68.30663,133.41264,2545,519
192053,964.3,-1.7,364,-9.2,58,0,135.3,277,309,298.2958819,68.30663,133.4111,2542,519
192054,963.2,-1.8,374,-8.9,59.7,0,132.7,264,304,284.352714,68.30698,133.40869,2538,519
192055,962,-1.9,385,-8.9,60,0,118.4,255,310,274.7167092,68.30732,133.40681,2534,519
192056,960.9,-1.9,394,-9.2,59,0,121.6,254,305,273.690879,68.30766,133.40475,2528,518
192057,959.9,-2,402,-9,60.3,0,142.6,298,306,321.1555454,68.30801,133.40303,2524,518
192058,959.1,-2.1,410,-8.9,61.2,0,140,307,298,330.8982009,68.30835,133.40097,2519,518
192059,958.3,-2.1,417,-9.1,60.1,0,115.3,284,308,306.14714,68.30869,133.39943,2515,518
192100,957.3,-2.2,426,-9.2,60.3,0,145.1,286,309,308.3516362,68.30938,133.39754,2511,518
192101,956.5,-2.3,433,-8.9,62,0,115.7,277,312,298.6850877,68.3099,133.396,2508,518
192102,955.7,-2.3,440,-9.1,61.1,0,145.7,274,309,295.48598,68.31059,133.39427,2504,518
192103,954.8,-2.4,447,-9.3,60.8,0,150.3,285,316,307.3895541,68.3111,133.39325,2500,517
192104,954.1,-2.5,454,-8.9,62.8,0,113.3,311,307,335.4662467,68.31196,133.39153,2497,517
192105,953.3,-2.6,461,-9.1,62.1,0,109,336,309,362.4743797,68.31247,133.39067,2494,517
192106,952.3,-2.5,469,-9.3,61,0,101.6,306,304,330.156694,68.31316,133.38947,2491,517
192107,951.4,-2.6,477,-9,62.9,0,100.2,288,306,310.7738548,68.31419,133.38828,2487,516
192108,950.4,-2.7,486,-9.2,62.3,0,145.4,287,305,309.7360222,68.31505,133.38759,2486,516
192109,949.5,-2.7,494,-9.2,62.5,0,121.7,281,297,303.2961848,68.31573,133.38655,2487,516
192110,948.6,-2.8,502,-9.1,63.6,0,112.9,295,305,318.4434265,68.31625,133.38622,2488,516
192111,947.3,-2.8,513,-9.3,62.5,0,123.5,293,303,316.335241,68.31711,133.38553,2491,515
192112,946,-2.9,524,-9.5,61.9,0,111.6,287,309,309.9054259,68.31831,133.38518,2494,515
192113,944.8,-2.9,535,-9.3,62.9,0,98.2,277,310,299.148716,68.31882,133.38484,2481,512
192114,943.6,-2.9,545,-9.5,61.9,0,140.8,290,310,313.2301225,68.31985,133.38484,2433,501
192115,942.2,-3,558,-9.9,60.7,0,106.2,272,310,293.832516,68.32071,133.38484,1857,348
192116,940.9,-3,569,-9.9,60.4,0,115.5,251,316,271.1834246,68.32157,133.38501,1826,332
192117,939.6,-3.1,581,-10,60.8,0,91.4,297,317,320.9239874,68.3226,133.38518,1818,327
192118,938.5,-3.2,591,-10.2,59.6,0,99.2,314,322,339.3293066,68.32329,133.38553,1811,323
192119,937.3,-3.3,601,-10.3,59.8,0,93.4,291,323,314.5090753,68.32432,133.38603,1808,321
192120,936.2,-3.3,611,-10.1,60.8,0,92.1,310,331,335.0771285,68.325,133.38655,1805,320
192121,935.1,-3.4,622,-10.4,60.1,0,93.9,330,336,356.7290586,68.32603,133.38741,1803,319
192122,933.9,-3.5,632,-10.5,59.9,0,111.1,325,335,351.3593528,68.32672,133.38792,1800,317
192123,932.6,-3.6,643,-10.3,61.2,0,102,283,322,305.9848821,68.32758,133.38878,1798,316
192124,931.2,-3.7,656,-10.4,61.2,0,94.5,259,335,280.0657739,68.32826,133.38965,1795,316
192125,929.8,-3.8,668,-10.5,60.7,0,125.7,264,338,285.5017558,68.32912,133.39067,1793,315
192126,928.4,-3.9,681,-10.4,61.6,0,87.1,307,336,332.0364082,68.32998,133.39136,1790,313
192127,927,-4,693,-10.6,61.6,0,102.9,346,336,374.2517568,68.33067,133.39221,1788,312
192128,925.6,-4.1,706,-10.7,61.4,0,65.6,337,354,364.5491238,68.33153,133.39308,1785,310
192129,924.3,-4.2,717,-10.7,61.8,0,75.2,348,349,376.4777484,68.33221,133.39394,1782,309
192130,922.8,-4.3,731,-10.7,62.5,0,97.3,334,347,361.3629445,68.33307,133.39479,1780,308
192131,921.6,-4.4,742,-10.8,62.4,0,74,323,350,349.4844015,68.33376,133.39565,1777,307
192132,920.2,-4.5,754,-10.9,62.5,0,89.9,320,352,346.2632331,68.33462,133.39651,1774,306
192133,918.9,-4.6,766,-10.9,62.9,0,88.6,325,347,351.6957193,68.33547,133.39754,1773,305
192134,917.8,-4.6,776,-10.9,63.1,0,98.3,342,355,370.1108211,68.33616,133.39822,1769,304
192135,916.5,-4.7,788,-11.1,62.8,0,106.5,336,361,363.6382542,68.33702,133.39908,1767,302
192136,915.3,-4.8,799,-11.2,62.7,0,90.8,358,358,387.46705,68.33771,133.39995,1764,299
192137,914,-4.8,811,-11.4,61.5,0,86.3,352,369,380.9924268,68.33839,133.4008,1762,294
192138,913,-4.9,820,-11.7,60.7,0,96.1,333,369,360.4407389,68.33925,133.40166,1760,289
192139,911.7,-5,831,-11.6,61.4,0,83.5,353,371,382.10607,68.34011,133.40269,1758,290
192140,910.7,-5,841,-11.4,62.6,0,83.6,353,381,382.1185713,68.3408,133.40372,1755,291
192141,909.6,-5.1,850,-11.6,61.9,0,95.1,348,373,376.7189521,68.34148,133.40457,1753,290
192142,908.6,-5.2,860,-11.6,62.6,0,90.4,389,376,421.1148151,68.34234,133.40544,1751,290
192143,907.3,-5.3,871,-11.5,63.6,0,101.9,409,381,442.7817321,68.3432,133.4063,1749,289
192144,906.3,-5.3,880,-11.6,63.2,0,95.6,390,381,422.2232256,68.34371,133.4075,1746,289
192145,905.3,-5.4,890,-11.7,63.3,0,98.9,371,371,401.6630623,68.34474,133.40836,1744,288
192146,904.4,-5.5,898,-11.6,64.1,0,99.2,341,377,369.1911206,68.34526,133.40904,1742,288
192147,903.1,-5.6,910,-11.6,64.3,0,96.1,322,383,348.6299472,68.34612,133.41006,1740,288
192148,902,-5.7,920,-11.7,64.4,0,94.6,315,374,341.0583581,68.34698,133.41127,1738,288
192149,900.8,-5.8,931,-11.6,65.1,0,98,322,378,348.6449623,68.34766,133.41212,1736,288
192150,899.6,-5.8,941,-11.6,65.5,0,117.8,351,374,380.0521738,68.34869,133.41333,1733,288
192151,898.4,-5.9,953,-11.7,65.3,0,93.4,346,375,374.6450669,68.34938,133.41418,1730,287
192152,897.2,-6,964,-11.7,65.9,0,77.2,337,381,364.9059124,68.34989,133.41487,1729,286
192153,896,-6.1,975,-11.7,66.4,0,77.3,344,378,372.491028,68.35092,133.41608,1726,286
192154,894.9,-6.2,986,-11.7,66.7,0,67.6,373,379,403.8977713,68.35161,133.41728,1724,286
192155,893.5,-6.2,998,-11.7,67,0,97.5,395,373,427.7259721,68.35247,133.41814,1721,286
192156,892.3,-6.3,1009,-11.7,67.6,0,97.7,380,376,411.487379,68.35316,133.41899,1719,286
192157,891.2,-6.4,1020,-11.7,67.8,0,58.2,339,376,367.0930325,68.35401,133.4202,1717,285
192158,890,-6.4,1030,-11.9,67.1,0,61.6,311,373,336.7752342,68.35453,133.42088,1714,281
192159,888.8,-6.5,1042,-12.3,65.1,0,106.9,335,380,362.7666543,68.35556,133.42209,1712,275
192200,887.7,-6.5,1051,-12.6,63.8,0,92.1,350,379,379.0117979,68.35625,133.42294,1710,270
192201,886.6,-6.6,1062,-12.7,63.8,0,89,345,387,373.598845,68.35693,133.4238,1708,267
192202,885.5,-6.6,1072,-12.8,63.3,0,87.5,339,373,367.1026422,68.35779,133.42484,1706,264
192203,884.6,-6.7,1081,-13,62.7,0,84.4,305,378,330.2847556,68.35847,133.42569,1704,261
192204,883.5,-6.7,1091,-13.1,62.4,0,87.9,299,376,323.7879345,68.35916,133.42673,1701,259
192205,882.4,-6.8,1101,-13.3,62,0,74.6,316,384,342.1976659,68.36002,133.42775,1699,256
192206,881.5,-6.7,1109,-13.4,61.1,0,74.7,333,379,360.607196,68.36088,133.4286,1698,253
192207,880.6,-6.7,1118,-13.4,60.9,0,93.6,372,392,402.8404953,68.36174,133.42981,1696,253
192208,879.7,-6.6,1127,-13.6,59.7,0,107.4,393,398,425.5813634,68.36259,133.43085,1694,243
192209,878.8,-6.5,1135,-13.9,57.9,0,97.4,405,406,438.5759382,68.36328,133.43187,1692,237
192210,877.8,-6.3,1144,-14.2,56,0,106.1,408,401,441.8241851,68.36362,133.43239,1690,215
192211,876.9,-6.3,1152,-14.4,54.6,0,94.3,388,403,420.1656214,68.365,133.43393,1687,200
192212,875.9,-6.3,1162,-14.7,53.5,0,84.1,371,411,401.7556444,68.36552,133.43462,1685,188
192213,875,-6.4,1170,-14.9,52.6,0,125.6,385,407,416.91553,68.36637,133.43582,1683,188
192214,873.9,-6.4,1180,-15.1,51.5,0,69,403,409,436.4066817,68.36723,133.43684,1680,187
192215,873,-6.4,1189,-15.3,50.8,0,93.2,400,403,433.1571155,68.36792,133.43771,1678,188
192216,871.8,-6.4,1201,-15.5,50.1,0,100.3,414,407,448.3163266,68.36877,133.43874,1676,185
192217,870.7,-6.4,1211,-15.7,49.3,0,76.2,385,408,416.9113841,68.36964,133.43977,1673,182
192218,869.6,-6.4,1221,-15.9,48.5,0,86.7,352,413,381.1750616,68.37032,133.4408,1671,179
192219,868.2,-6.3,1234,-16.1,47.5,0,95.6,366,436,396.3340381,68.37101,133.44165,1668,177
192220,867.1,-6.3,1244,-16.2,46.9,0,59.2,422,460,456.9740866,68.37186,133.44286,1666,179
192221,865.8,-6.2,1257,-16.3,46,0,85.5,452,496,489.4589324,68.37273,133.44389,1664,178
192222,864.4,-6.1,1270,-16.5,45.2,0,64.7,452,514,489.4575098,68.37358,133.44475,1661,174
192223,863,-6.1,1283,-16.6,44.4,0,57.8,449,486,486.2076967,68.37427,133.44577,1658,166
192224,861.5,-6.1,1298,-16.8,43.7,0,61.4,449,550,486.2067071,68.37495,133.44664,1656,152
192225,860.2,-6.1,1310,-16.9,43.3,0,73.9,498,574,539.2665087,68.37564,133.44766,1653,154
192226,858.7,-6.1,1324,-17,42.8,0,63.4,489,485,529.5204699,68.3765,133.4487,1650,160
192227,857.2,-6.2,1339,-17.2,42.3,0,54.7,468,509,506.7806005,68.37736,133.44972,1647,151
192228,855.6,-6.2,1354,-17.3,42,0,60.1,500,535,541.4332752,68.37804,133.45058,1644,146
192229,854.3,-6.2,1366,-17.5,41.6,0,53.1,528,565,571.7550302,68.37907,133.45178,1642,145
192230,852.9,-6.3,1380,-17.6,41.4,0,62.1,528,533,571.7573273,68.37976,133.45264,1640,148
192231,851.4,-6.3,1395,-17.7,41.2,0,65.7,509,521,551.1859343,68.38045,133.45351,1637,148
192232,850,-6.3,1407,-17.8,40.8,0,80.1,470,492,508.9571585,68.38113,133.45453,1634,152
192233,848.6,-6.3,1421,-18,40.2,0,67.8,380,455,411.5008005,68.38216,133.45573,1632,151
192234,847.4,-6.3,1433,-18,40,0,68,321,384,347.6129094,68.38303,133.45694,1629,152
192235,846.1,-6.3,1445,-18.1,39.6,0,71.7,316,361,342.2021148,68.38354,133.45763,1627,158
192236,844.8,-6.3,1458,-18.3,39.3,0,61,302,323,327.0453717,68.3844,133.45882,1624,163
192237,843.7,-6.3,1469,-18.4,39.1,0,75.5,296,342,320.5516242,68.38509,133.45969,1623,159
192238,842.6,-6.4,1479,-18.5,38.8,0,66.7,327,339,354.1276143,68.38594,133.46071,1620,158
192239,841.5,-6.4,1490,-18.6,38.4,0,41.5,356,330,385.5390716,68.38663,133.46156,1618,159
192240,840.4,-6.4,1500,-18.7,38.3,0,76.1,339,330,367.1343899,68.38731,133.4626,1616,161
192241,839.5,-6.5,1509,-18.8,38,0,43.6,327,329,354.1435169,68.38818,133.46362,1614,164
192242,838.4,-6.6,1520,-18.9,37.9,0,71,340,334,368.229521,68.38886,133.46466,1612,165
192243,837.6,-6.6,1528,-18.9,37.9,0,67.4,339,333,367.1518586,68.38972,133.46568,1610,166
192244,836.7,-6.7,1536,-19,37.8,0,78.6,344,340,372.5735809,68.39058,133.46689,1608,166
192245,835.9,-6.7,1544,-19.2,37.5,0,49.5,354,349,383.4105115,68.39143,133.46758,1606,167
192246,835.1,-6.8,1552,-19.3,37.4,0,73.5,337,359,365.0044685,68.39195,133.46861,1605,168
192247,834.4,-6.9,1558,-19,38.6,0,82.9,327,373,354.1791117,68.39264,133.46964,1602,171
192248,833.8,-6.9,1565,-18.4,40.8,0,96,344,374,372.5973867,68.39349,133.47067,1601,171
192249,833.1,-7,1572,-18.5,40.6,0,142.6,348,372,376.9364163,68.39436,133.47169,1599,173
192250,832.4,-7,1579,-18.6,40.5,0,139.4,350,366,379.1095372,68.39521,133.47273,1597,174
192251,831.8,-7,1584,-18.3,41.6,0,122.9,343,360,371.5332976,68.3959,133.47359,1596,174
192252,831.1,-7,1591,-18.5,40.9,0,119.4,360,348,389.955049,68.39676,133.47461,1595,173
192253,830.4,-7,1598,-18.9,39.6,0,123.3,378,348,409.4610637,68.39745,133.47548,1593,167
192254,829.8,-6.9,1603,-19.3,38.2,0.22,164.7,388,340,420.3009015,68.39813,133.47617,1592,161
192255,829.1,-6.8,1611,-19.6,36.8,0,165,391,332,423.5598263,68.39899,133.47719,1590,149
192256,828.2,-6.9,1619,-19.8,36,0,118.3,391,326,423.5721347,68.39985,133.47787,1588,109
192257,827.4,-6.8,1627,-20.1,35.2,0,126.1,379,331,410.5835606,68.4007,133.47873,1587,104
192258,826.7,-7,1634,-20.3,34.7,0,116.9,364,331,394.3432254,68.40157,133.47977,1585,104
192259,825.9,-6.9,1642,-20.5,34.1,0,124.6,364,329,394.3547008,68.40242,133.48045,1584,108
192300,825,-7.1,1651,-20.6,33.9,0,113.5,337,331,365.1155726,68.40311,133.48114,1581,106
192301,824.1,-7.2,1659,-20.8,33.7,0,102.4,339,328,367.2955093,68.40397,133.48183,1580,108
192302,823.2,-7.2,1669,-21,33.2,0,136.8,343,331,371.6431781,68.40482,133.48251,1578,116
192303,822.3,-7.3,1678,-21.2,32.9,0,127.7,283,329,306.6445703,68.40585,133.48354,1576,115
192304,821.3,-7.3,1688,-21.3,32.7,0,130,254,326,275.2339674,68.40672,133.48405,1574,109
192305,820.4,-7.3,1696,-21.4,32.4,0,143.7,288,326,312.0894327,68.40757,133.48474,1572,109
192306,819.4,-7.4,1706,-21.6,32.1,0,109.4,275,328,298.0165609,68.40843,133.48543,1571,107
192307,818.2,-7.4,1719,-21.7,31.9,0,124.9,286,337,309.9561659,68.40912,133.48611,1568,108
192308,817.2,-7.5,1728,-21.8,31.6,0,131,325,326,352.2416746,68.40997,133.48663,1567,106
192309,816.2,-7.5,1738,-21.9,31.4,0,119.7,325,335,352.2611948,68.41084,133.48732,1564,105
192310,815.1,-7.4,1749,-22.1,31,0,145.1,335,328,363.1230581,68.41187,133.48801,1563,102
192311,813.9,-7.4,1761,-22.2,30.5,0,102.7,318,315,344.7208648,68.41255,133.48869,1561,84
192312,812.9,-7.4,1771,-22.3,30.1,0,153.3,277,314,300.2945883,68.41341,133.48921,1559,68
192313,811.7,-7.4,1783,-22.4,30,0,217.6,290,393,314.4125098,68.41427,133.4899,1558,54
192314,810.6,-7.4,1793,-22.5,29.7,0,198.7,358,455,388.1659148,68.41512,133.49059,1557,50
192315,809.5,-7.4,1805,-22.6,29.5,0,243.7,439,442,476.0282391,68.41599,133.49109,1554,50
192316,808.5,-7.5,1815,-22.7,29.3,0,167.9,407,386,441.3615372,68.41667,133.49161,1553,51
192317,807.4,-7.6,1826,-22.8,29.2,0,168.1,333,359,361.1441915,68.4177,133.49246,1550,56
192318,806.3,-7.6,1837,-22.9,29.1,0,240.6,337,369,365.5139626,68.41839,133.49298,1548,55
192319,805.1,-7.7,1849,-23,29,0,211.6,348,369,377.4817581,68.41942,133.49367,1547,53
192320,804,-7.7,1860,-23.1,28.9,0.04,186.4,344,372,373.1777335,68.4201,133.49435,1545,53
192321,802.9,-7.8,1870,-23.1,28.8,0,198.5,357,376,387.3178095,68.42113,133.49504,1543,52
192322,802,-7.9,1880,-23.2,28.8,0,185.1,369,367,400.3695374,68.42182,133.49556,1541,52
192323,801,-7.9,1890,-23.3,28.8,0,177.4,336,350,364.5981212,68.42268,133.49625,1539,51
192324,799.9,-8,1901,-23.3,28.8,0,177.7,332,341,360.2957865,68.42336,133.49677,1537,52
192325,798.9,-8,1911,-23.4,28.7,0,180,363,350,393.9769387,68.42439,133.49745,1535,52
192326,797.8,-8,1923,-23.5,28.6,0,206,337,338,365.7993391,68.42508,133.49814,1532,53
192327,796.9,-8.1,1931,-23.5,28.6,0,194.6,318,345,345.2083124,68.42628,133.49883,1531,53
192328,795.8,-8.1,1942,-23.6,28.4,0,155,316,326,343.0780056,68.4268,133.49933,1528,54
192329,794.8,-8.2,1952,-23.7,28.4,0.07,123.5,315,331,342.0303921,68.42783,133.50002,1527,54
192330,794,-8.2,1961,-23.7,28.3,0,189.6,327,319,355.0925288,68.42851,133.5007,1524,54
192331,793.1,-8.3,1970,-23.8,28.3,0.23,208.1,329,329,357.30188,68.42937,133.50139,1523,53
192332,792,-8.3,1981,-23.9,28.3,0,144.3,301,325,326.9363093,68.4304,133.50208,1521,53
192333,791.2,-8.4,1990,-23.9,28.3,0.04,120.6,233,335,253.1018207,68.43092,133.50259,1519,53
192334,790.2,-8.5,1999,-24,28.3,0,155,256,342,278.1210936,68.43195,133.50328,1517,52
192335,789.5,-8.5,2007,-24,28.3,0,112.9,316,347,343.3366096,68.43281,133.50414,1515,52
192336,788.5,-8.6,2017,-24,28.3,0,88.8,309,360,335.7751361,68.43349,133.50465,1514,52
192337,787.6,-8.6,2026,-24.1,28.3,0,113.3,311,352,337.9893331,68.43435,133.50534,1512,52
192338,786.8,-8.7,2035,-24.2,28.3,0,69,337,368,366.285905,68.43521,133.5062,1510,52
192339,785.9,-8.8,2044,-24.2,28.3,0,87.4,358,375,389.1599333,68.43624,133.50671,1508,51
192340,785.1,-8.8,2052,-24.3,28.3,0,101.8,356,374,387.0301521,68.43693,133.50757,1507,51
192341,784.1,-8.9,2062,-24.3,28.4,0.22,104.1,348,386,378.3881544,68.43778,133.50809,1504,51
192342,783.2,-8.9,2071,-24.4,28.3,0,94.1,364,383,395.8385653,68.43864,133.50894,1503,51
192343,782.4,-9,2080,-24.4,28.4,0,110.8,365,390,396.9744582,68.43933,133.50946,1501,51
192344,781.5,-9,2088,-24.5,28.3,0,84.3,361,390,392.679009,68.44019,133.51015,1500,50
192345,780.6,-9,2098,-24.5,28.3,0,105,373,396,405.7900217,68.44105,133.511,1498,50
192346,779.8,-9.1,2106,-24.5,28.2,0,92.8,394,396,428.6916036,68.4419,133.51152,1496,50
192347,778.8,-9.1,2116,-24.6,28.1,0,113.6,369,411,401.5566591,68.44276,133.51237,1494,48
192348,777.9,-9.1,2125,-24.6,28.1,0,115.9,361,397,392.91045,68.44345,133.51306,1493,47
192349,777,-9.2,2135,-24.7,28.2,0,155.4,369,386,401.679778,68.44431,133.51358,1491,46
192350,776.1,-9.2,2144,-24.7,28.1,0,130.8,340,385,370.1698721,68.44499,133.51427,1489,46
192351,775.3,-9.3,2153,-24.7,28.2,0,112.2,337,391,366.9560972,68.44602,133.51512,1487,45
192352,774.3,-9.4,2163,-24.8,28.3,0,141.7,344,389,374.6465333,68.44654,133.51547,1486,45
192353,773.4,-9.4,2173,-24.8,28.3,0,144,341,387,371.4413539,68.44774,133.51649,1484,44
192354,772.4,-9.4,2182,-24.8,28.2,0,131.7,338,393,368.2432991,68.44843,133.51701,1482,44
192355,771.6,-9.4,2191,-24.9,28.2,0,173.8,350,394,381.3759056,68.44946,133.5177,1480,43
192356,770.7,-9.4,2200,-24.9,28.1,0,184.6,352,385,383.6229932,68.45032,133.51839,1479,40
192357,770,-9.5,2208,-24.9,28.2,0,206.1,352,378,383.6765935,68.45117,133.51924,1477,39
192358,769.1,-9.5,2217,-25,28.1,0,172.7,352,379,383.7466355,68.45203,133.51976,1475,38
192359,768.2,-9.5,2226,-25,28.1,0,162.5,358,372,390.3603078,68.45272,133.52045,1473,37
192400,767.3,-9.5,2236,-25,28,0.04,207.2,359,387,391.5247548,68.45358,133.52097,1471,35
192401,766.5,-9.5,2244,-25.1,27.8,0.07,211.9,350,383,381.7746337,68.45444,133.52148,1469,33
192402,765.6,-9.6,2253,-25.1,27.9,0.22,157.2,330,370,360.0293274,68.45529,133.52217,1468,32
192403,764.9,-9.6,2261,-25.1,27.9,0.07,183.1,309,349,337.1704345,68.45615,133.52286,1466,32
192404,764.1,-9.7,2270,-25.2,27.9,0,166.5,316,347,344.8703358,68.45684,133.52336,1465,32
192405,763.3,-9.7,2278,-25.2,28,0,181.9,313,349,341.6583435,68.45787,133.52405,1463,32
192406,762.4,-9.8,2287,-25.2,28,0,175.8,270,328,294.782493,68.45872,133.52457,1462,32
192407,761.5,-9.8,2296,-25.3,28,0,150.4,267,328,291.5687243,68.45959,133.52525,1460,32
192408,760.7,-9.8,2305,-25.3,28,0.22,153,284,331,310.192191,68.46044,133.52594,1458,32
192409,760,-9.9,2312,-25.3,28.1,0,161.8,244,317,266.548251,68.4613,133.52646,1457,33
192410,759.3,-9.9,2320,-25.4,28.1,0.07,175.2,228,315,249.112367,68.46216,133.52698,1455,32
192411,758.4,-10,2329,-25.4,28.2,0,171.2,258,312,281.9533338,68.46284,133.52748,1453,32
192412,757.5,-10,2339,-25.4,28.2,0.07,165,292,311,319.1824775,68.46387,133.52817,1451,31
192413,756.8,-10,2346,-25.4,28.1,0,121.8,328,325,358.5980034,68.46456,133.52869,1450,29
192414,756.1,-10,2354,-25.5,28.1,0,135.2,325,339,355.382619,68.46542,133.52921,1447,28
192415,755.2,-10,2363,-25.5,28,0,163.8,337,339,368.5916261,68.46628,133.52989,1447,27
192416,754.4,-10,2371,-25.5,27.9,0.04,159.8,347,330,379.6100666,68.46714,133.53041,1445,27
192417,753.8,-10,2378,-25.5,27.9,0,162.4,310,327,339.1878561,68.46799,133.5311,1443,26
192418,752.9,-10,2387,-25.6,27.8,0.04,167.3,307,331,335.9880824,68.46902,133.5316,1442,26
192419,752.1,-10.1,2395,-25.6,27.8,0,158.8,313,323,342.6306708,68.46989,133.53212,1440,25
192420,751.3,-10.1,2405,-25.6,27.8,0.22,176.9,300,328,328.4738981,68.47074,133.53281,1439,25
192421,750.5,-10.2,2413,-25.6,27.9,0,137.3,305,318,334.0246192,68.4716,133.53333,1437,25
192422,749.8,-10.2,2420,-25.7,27.9,0,157.7,296,323,324.2336507,68.47211,133.53366,1435,25
192423,749,-10.3,2429,-25.7,27.9,0,186.9,286,327,313.3530521,68.47314,133.53435,1434,25
192424,748.2,-10.3,2437,-25.7,28,0.04,113.8,282,330,309.0436796,68.47417,133.53503,1432,24
192425,747.5,-10.4,2445,-25.8,28,0,143,295,325,323.358204,68.47504,133.53555,1431,24
192426,746.7,-10.4,2453,-25.7,28.2,0,147.8,306,333,335.4970395,68.47589,133.53624,1429,25
192427,746,-10.5,2461,-25.8,28.2,0,136.9,289,327,316.9264238,68.47675,133.53659,1428,24
192428,745.3,-10.5,2468,-25.8,28.1,0,125.9,273,315,299.4453999,68.47744,133.53709,1426,24
192429,744.5,-10.5,2477,-25.8,28.2,0,130.7,263,321,288.5492272,68.47847,133.53778,1425,23
192430,743.7,-10.6,2485,-25.9,28.3,0,110.7,275,311,301.7917859,68.4795,133.5383,1423,23
192431,742.9,-10.6,2494,-25.9,28.2,0,158.4,286,320,313.9443725,68.48001,133.53882,1422,24
192432,742.2,-10.6,2501,-25.9,28.2,0.22,156.5,261,305,286.5670688,68.48104,133.53951,1420,23
