Time,Pressure,Temperature,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude,CO2,H2O
205029,978.5,2.5,292,-2.1,71.9,0,136.9,269,262,288.8119182,71.28548,156.71533,1800,634
205030,978.2,2.5,295,-2.1,71.9,0,114.6,267,260,286.6854138,71.28564,156.71259,1799,637
205031,978.1,2.5,296,-2.1,72.2,0,104.2,276,263,296.3561061,71.28564,156.71069,1798,640
205032,977.9,2.5,298,-2.1,72.2,0,148.6,277,269,297.4441499,71.28564,156.70898,1797,642
205033,978.1,2.5,296,-2.1,72.1,0,139.5,280,260,300.6511221,71.28564,156.70657,1797,645
205034,978.1,2.6,296,-2.1,71.9,0,169.2,293,262,314.6099242,71.28564,156.70418,1797,646
205035,978.1,2.6,296,-2.1,71.6,0,135.8,305,269,327.4949723,71.28564,156.70195,1796,647
205036,978.1,2.6,296,-2.1,71.9,0,198,272,265,292.0610901,71.28582,156.69989,1795,646
205037,978.4,2.6,293,-2.1,71.5,0,158,241,263,258.7559797,71.28582,156.69731,1794,646
205038,978.5,2.7,293,-2.1,71.4,0,200.1,238,265,255.5287603,71.28582,156.69473,1794,645
205039,978.4,2.7,294,-2.1,71.2,0,197.4,236,255,253.3875984,71.28582,156.6925,1793,643
205040,978,2.7,297,-2.1,71,0,196.1,264,260,283.4778739,71.28582,156.69061,1793,642
205041,977.6,2.6,300,-2.1,71.1,0,166.5,280,276,300.6871324,71.28599,156.6877,1792,640
205042,977.2,2.7,304,-2.2,71.1,0,184.4,284,265,305.0116371,71.28599,156.68581,1791,639
205043,976.4,2.8,310,-2.1,71,0,167,275,272,295.4012568,71.28599,156.68254,1790,640
205044,975.8,2.9,316,-2.2,70.2,0,184.8,273,266,293.2936478,71.28599,156.68066,1789,640
205045,975,2.9,323,-2.4,68.8,0,213.6,267,269,286.9000853,71.28616,156.6774,1788,638
205046,974.3,3,328,-2.5,68.1,0,203.2,265,289,284.7959205,71.28633,156.67499,1786,633
205047,973.7,3.1,334,-2.5,67.4,0,248.7,286,295,307.4056696,71.28633,156.67276,1785,629
205048,973,3.1,340,-2.6,66.5,0,217.9,294,304,316.053001,71.28651,156.67036,1783,623
205049,972.3,3.1,346,-2.8,65.6,0,254.2,308,290,331.1533346,71.28667,156.66762,1781,621
205050,971.6,3.2,352,-2.9,64.8,0,209.4,286,279,307.5454909,71.28702,156.66537,1780,618
205051,970.9,3.3,358,-3.1,63.7,0,218,294,280,316.1947606,71.28736,156.66263,1778,614
205052,970.1,3.3,365,-3.3,62.2,0,232,310,275,333.4579553,71.28754,156.6604,1777,607
205053,969.3,3.4,372,-3.5,60.9,0,264,306,276,329.2089999,71.28805,156.65782,1776,603
205054,968.4,3.4,380,-3.8,59.4,0,265.8,301,299,323.8882042,71.28839,156.65559,1774,596
205055,967.7,3.5,386,-4.1,58,0,206.5,286,327,307.7900777,71.28891,156.6532,1772,589
205056,966.9,3.5,392,-4.3,57,0,240.2,305,357,328.2886486,71.28942,156.65147,1771,581
205057,966.1,3.5,399,-4.5,56,0,203,372,360,400.4656629,71.28976,156.64958,1769,576
205058,965.1,3.6,408,-4.7,55,0,254.5,346,369,372.5458846,71.29028,156.64787,1768,571
205059,964.4,3.5,414,-4.8,54.7,0,257.5,329,376,354.2872062,71.29097,156.64581,1766,582
205100,963.8,3.6,420,-4.9,54.3,0,330.5,385,369,414.6365165,71.29166,156.64427,1765,595
205101,963.1,3.6,426,-4.7,55,0,206.6,377,350,406.071504,71.29234,156.6429,1763,604
205102,962.3,3.5,433,-4.3,56.6,0,81.1,351,292,378.119763,71.2932,156.64101,1761,623
205103,961.4,3.6,440,-4.4,56.5,0,44.8,325,310,350.1652744,71.29406,156.63963,1760,640
205104,960.4,3.6,449,-4.3,56.8,0,44.8,306,293,329.749781,71.29475,156.63843,1758,635
205105,959.7,3.5,455,-4.2,57,0,40.7,280,279,301.7668346,71.2956,156.63741,1757,638
205106,958.6,3.5,464,-4.2,57.4,0,53.4,247,284,266.2490101,71.29612,156.63672,1755,639
205107,957.5,3.5,474,-4.2,57.7,0,36.6,240,290,258.748548,71.29732,156.63585,1753,639
205108,956.3,3.4,484,-4.2,57.6,0,42.2,269,280,290.0676398,71.298,156.63516,1751,630
205109,955.1,3.4,495,-4.2,57.7,0,38.1,284,278,306.2974733,71.29887,156.63466,1749,631
205110,953.9,3.4,505,-4.3,57.7,0,35.3,261,278,281.5408634,71.29972,156.63431,1747,629
205111,952.4,3.3,518,-4.3,57.7,0,55,261,278,281.6003504,71.30041,156.63414,1745,634
205112,951,3.2,531,-4.3,58,0,42.4,281,272,303.2365978,71.30127,156.63397,1742,641
205113,949.7,3.2,543,-4.4,57.9,0,45.2,277,274,298.9710983,71.30212,156.63397,1741,625
205114,947.9,3.1,558,-4.4,58.2,0,45.3,259,283,279.6068803,71.30299,156.63414,1738,612
205115,946.4,3,572,-4.5,58.1,0,51,274,279,295.8539546,71.30367,156.63431,1736,606
205116,945.2,3,582,-4.5,58.2,0,36.9,292,268,315.3337188,71.30436,156.63466,1732,638
205117,943.8,2.9,595,-4.5,58.5,0,45.5,287,264,309.9829888,71.30539,156.63516,1729,692
205118,942.3,2.8,607,-4.5,58.7,0,52.7,293,256,316.5147708,71.30624,156.63585,1727,673
205119,940.8,2.7,621,-4.6,59,0,37.1,284,271,306.8401364,71.30693,156.63637,1724,663
205120,939.2,2.6,635,-4.6,59.4,0,31.4,281,275,303.6469677,71.30779,156.63722,1722,656
205121,937.9,2.6,646,-4.6,59.5,0,44.3,293,287,316.653139,71.30865,156.63809,1720,651
205122,936,2.5,664,-4.6,59.8,0,51.5,322,307,348.0539822,71.30917,156.63878,1717,647
205123,934.6,2.4,676,-4.6,60.2,0,54.5,343,365,370.7977087,71.31002,156.63997,1715,643
205124,933.5,2.4,685,-4.7,60.2,0,50.3,376,335,406.5090041,71.31088,156.64117,1712,641
205125,932,2.3,699,-4.7,60.5,0,54.6,369,268,398.9883353,71.31139,156.64203,1710,637
205126,930.7,2.2,711,-4.7,60.9,0,43.2,307,283,331.982214,71.31208,156.64307,1707,634
205127,929.3,2.1,723,-4.8,61.1,0,47.6,274,283,296.32673,71.31294,156.64444,1705,632
205128,928,2,735,-4.8,61.3,0,49.1,253,274,273.6400168,71.31363,156.64546,1702,630
205129,926.9,1.9,745,-4.9,61.6,0,53.5,233,293,252.0266574,71.31448,156.64684,1700,628
205130,925.5,1.9,757,-4.9,61.9,0,50.8,272,291,294.2373022,71.315,156.64787,1698,626
205131,924.3,1.8,767,-4.9,62.2,0,42.2,301,277,325.6316157,71.31586,156.64908,1695,624
205132,923.3,1.7,777,-4.9,62.3,0,48.1,274,283,296.4391724,71.31638,156.64977,1693,622
205133,922.2,1.7,787,-4.9,62.7,0,48.2,274,275,296.4571598,71.31723,156.65131,1691,619
205134,921.2,1.7,796,-5,62.3,0,57.1,297,277,321.3592464,71.31792,156.65233,1689,617
205135,777.6,2.1,2177,-5,59.9,0,35,295,269,321.0928652,71.3186,156.65337,1687,610
205136,919.2,1.7,814,-5.1,61.8,0,50,274,261,296.5023315,71.31929,156.65457,1506,826
205137,918.3,1.6,822,-5.2,61.7,0,38.3,258,245,279.2000767,71.31981,156.65543,1684,601
205138,917.1,1.6,832,-5.3,61.6,0,45.7,272,245,294.3662465,71.32084,156.65697,1682,597
205139,916.2,1.5,840,-5.4,61.3,0,57.6,258,243,279.2257524,71.32135,156.65765,1681,594
205140,915.5,1.6,847,-5.5,61,0,45.8,248,243,268.4107685,71.32204,156.65903,1679,591
205141,914.6,1.5,855,-5.6,60.5,0,45.9,267,243,288.9847916,71.3229,156.6604,1677,588
205142,913.8,1.4,863,-5.7,60.1,0,40,258,248,279.2522236,71.32341,156.66144,1676,576
205143,912.9,1.4,871,-5.8,60,0,49,259,257,280.3437995,71.3241,156.66246,1674,572
205144,911.9,1.3,880,-6,59.2,0,47.6,269,261,291.1780146,71.32496,156.66367,1672,569
205145,911,1.3,888,-6.2,58.6,0,38.7,282,270,305.2589199,71.32547,156.66469,1671,568
205146,910,1.2,897,-6.3,58.3,0,38.7,318,305,344.2389986,71.32616,156.66589,1669,564
205147,909,1.1,906,-6.4,58.2,0,43.2,327,321,353.9921884,71.32702,156.66727,1667,558
205148,908.1,1.1,914,-6.5,58.2,0,44.8,321,328,347.5057837,71.32787,156.66847,1665,556
205149,906.8,1,926,-6.5,58.3,0,32.9,316,349,342.1047583,71.32822,156.66916,1663,554
205150,905.9,0.9,934,-6.7,57.9,0,37.4,336,370,363.7651219,71.32925,156.67087,1661,552
205151,904.7,0.9,945,-6.7,57.8,0,65.8,361,373,390.8419447,71.32977,156.67174,1659,551
205152,903.7,0.8,954,-6.8,57.7,0,36,383,392,414.6696062,71.33062,156.67293,1657,549
205153,902.6,0.7,964,-6.9,57.7,0,39,368,401,398.4381945,71.33131,156.67397,1655,546
205154,901.6,0.7,973,-7,57.7,0,39.1,391,413,423.3485899,71.33183,156.67517,1653,545
205155,900.6,0.7,983,-7,57.8,0,39.2,439,420,475.328142,71.33286,156.67654,1652,545
205156,899.4,0.6,993,-7.1,57.5,0,52.9,432,418,467.7579809,71.33354,156.67773,1649,543
205157,898.6,0.5,1001,-7.1,57.7,0,37.8,423,416,458.0185172,71.33423,156.67877,1648,540
205158,897.2,0.4,1014,-7.2,57.8,0,44,357,418,386.5620497,71.33492,156.68015,1646,536
205159,896.4,0.4,1021,-7.3,57.7,0,44.1,316,409,342.1703769,71.33543,156.681,1644,536
205200,895.4,0.3,1030,-7.3,57.8,0,36.5,367,423,397.398635,71.33629,156.68254,1642,536
205201,894.6,0.3,1038,-7.3,58,0,25.9,399,416,432.0528333,71.33698,156.68375,1640,533
205202,893.2,0.2,1050,-7.4,57.9,0,29,397,406,429.8928165,71.33766,156.68478,1638,531
205203,892.3,0.2,1059,-7.4,57.9,0,32.1,426,411,461.2990091,71.33835,156.68597,1637,531
205204,891.6,0.2,1066,-7.4,58,0,52.1,430,399,465.6329161,71.33904,156.68718,1635,531
205205,890.7,0.1,1073,-7.5,57.9,0,44.5,403,397,436.398185,71.33955,156.68822,1633,528
205206,889.6,0.1,1083,-7.5,58,0,46.1,411,399,445.0641031,71.34058,156.69009,1631,525
205207,888.7,0,1092,-7.5,57.9,0,38.5,422,393,456.9779173,71.34126,156.6913,1630,523
205208,888,0,1098,-7.6,58.1,0,34,394,380,426.6584628,71.34195,156.69267,1628,522
205209,887.1,-0.1,1107,-7.6,58.3,0,55.7,382,371,413.6652561,71.34264,156.69405,1626,522
205210,886.3,-0.1,1115,-7.6,58.5,0,34.1,382,353,413.66636,71.34332,156.69542,1625,521
205211,885.5,-0.2,1122,-7.6,58.6,0,40.4,362,352,392.0093112,71.34384,156.69646,1623,520
205212,884.6,-0.3,1130,-7.6,58.9,0,34.2,378,348,409.3365167,71.34453,156.69765,1621,519
205213,883.8,-0.3,1138,-7.6,59.1,0,49.9,387,351,419.0832032,71.34538,156.6992,1620,519
205214,882.8,-0.4,1147,-7.6,59.4,0,53.1,377,358,408.2546744,71.34607,156.70074,1618,518
205215,881.9,-0.5,1155,-7.6,59.6,0,43.8,343,356,371.4361853,71.34693,156.70245,1616,516
205216,881.2,-0.5,1162,-7.7,59.9,0,34.5,347,359,375.7678821,71.34744,156.70349,1615,516
205217,880.2,-0.6,1171,-7.7,60.2,0,39.2,327,354,354.1097581,71.3483,156.70486,1613,515
205218,879.4,-0.7,1178,-7.7,60.6,0,48.8,329,351,356.2754303,71.34899,156.70624,1612,515
205219,878.6,-0.7,1186,-7.7,60.8,0,47.3,374,357,405.0058545,71.34968,156.70744,1610,514
205220,877.6,-0.8,1195,-7.7,60.8,0,45.8,355,361,384.4302608,71.35036,156.70882,1609,513
205221,876.8,-0.9,1203,-7.7,61.3,0,23.7,348,356,376.8495209,71.35105,156.71036,1607,511
205222,875.7,-0.9,1213,-7.7,61.4,0,66.6,368,358,398.5068034,71.35191,156.7119,1605,510
205223,874.9,-1,1220,-7.7,61.8,0,42.9,364,354,394.1746044,71.35259,156.7131,1604,509
205224,874.2,-1.1,1228,-7.7,62,0,57.4,365,360,395.2569286,71.35311,156.71413,1601,508
205225,873.4,-1.1,1235,-7.7,62.3,0,36.7,379,453,410.4167441,71.35397,156.71602,1600,508
205226,872.3,-1.2,1245,-7.7,62.7,0,32,486,433,526.2850231,71.35448,156.71687,1598,508
205227,871.6,-1.3,1252,-7.7,63.1,0,38.5,463,356,501.377674,71.35551,156.7186,1597,506
205228,870.7,-1.3,1260,-7.7,63.4,0,48.2,314,352,340.0264275,71.3562,156.71997,1596,505
205229,869.9,-1.4,1268,-7.7,63.7,0,30.6,288,350,311.8707421,71.35689,156.72118,1594,505
205230,868.7,-1.5,1279,-7.8,63.7,0,32.2,307,342,332.4445399,71.35757,156.72272,1592,504
205231,867.8,-1.5,1287,-7.8,64,0,33.9,333,313,360.598646,71.35826,156.72392,1590,502
205232,867.1,-1.6,1294,-7.8,64.3,0,46.9,308,310,333.5261106,71.35895,156.7253,1589,495
205233,866.1,-1.7,1303,-7.8,64.5,0,38.9,307,305,332.4424618,71.3598,156.72667,1588,492
205234,865.1,-1.7,1313,-7.9,64.5,0,29.2,339,301,367.0936484,71.36049,156.72786,1585,490
205235,864,-1.8,1323,-7.9,64.8,0,24.4,329,286,356.2641573,71.36118,156.72923,1584,487
205236,863,-1.9,1333,-8,64.7,0,39.1,293,272,317.280301,71.36204,156.73061,1582,484
205237,861.9,-2,1343,-8,64.9,0,31,284,282,307.5340093,71.36289,156.73198,1580,484
205238,860.5,-2,1357,-8.1,64.9,0,32.6,286,283,309.6993046,71.36358,156.73318,1578,484
205239,859.2,-2.1,1369,-8.1,65,0,39.2,291,418,315.1134259,71.36427,156.73456,1576,483
205240,858.4,-2.2,1377,-8.1,65.5,0,40.9,445,649,481.8744665,71.36495,156.73576,1573,492
205241,857.2,-2.3,1388,-8.1,65.9,0,45.9,627,790,678.9560609,71.36564,156.73697,1571,494
205242,856.1,-2.4,1399,-8.1,66.3,0,27.9,740,767,801.3206579,71.3665,156.73834,1568,492
205243,855,-2.5,1409,-8.1,66.8,0,46,804,713,870.6256432,71.36719,156.73953,1567,491
205244,853.7,-2.6,1421,-8.1,67.3,0,24.7,741,736,802.4074607,71.36787,156.74074,1565,490
205245,852.5,-2.6,1433,-8.2,67.4,0,36.3,733,568,793.747547,71.36856,156.74178,1562,488
205246,851.4,-2.7,1443,-8.1,67.9,0,52.9,627,554,678.9657776,71.36925,156.74297,1561,487
205247,850.4,-2.8,1454,-8.2,68.2,0,49.7,492,549,532.7795405,71.37028,156.74452,1558,485
205248,849.2,-2.9,1465,-8.2,68.7,0,51.4,535,568,579.3475678,71.37079,156.74538,1556,483
205249,848,-3,1476,-8.2,69,0,38.2,582,564,630.2486013,71.37165,156.74692,1554,482
205250,847.1,-3.1,1485,-8.2,69.6,0,49.9,570,569,617.2580362,71.37251,156.74812,1552,481
205251,845.9,-3.1,1497,-8.2,69.9,0,40,555,564,601.0206333,71.37319,156.74933,1550,485
205252,844.9,-3.2,1506,-8.2,70.3,0,30,543,571,588.031306,71.37371,156.75002,1548,485
205253,844,-3.3,1515,-8.2,71.2,0,33.4,522,575,565.2952013,71.37457,156.75156,1547,484
205254,843.1,-3.4,1524,-8.2,71.4,0,43.6,520,565,563.1352202,71.37525,156.75276,1545,483
205255,842.1,-3.5,1533,-8.2,72,0,23.5,547,573,592.3824494,71.37594,156.75378,1543,482
205256,841.3,-3.5,1541,-8.2,72.5,0,35.4,592,563,641.1229553,71.3768,156.75499,1541,481
205257,840.4,-3.6,1549,-8.2,72.8,0,33.7,579,553,627.052542,71.37766,156.75636,1540,481
205258,839.6,-3.7,1557,-8.1,73.4,0,37.2,560,548,606.4833224,71.37817,156.75722,1538,483
205259,838.9,-3.7,1564,-8.1,74,0,37.3,536,536,580.4979518,71.37903,156.75859,1536,482
205300,838.1,-3.8,1572,-8.1,74.2,0,42.5,565,551,611.9141152,71.37989,156.7598,1535,481
205301,837.2,-3.9,1580,-8.1,74.7,0,46,598,553,647.6651482,71.3804,156.76065,1533,480
205302,836.4,-3.9,1588,-8.1,75,0,42.6,546,546,591.3558381,71.38126,156.76202,1532,478
205303,835.7,-4,1595,-8.1,75.3,0,37.6,519,538,562.121189,71.38195,156.76306,1531,477
205304,835,-4.1,1602,-8.1,75.8,0,20.5,447,523,484.1464728,71.3828,156.76443,1529,476
205305,834.2,-4.1,1610,-8.1,76.2,0,41.1,385,543,417.001822,71.38367,156.76562,1527,475
205306,833.4,-4.2,1618,-8.1,76.7,0,24,463,539,501.4949855,71.38435,156.76666,1526,474
205307,832.7,-4.3,1625,-8.1,76.9,0,31,520,538,563.2440615,71.38504,156.76768,1525,473
205308,832,-4.3,1632,-8.1,77.1,0,44.8,509,531,551.3394375,71.38589,156.76906,1523,472
205309,831.2,-4.4,1639,-8.2,77.3,0,36.3,532,529,576.2652815,71.38676,156.76993,1522,470
205310,830.5,-4.4,1646,-8.1,77.9,0,48.5,533,527,577.3600722,71.38744,156.77147,1521,468
205311,829.8,-4.5,1653,-8.2,77.6,0,27.8,509,506,551.3741208,71.3883,156.77249,1519,466
205312,828.9,-4.5,1661,-8.2,78.1,0,38.2,519,500,562.2223618,71.38898,156.7737,1517,464
205313,828.2,-4.6,1668,-8.2,78.3,0,48.8,512,477,554.6520025,71.3895,156.77455,1516,462
205314,827.3,-4.6,1677,-8.3,78.4,0,38.4,465,465,503.7520178,71.39053,156.77611,1515,459
205315,826.6,-4.7,1684,-8.3,78.3,0,35,419,450,453.9296763,71.39139,156.7773,1514,457
205316,826,-4.7,1690,-8.4,78.1,0,54.3,434,425,470.1904035,71.39225,156.77834,1512,453
205317,825.3,-4.8,1697,-8.4,78.2,0,35.2,414,408,448.5344309,71.39294,156.77954,1511,452
205318,824.5,-4.9,1704,-8.5,78.2,0,42.3,373,406,404.126936,71.39362,156.78056,1509,450
205319,823.8,-4.9,1712,-8.5,78.4,0,44.2,375,401,406.3053014,71.39448,156.78194,1508,449
205320,823.1,-5,1719,-8.6,78.6,0,49.6,377,393,408.4841677,71.395,156.78262,1506,448
205321,822.3,-5,1727,-8.6,78.5,0,40.8,370,389,400.9133958,71.39603,156.78416,1505,447
205322,821.6,-5.1,1734,-8.7,78.5,0,24.9,369,372,399.842311,71.39688,156.78537,1504,445
205323,820.7,-5.2,1742,-8.8,78.5,0,46.3,359,380,389.0226237,71.39774,156.78674,1502,443
205324,820,-5.2,1749,-8.9,78,0,44.6,375,400,406.3742571,71.39843,156.78778,1501,442
205325,819.2,-5.3,1757,-8.9,78.3,0,44.7,382,397,413.9762257,71.39928,156.78915,1499,438
205326,818.3,-5.4,1766,-8.9,78.5,0,46.6,356,407,385.8175536,71.39997,156.79018,1498,439
205327,817.6,-5.4,1773,-9,78.5,0,30.5,377,389,408.5915334,71.40083,156.79138,1497,436
205328,817,-5.5,1779,-9.1,78.2,0,28.8,445,388,482.3054005,71.40169,156.79276,1496,431
205329,816.2,-5.6,1787,-9.2,78,0,46.9,429,366,464.9847772,71.40237,156.79396,1494,427
205330,815.5,-5.6,1793,-9.2,78,0,50.7,376,379,407.5554469,71.40324,156.79498,1493,424
205331,814.5,-5.7,1803,-9.3,78.1,0,39.9,370,375,401.0756372,71.40409,156.79636,1492,422
205332,813.9,-5.8,1810,-9.4,78,0,32.7,406,359,440.1153179,71.40478,156.79756,1490,423
205333,813.1,-5.8,1818,-9.4,78,0,34.6,422,362,457.4826729,71.40581,156.79893,1489,421
205334,812.3,-5.9,1826,-9.6,77.6,0,45.6,356,351,385.9531517,71.40667,156.80031,1487,419
205335,811.5,-6,1834,-9.6,78,0,27.4,321,349,348.0267905,71.40701,156.80099,1485,415
205336,810.7,-6,1842,-9.6,78,0,36.6,334,367,362.1411077,71.40804,156.80237,1484,414
205337,809.9,-6.1,1850,-9.7,78.2,0,47.8,358,404,388.1850215,71.40873,156.80357,1483,413
205338,809.1,-6.1,1858,-9.7,78.1,0,47.8,367,424,397.9668359,71.40958,156.80495,1481,413
205339,808.2,-6.2,1867,-9.8,78.3,0,36.9,444,404,481.4961509,71.41027,156.80597,1480,411
205340,807.5,-6.3,1874,-9.8,78.3,0,46.2,474,376,514.0571271,71.41113,156.80717,1478,408
205341,806.6,-6.3,1882,-9.9,78.1,0,40.7,409,371,443.5953352,71.41199,156.80855,1477,406
205342,805.8,-6.4,1890,-9.9,78.3,0,37,413,356,447.962537,71.41302,156.80975,1475,407
205343,805.1,-6.4,1898,-10,78.5,0,31.5,394,365,427.3787721,71.4137,156.81078,1474,402
205344,804.1,-6.5,1908,-10,78.3,0,37.2,354,392,384.0226119,71.41473,156.81215,1473,398
205345,803.4,-6.5,1915,-10.1,78.3,0,67,366,410,397.0645196,71.41525,156.813,1471,398
205346,802.6,-6.5,1923,-10.1,78.3,0,31.7,393,424,426.3865499,71.41611,156.81404,1470,392
205347,801.7,-6.6,1932,-10.2,78,0,14.9,413,444,448.1224803,71.41714,156.81541,1468,390
205348,800.9,-6.6,1940,-10.3,77.7,0,44.9,465,492,504.582539,71.418,156.81644,1467,386
205349,800.1,-6.7,1948,-10.4,77.5,0,37.5,555,510,602.2899507,71.41885,156.81747,1465,382
205350,798.9,-6.7,1960,-10.4,77.2,0,31.9,536,548,581.7400527,71.41954,156.8185,1464,380
205351,798.2,-6.8,1967,-10.4,77.4,0,13.2,546,648,592.6355789,71.42057,156.8197,1462,378
205352,797.5,-6.8,1975,-10.5,77.3,0,17,679,715,737.0490271,71.42126,156.82056,1461,375
205353,796.6,-6.9,1984,-10.6,77.4,0,28.3,771,741,836.9941801,71.42229,156.82193,1459,374
205354,795.8,-7,1991,-10.7,77.3,0,22.7,771,741,837.066906,71.42297,156.82297,1457,373
205355,794.9,-7,2001,-10.7,77.4,0,34.1,762,731,827.3784808,71.42384,156.82399,1456,372
205356,794,-7.1,2010,-10.8,77.1,0,22.8,782,741,849.1815214,71.42469,156.8252,1454,371
205357,793.1,-7.1,2019,-10.8,77.4,0,17.1,753,707,817.7760353,71.42538,156.82605,1453,370
205358,792.1,-7.2,2028,-10.9,77.2,0,34.3,746,757,810.2708474,71.42624,156.82709,1451,368
205359,791.3,-7.3,2037,-11.1,76.6,0,24.8,762,691,827.7304556,71.42709,156.82829,1449,365
205400,790.4,-7.3,2047,-11.1,76.6,0,28.7,735,585,798.491444,71.42796,156.82932,1448,363
205401,789.6,-7.4,2055,-11.2,76.3,0,57.4,611,552,663.8479495,71.42899,156.83035,1446,360
205402,788.7,-7.4,2063,-11.3,75.9,0,38.4,565,647,613.9414888,71.42967,156.83173,1445,358
205403,788,-7.5,2071,-11.5,75.4,0,25,668,759,725.9313746,71.4307,156.83292,1444,355
205404,787,-7.5,2081,-11.5,75.4,0,30.8,695,840,755.3758529,71.43121,156.83379,1442,351
205405,786.1,-7.6,2090,-11.6,75.2,0,59.7,701,899,761.9927392,71.43224,156.83498,1440,349
205406,785.1,-7.6,2101,-11.7,74.8,0,23.1,809,983,879.5151491,71.43293,156.83601,1439,347
205407,784.3,-7.7,2108,-11.9,74.5,0,50.3,902,833,980.7357532,71.43396,156.83739,1437,345
205408,783.7,-7.7,2115,-12,74,0,21.3,871,898,947.1140098,71.43482,156.83841,1436,345
205409,782.8,-7.9,2124,-12.1,74,0,19.4,857,873,932.0171614,71.43568,156.83961,1434,343
205410,782.1,-7.9,2131,-12.2,73.6,0,31.1,938,869,1020.217245,71.43636,156.84065,1433,342
205411,781.1,-8,2142,-12.3,73.2,0,35,971,853,1056.275324,71.43723,156.84184,1431,340
205412,780.3,-8.1,2149,-12.4,73.1,0,35.1,977,835,1062.938312,71.43808,156.84305,1430,339
205413,779.5,-8.1,2157,-12.5,72.9,0,35.1,929,883,1010.847905,71.43894,156.84409,1428,339
205414,778.5,-8.2,2168,-12.7,72.1,0,19.6,906,919,985.9854116,71.4398,156.84528,1427,337
205415,777.6,-8.3,2178,-12.8,72.1,0,39.2,953,944,1037.293222,71.44066,156.84665,1425,336
205416,777,-8.4,2183,-12.9,72.1,0,25.5,1052,952,1145.168364,71.44135,156.84769,1424,335
205417,776.2,-8.4,2192,-13,71.7,0,25.5,1007,975,1096.336669,71.44238,156.84889,1422,333
205418,775.3,-8.5,2201,-13.1,71.7,0,31.5,1040,979,1132.446116,71.44306,156.85008,1421,333
205419,774.3,-8.6,2211,-13.2,71.5,0,15.8,1096,972,1193.641281,71.44409,156.85146,1419,331
205420,773.8,-8.6,2217,-13.3,71.5,0,31.6,1021,963,1112.062463,71.44478,156.85249,1418,331
205421,773,-8.7,2224,-13.4,71.3,0,29.7,1009,947,1099.157044,71.44581,156.85387,1416,329
205422,772.3,-8.7,2232,-13.4,71.3,0,29.7,1064,980,1159.22597,71.4465,156.85489,1415,328
