Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
211206,7046,408.1,-40.9,-41.1,-43.6,100,149,0,0,,,,,,,,,,,,,,,,,
211406,7043,408.2,-40.9,-41.4,-43.9,99.8,148.9,0,0,,,,,,,,,,,,,,,,,
211606,7045,408.1,-40.8,-41.4,-43.6,97.1,144.5,0,0,,,,,,,,,,,,,,,,,
211806,7042,408.2,-40.7,-41.2,-43.6,95.4,141.4,0,0,,,,,,,,,,,,,,,,,
212006,7038,408.5,-40.6,-42.5,-45.3,86.2,128.3,0,0,,,,,,,,,,,,,,,,,
212206,6842,419.9,-39.5,-44.3,-49.7,64.6,95.3,0,0,,,,,,,,,,,,,,,,,
212406,6514,439.6,-38.4,-42.6,-47.5,68.9,100,0,0,,,,,,,,,,,,,,,,,
212606,6441,444,-38.2,-43.1,-45.1,67.7,98.6,0,0,,,,,,,,,,,,,,,,,
212806,6438,444.3,-38.6,-40,-43,90.7,132.5,106,208,,,,,,,,,,,,,,,,,
213006,6433,444.5,-38.5,-41.3,-46,79.4,116,507,796,,,,,,,,,,,,,,,,,
213206,6430,444.8,-38.9,-42,-43.7,76.5,112,494,772,,,,,,,,,,,,,,,,,
213406,6434,444.5,-39.3,-40,-43,92,134.4,466,744,,,,,,,,,,,,,,,,,
213606,6435,444.4,-39.2,-44.2,-46.7,62.9,92.6,473,769,,,,,,,,,,,,,,,,,
213806,6437,444.3,-39,-45.7,-49.2,52.3,76.8,389,630,,,,,,,,,,,,,,,,,
214006,6437,444.3,-38.7,-45.3,-47.2,53.6,78.6,197,313,,,,,,,,,,,,,,,,,
214206,6438,444.3,-38.6,-42.1,-44.5,74,108.2,0,0,,,,,,,,,,,,,,,,,
214406,6436,444.3,-38.4,-40.4,-43.2,86.8,126.7,0,0,,,,,,,,,,,,,,,,,
214606,6439,444.1,-38.5,-39.8,-42.9,92.5,135.2,0,0,,,,,,,,,,,,,,,,,
214806,6439,444.2,-38.7,-40,-43,93,136.2,0,0,,,,,,,,,,,,,,,,,
215006,6439,444.2,-38.9,-39.5,-42.6,99.1,145.2,0,0,,,,,,,,,,,,,,,,,
215206,6617,433.4,-40,-39.9,-43,100,147.2,0,0,,,,,,,,,,,,,,,,,
215406,6983,411.7,-42.4,-41.6,-45.6,100,149.6,0,0,,,,,,,,,,,,,,,,,
215606,7063,407.1,-42.9,-44.7,-47.3,88.3,134.6,0,0,,,,,,,,,,,,,,,,,
215806,7058,407.4,-43,-42.5,-46.6,99.9,150.6,0,0,,,,,,,,,,,,,,,,,
220006,7054,407.6,-42.9,-43.6,-47,98.3,149.7,0,0,,,,,,,,,,,,,,,,,
220206,7052,407.7,-43,-43.6,-46.6,97.6,148.5,0,0,,,,,,,,,,,,,,,,,
220406,7052,407.7,-43.2,-42,-45.2,100,150.2,219,429,,,,,,,,,,,,,,,,,
220606,7038,408.5,-43.1,-42.3,-45.6,100,150.7,272,475,,,,,,,,,,,,,,,,,
220806,7026,409.2,-43.3,-42.5,-46,100,150.9,226,388,,,,,,,,,,,,,,,,,
221006,7026,409.2,-43.4,-42.9,-46.1,100,151.5,265,428,,,,,,,,,,,,,,,,,
221206,7031,408.9,-43.4,-42.3,-45.5,100,150.6,267,419,,,,,,,,,,,,,,,,,
221406,7030,408.9,-43.2,-42.3,-45.4,100,150.5,243,415,,,,,,,,,,,,,,,,,
221606,7032,408.8,-43.1,-42.1,-45.2,100,150.3,236,404,,,,,,,,,,,,,,,,,
221806,6769,424.3,-41.3,-41,-43.9,99.8,148.4,307,475,,,,,,,,,,,,,,,,,
222006,6308,452.3,-39,-39,-42.2,100,146.1,326,520,,,,,,,,,,,,,,,,,
222206,5829,483.1,-36,-36.2,-39.5,99.9,142,285,416,,,,,,,,,,,,,,,,,
222406,5359,514.9,-32.9,-34,-36.9,95.6,132.6,296,390,,,,,,,,,,,,,,,,,
222606,4890,548.3,-29.5,-31.5,-34.4,88.1,118.4,271,355,,,,,,,,,,,,,,,,,
222806,4421,583.5,-26.3,-27.2,-29.8,94.2,122,272,332,,,,,,,,,,,,,,,,,
223006,3964,619.4,-23.3,-24.1,-26.4,94.7,119.1,981,1090,,,,,,,,,,,,,,,,,
223206,3469,660.4,-19.7,-20.4,-22.1,94.3,114.2,571,568,,,,,,,,,,,,,,,,,
223406,2998,701.3,-16.6,-16.5,-18.1,99.1,116.3,300,299,,,,,,,,,,,,,,,,,
223606,2631,734.7,-15.4,-14.8,-15.9,99.6,115,208,213,,,,,,,,,,,,,,,,,
223806,2253,770.3,-12.4,-12.8,-14,95.9,108.2,180,170,,,,,,,,,,,,,,,,,
224006,1747,820.3,-8.5,-9.4,-10,95.3,103.8,251,250,,90.2,13.8,9.8,10.4,8.5,8.3,3.2,5.2,0.9,2.4,3.5,3.2,2.3,6.1,7.4,5.3
224206,1264,870.4,-5.3,-5.8,-6.1,96.8,102,535,529,,70.4,12.3,10.4,14.1,11.7,10.7,2.9,2.3,0.2,0.7,0.8,0.6,0.5,0.7,1.4,1
224406,769,924.3,-5.1,-5.4,-5.5,99.3,104.5,551,569,,44.8,7.3,7.1,8.6,7.4,8.9,2.7,1.6,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3
224606,351,971.8,-10.5,-10.9,-11.5,98.1,108.8,265,271,,165.6,17.5,26.6,35.8,31.9,30.8,9.8,9.1,1.2,0.7,0.4,0.5,0.2,0.3,0.5,0.4
224806,179,991.8,-10.6,-11,-11.8,98.9,110,210,237,,145.2,13.5,22.4,30.6,29.7,28.9,8.7,8.7,0.9,0.7,0.4,0.3,0.1,0.1,0.1,0.1
225006,186,991,-10.6,-10.9,-11.7,99.8,111,201,205,,156.3,16.6,26.9,33.6,29.1,29.7,9.1,8.3,1.1,0.8,0.3,0.3,0.1,0.1,0.2,0.1
225206,377,968.9,-9.5,-10,-10.5,97.6,107.3,306,327,,128,12.1,21.1,28.1,25.9,24.8,7.5,6.7,0.5,0.4,0.3,0.2,0.1,0.2,0.2,0.2
225406,1043,894.2,-5,-4.9,-4.9,99.4,104.2,636,657,,27.2,3.1,1.6,2.6,2.6,3.3,2.7,1.9,0.3,0.7,1,0.9,0.6,1.5,2.3,2
225606,1714,823.8,-8.2,-8.9,-9.6,96.6,104.9,220,215,,39,4.3,7.6,8.3,5.9,5.2,1.5,1.3,0.2,0.4,0.4,0.5,0.2,0.8,1.3,0.9
225806,2382,758.1,-13,-13.4,-14.7,98.1,111.5,143,153,,25.7,3.4,5.4,5.7,4.5,4,1.3,0.6,0.1,0,0.2,0.1,0,0.1,0.2,0.2
230006,2813,717.9,-15.4,-15.5,-17,97.6,113.3,126,121,,39.4,6,9.2,8.9,6.7,5.6,1.6,1.3,0,0,0,0,0,0,0,0
230206,2511,746,-13.9,-13.6,-15,100,114.2,5,0,,44.3,5.7,9.8,10.3,8.2,7.2,1.7,1.2,0.1,0.1,0,0,0,0.1,0,0
230406,1892,805.8,-9.8,-10.4,-11.3,96.9,106.9,2,0,,50.7,5.5,11.3,12.7,10.2,7.9,1.7,1.3,0.1,0.1,0,0,0,0,0,0
230606,1359,860.3,-6.1,-6.8,-7.1,95.3,101.1,23,55,,40.3,3.9,5.3,6.4,5.3,4.5,1.2,2.1,0.4,0.9,1.1,1.4,0.8,1.9,2.7,2.3
230806,1236,873.3,-5.4,-5.5,-5.7,99.6,105.1,284,303,,31.3,2.2,3.3,6.1,7.5,6.3,1.5,1.2,0.2,0.3,0.4,0.4,0.3,0.4,0.6,0.7
231006,1238,873.1,-5.1,-6.1,-6.5,94.3,99.3,457,460,,74.4,7.2,14.4,17.6,14.1,12.8,3.7,2.5,0.2,0.2,0.1,0.2,0.1,0.3,0.5,0.4
231206,1268,869.9,-5.3,-6.2,-6.3,95.1,100.4,551,550,,70.2,7.7,12.5,16.6,14.5,11.1,3.2,2.3,0.2,0.2,0.2,0.2,0.1,0.2,0.7,0.5
231406,2041,791.3,-10.8,-11.1,-12,98,109,162,172,,29.4,4.1,5.8,6.8,6.1,4,1.2,0.9,0,0,0.1,0,0,0.1,0.1,0.1
231606,3020,699.8,-16.2,-17.5,-19.8,93,109.3,339,389,,48.3,7.2,10.3,10.7,8.4,7.7,2,1.8,0.1,0.1,0,0,0,0,0,0
231806,4078,610.5,-23.6,-26.7,-29.9,79.5,100.7,307,350,,37.2,5.1,8.3,8,6.6,6.1,1.8,1.1,0.1,0,0,0,0,0,0,0
232006,4941,544.8,-30.4,-32.1,-36.1,90.9,123,323,449,,44.6,6.3,9.7,9.6,7.1,7.5,2.6,1.5,0.1,0,0,0,0,0.1,0,0.1
232206,5713,490.9,-35.7,-37.6,-40.7,87.9,125.2,399,601,,149.7,23.5,30.8,29.4,24.4,24.5,8.4,5.8,0.8,0.7,0.2,0.4,0.1,0.4,0.2,0.2
232406,6327,451.2,-38.8,-40.2,-43.3,91.5,134.1,540,787,,153.9,27,30.4,27.6,23,23.9,9.2,7.3,1.3,1.4,0.9,0.2,0,0.3,0.6,1
232606,6891,417.1,-42.4,-41.7,-44.9,100,149.7,421,657,,,,,,,,,,,,,,,,,
232806,7049,407.9,-43.3,-43,-46.4,98.7,149.3,339,558,,,,,,,,,,,,,,,,,
233006,7059,407.3,-42.7,-46.2,-49.6,72.7,110.4,305,526,,,,,,,,,,,,,,,,,
233206,7062,407.1,-42.3,-47.9,-51.6,57.1,86.3,298,521,,,,,,,,,,,,,,,,,
233406,7067,406.8,-41.7,-46.2,-53.8,65.5,98.6,450,760,,,,,,,,,,,,,,,,,
233606,7065,406.9,-41.7,-49.2,-53.2,45.9,69,360,590,,,,,,,,,,,,,,,,,
233806,7069,406.7,-41.7,-49.3,-52.1,45.6,68.6,298,485,,,,,,,,,,,,,,,,,
234006,7067,406.9,-41.4,-49.1,-52.3,45.2,67.7,322,523,,,,,,,,,,,,,,,,,
234206,7066,406.9,-41.1,-48.7,-54.4,45.5,68.1,336,583,,,,,,,,,,,,,,,,,
234406,7045,408.1,-40.7,-48.5,-51.8,45.4,67.7,392,670,,,,,,,,,,,,,,,,,
234606,7042,408.3,-40.7,-48.2,-52.6,46.4,69.2,176,291,,,,,,,,,,,,,,,,,
234806,7041,408.3,-40.6,-47.7,-50.5,48.6,72.4,0,0,,,,,,,,,,,,,,,,,
235006,7042,408.3,-40.5,-46.6,-48.5,54.8,81.5,0,0,,,,,,,,,,,,,,,,,
235206,7043,408.2,-40.5,-43.5,-46,76.1,113.2,0,0,,,,,,,,,,,,,,,,,
235406,7043,408.2,-40.4,-42.8,-46,81.5,121.1,0,0,,,,,,,,,,,,,,,,,
235606,7045,408.1,-40.5,-42.5,-45.6,85.6,127.3,0,0,,,,,,,,,,,,,,,,,
235806,7042,408.3,-40.6,-42.1,-45.7,89.1,132.6,0,0,,,,,,,,,,,,,,,,,
000006,7044,408.1,-40.7,-44.2,-48.9,72.9,108.7,0,0,,,,,,,,,,,,,,,,,
000206,7048,408,-40.9,-42,-45,90.5,134.5,0,0,,,,,,,,,,,,,,,,,
000406,7045,408.1,-41.2,-40.6,-44.3,100,148.3,0,0,,,,,,,,,,,,,,,,,
000606,7045,408.1,-41,-41.1,-44.8,100,149,0,0,,,,,,,,,,,,,,,,,
000806,7047,408,-41.2,-40.4,-44.2,100,148,165,350,,,,,,,,,,,,,,,,,
001006,7043,408.2,-41.2,-41.1,-44.9,100,149,386,688,,,,,,,,,,,,,,,,,
001206,7044,408.2,-41.3,-41.7,-45.5,99.4,148.8,370,644,,,,,,,,,,,,,,,,,
001406,7045,408.1,-41.3,-42.4,-46.2,93.2,139.6,370,634,,,,,,,,,,,,,,,,,
001606,7046,408,-41.4,-42.6,-46.6,92.1,138.2,385,665,,,,,,,,,,,,,,,,,
001806,7046,408,-41.6,-42.7,-46.4,94,141.3,429,732,,,,,,,,,,,,,,,,,
002006,7045,408.1,-41.8,-42.3,-46.1,98.9,148.8,430,734,,,,,,,,,,,,,,,,,
002206,7042,408.3,-42,-42.2,-46.1,100,150.4,450,736,,,,,,,,,,,,,,,,,
002406,7044,408.1,-42.1,-43,-46.9,95.5,144.1,447,745,,,,,,,,,,,,,,,,,
002606,7040,408.4,-42.3,-43.8,-47.7,88.6,134,386,659,,,,,,,,,,,,,,,,,
002806,6702,428.3,-40.3,-43.4,-46.6,75.7,112.4,393,651,,,,,,,,,,,,,,,,,
003006,6119,464.3,-35.7,-38.6,-42.1,79.3,112.9,569,860,,,,,,,,,,,,,,,,,
003206,5543,502.3,-31.3,-34.8,-38.2,75,102.3,574,808,,,,,,,,,,,,,,,,,
003406,4932,545.3,-27.8,-28.1,-31.1,98.3,129.1,539,704,,,,,,,,,,,,,,,,,
003606,4343,589.5,-24.5,-24.4,-27,99.7,126.4,426,492,,,,,,,,,,,,,,,,,
003806,3774,635,-19.8,-22,-24.5,85.3,104,502,540,,,,,,,,,,,,,,,,,
004006,3233,680.7,-15.4,-19.8,-21.9,70.9,82.7,832,619,,,,,,,,,,,,,,,,,
004206,2687,729.6,-11.5,-16.5,-18.2,68.9,77.3,1143,647,,,,,,,,,,,,,,,,,
004406,2106,784.7,-8.2,-11.8,-12.9,77.5,84.2,887,639,,,,,,,,,,,,,,,,,
004606,1512,844.4,-3.9,-8.1,-8.9,74.1,77.3,363,363,,,,,,,,,,,,,,,,,
004806,945,904.7,0.1,-5.4,-5.6,67.9,69.9,354,350,,76.7,12.5,13.2,19.9,12.9,14.6,1.9,1.7,0,0,0,0,0,0,0,0
005006,702,931.6,1.9,-4.7,-4.8,62.7,-88.8,346,357,,66.3,9.1,14.5,16.3,12.2,9.9,2.5,1.7,0,0,0,0,0,0,0,0
005206,458,959.5,2.4,-5.3,-5.2,57.5,-88.8,309,339,,41.7,6.2,9.4,10.1,7.4,5.8,1.6,1.1,0,0.1,0,0,0,0,0,0
005406,118,999.1,-2.9,-5.8,-4.3,79.4,83.5,11522,-4073,,668.7,232,229.2,105.5,51.5,35.7,7.9,5.4,0.7,0.3,0.2,0.1,0.1,0.1,0.1,0.1
